pos,title,artist,last_pos,peak_pos,streak
1,Mack The Knife,Bobby Darin,1,1,12
2,Mr. Blue,The Fleetwoods,2,2,10
3,Put Your Head On My Shoulder,Paul Anka,3,2,11
4,Don't You Know,Della Reese,4,4,8
5,Lonely Street,Andy Williams,6,5,10
6,Teen Beat,Sandy Nelson,5,4,10
7,Deck Of Cards,Wink Martindale,7,7,9
8,Primrose Lane,Jerry Wallace With The Jewels ,8,8,13
9,(Seven Little Girls) Sitting In The Back Seat,Paul Evans and the Curls,15,9,9
10,Heartaches By The Number,Guy Mitchell,12,10,6
11,Danny Boy,Conway Twitty,19,11,7
12,So Many Ways,Brook Benton,13,12,4
13,In The Mood,Ernie Fields & Orch.,14,13,8
14,Poison Ivy,The Coasters,10,7,12
15,Just Ask Your Heart,Frankie Avalon,9,7,11
16,Oh! Carol,Neil Sedaka,17,16,5
17,Unforgettable,Dinah Washington,29,17,6
18,The Enchanted Sea,The Islanders,30,18,7
19,('til) I Kissed You,The Everly Brothers,11,4,13
20,Misty,Johnny Mathis,18,18,6
21,We Got Love,Bobby Rydell,22,21,5
22,Be My Guest,Fats Domino,51,22,3
23,Dance With Me,The Drifters,34,23,5
24,Battle Hymn Of The Republic,The Mormon Tabernacle Choir,16,13,10
25,Woo-Hoo,Rock-A-Teens,24,24,6
26,You Were Mine,Fireflies,21,21,10
27,Hey Little Girl,Dee Clark,31,20,12
28,Red River Rock,Johnny And The Hurricanes,23,5,15
29,Sleep Walk,Santo & Johnny,20,1,16
30,A Worried Man,The Kingston Trio,25,20,9
31,Living Doll,Cliff Richard and The Drifters,36,31,7
32,Say Man,Bo Diddley,26,20,8
33,Love Potion No. 9,The Clovers,35,33,9
34,Morgen,Ivo Robic and The Song-Masters,33,13,13
35,The Angels Listened In,The Crests,27,22,13
36,I've Been Around,Fats Domino,78,36,3
37,Just As Much As Ever,Bob Beckham,41,32,13
38,High School U.S.A.,Tommy Facenda,49,38,4
39,If I Give My Heart To You,Kitty Kallen,44,39,6
40,Some Kind-A Earthquake,Duane Eddy His Twangy Guitar And The Rebels,37,37,6
41,The Enchanted Sea,The Exotic Sounds of Martin Denny,65,41,3
42,Torquay,Fireballs,42,39,7
43,Believe Me,Royal Teens,46,43,3
44,Come Into My Heart,Lloyd Price and His Orchestra,55,44,3
45,Reveille Rock,Johnny And The Hurricanes,95,45,2
46,Joey's Song,Bill Haley And His Comets,48,46,6
47,Tucumcari,Jimmie Rodgers,38,32,8
48,Talk To Me,Frank Sinatra,53,48,4
49,The Clouds,The Spacemen,58,49,4
50,Makin' Love,Floyd Robinson,47,20,17
51,Poco-Loco,Gene & Eunice,52,51,10
52,The Three Bells,The Browns,32,1,16
53,Mary Lou,Ronnie Hawkins and The Hawks,40,26,13
54,You Better Know It,Jackie Wilson,56,37,10
55,Shout - Part 1,The Isley Brothers,50,47,8
56,Always,Sammy Turner,75,56,2
57,"(If You Cry) True Love, True Love",The Drifters,77,57,2
58,First Name Initial,Annette With The Afterbeats,63,58,3
59,I'm Gonna Get Married,Lloyd Price,28,3,14
60,Fools Hall Of Fame,Pat Boone,54,29,9
61,Broken-Hearted Melody,Sarah Vaughan,45,7,17
62,Boo Boo Stick Beat,Chet Atkins,62,49,7
63,"I Loves You, Porgy",Nina Simone,39,18,15
64,I Don't Know,Ruth Brown,64,64,5
65,"First Love, First Tears",Duane Eddy His Twangy Guitar And The Rebels,60,59,7
66,Pretend,Carl Mann,66,66,3
67,It Happened Today,The Skyliners,59,59,7
68,Midnight Stroll,The Revels,90,68,4
69,The Battle Of Kookamonga,Homer And Jethro,43,14,10
70,I Ain't Never,Webb Pierce,67,24,14
71,Running Bear,Johnny Preston,76,71,5
72,You Got What It Takes,Marv Johnson,94,72,2
73,You Went Back On Your Word,Clyde McPhatter,81,73,2
74,My Heart Became Of Age,Annette With The Afterbeats,74,74,3
75,Scarlet Ribbons (For Her Hair),The Browns,89,75,2
76,Tennessee Waltz,Bobby Comstock,57,57,3
77,Starry Eyed,Gary Stites,85,77,2
78,The Hunch,Bobby Peterson Quintet,83,78,3
79,There Comes A Time,Jack Scott,82,71,5
80,Marina,Rocco Granata and the International Quintet,-1,80,1
81,Tennessee Waltz,Jerry Fuller,73,73,4
82,Tiny Tim,LaVern Baker,93,82,2
83,The Hunch,Paul Gayten,88,83,3
84,Just To Be With You,The Passions,87,84,5
85,Fancy Nancy,Skip And Flip,96,85,2
86,Uh! Oh! Part 2,The Nutty Squirrels,-1,86,1
87,Happy Anniversary,Jane Morgan,-1,87,1
88,El Paso,Marty Robbins,-1,88,1
89,Smooth Operator,Sarah Vaughan,99,89,2
90,Happy Anniversary,The Four Lads,-1,90,1
91,Wheel Of Fortune,The Knightsbridge Strings,100,91,2
92,I'll Be Seeing You,Poni-Tails,-1,89,2
93,One More Chance,Rod Bernard,-1,93,1
94,Don't Destroy Me,Crash Craddock,-1,94,1
95,Honestly And Truly,Tommy Edwards,98,95,2
96,I'm Movin' On,Ray Charles and his Orchestra,-1,96,1
97,There's A Girl,Jan & Dean,97,97,3
98,Old Shep,Ralph DeMarco,-1,98,1
99,"There, I've Said It Again",Sam Cooke,-1,99,1
100,Wont'cha Come Home,Lloyd Price and His Orchestra,-1,100,1
