pos,title,artist,last_pos,peak_pos,streak
1,All About That Bass,Meghan Trainor,1,1,14
2,Shake It Off,Taylor Swift,2,1,8
3,Black Widow,Iggy Azalea Featuring Rita Ora,3,3,15
4,Habits (Stay High),Tove Lo,6,4,20
5,Bang Bang,"Jessie J, Ariana Grande & Nicki Minaj",4,3,11
6,Don't Tell 'Em,Jeremih Featuring YG,7,6,16
7,Animals,Maroon 5,8,7,8
8,Anaconda,Nicki Minaj,5,2,10
9,Stay With Me,Sam Smith,9,2,27
10,Hot Boy,Bobby Shmurda,12,10,11
11,Break Free,Ariana Grande Featuring Zedd,10,4,15
12,Rather Be,Clean Bandit Featuring Jess Glynne,11,10,18
13,Don't,Ed Sheeran,17,13,18
14,Chandelier,Sia,15,8,23
15,Rude,MAGIC!,14,1,25
16,Cool Kids,Echosmith,19,16,14
17,Boom Clap,Charli XCX,16,8,19
18,Trumpets,Jason Derulo,23,18,20
19,Maps,Maroon 5,18,6,17
20,Burnin' It Down,Jason Aldean,20,12,12
21,Am I Wrong,Nico & Vinz,22,4,26
22,Bailando,Enrique Iglesias Featuring Descemer Bueno & Gente de Zona,21,12,24
23,Lifestyle,Rich Gang Featuring Young Thug & Rich Homie Quan,26,23,13
24,All Of Me,John Legend,27,1,53
25,I'm Not The Only One,Sam Smith,52,25,6
26,EW!,Jimmy Fallon Featuring will.i.am,-1,26,1
27,New Flame,Chris Brown Featuring Usher & Rick Ross,29,27,13
28,Jealous,Nick Jonas,40,28,5
29,Dirt,Florida Georgia Line,28,11,14
30,A Sky Full Of Stars,Coldplay,25,10,24
31,Blame,Calvin Harris Featuring John Newman,32,31,5
32,Waves,Mr. Probz,39,32,8
33,Fancy,Iggy Azalea Featuring Charli XCX ,30,1,32
34,Fireball,Pitbull Featuring John Ryan,31,30,10
35,Happy,Pharrell Williams,33,1,41
36,2 On,Tinashe Featuring ScHoolboy Q,34,24,23
37,0 To 100 / The Catch Up,Drake,38,35,12
38,Latch,Disclosure Featuring Sam Smith,41,7,30
39,Amnesia,5 Seconds Of Summer,37,16,15
40,Problem,Ariana Grande Featuring Iggy Azalea,35,2,24
41,Leave The Night On,Sam Hunt,44,41,16
42,Centuries,Fall Out Boy,54,22,5
43,Dark Horse,Katy Perry Featuring Juicy J,47,1,56
44,Neon Light,Blake Shelton,43,43,8
45,No Flex Zone,Rae Sremmurd,42,36,11
46,Steal My Girl,One Direction,13,13,2
47,No Mediocre,T.I. Featuring Iggy Azalea,45,33,17
48,This Is How We Do,Katy Perry,36,24,11
49,Take Me To Church,Hozier,62,49,9
50,Riptide,Vance Joy,53,50,16
51,No Type, Rae Sremmurd,56,51,3
52,Something In The Water,Carrie Underwood,24,24,2
53,Roller Coaster,Luke Bryan,46,43,13
54,i,Kendrick Lamar,48,39,3
55,Shower,Becky G,51,16,19
56,Stolen Dance,Milky Chance,57,56,12
57,Ready Set Roll,Chase Rice,55,54,20
58,About The Money,T.I. Featuring Young Thug,59,58,10
59,Hold You Down,"DJ Khaled Featuring Chris Brown, August Alsina, Future & Jeremih",70,59,6
60,"Touchin, Lovin",Trey Songz Featuring Nicki Minaj,66,60,6
61,American Kids,Kenny Chesney,49,23,17
62,Sippin' On Fire,Florida Georgia Line,-1,62,1
63,Studio,ScHoolboy Q Featuring BJ The Chicago Kid,58,38,19
64,V. 3005,Childish Gambino,75,64,19
65,Try,Colbie Caillat,82,55,8
66,Girl In A Country Song,Maddie & Tae,65,62,10
67,Sunshine & Whiskey,Frankie Ballard,67,61,14
68,I Don't F**k With You,Big Sean Featuring E-40,78,68,3
69,Thinking Out Loud,Ed Sheeran,-1,69,1
70,Somewhere In My Car,Keith Urban,68,66,7
71,Small Town Throwdown,Brantley Gilbert Featuring Justin Moore & Thomas Rhett,72,67,18
72,Day Drinking,Little Big Town,73,72,12
73,Tuesday,I LOVE MAKONNEN Featuring Drake,79,73,3
74,Hope You Get Lonely Tonight,Cole Swindell,64,50,17
75,Secrets,Mary Lambert,76,72,6
76,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,85,76,7
77,Superheroes,The Script,77,77,4
78,The Days,Avicii,-1,78,1
79,Love Me Harder,Ariana Grande & The Weeknd,-1,79,1
80,Heroes (We Could Be),Alesso Featuring Tove Lo,89,80,2
81,Booty,Jennifer Lopez Featuring Iggy Azalea Or Pitbull,71,18,4
82,Look At You,Big & Rich,88,82,6
83,Handsome And Wealthy,Migos,86,83,3
84,Shotgun Rider,Tim McGraw,97,84,2
85,Perfect Storm,Brad Paisley,-1,85,1
86,Fight Night,Migos,83,69,14
87,Believe Me,Lil Wayne Featuring Drake,81,26,20
88,You And Your Friends,Wiz Khalifa Featuring Snoop Dogg & Ty Dolla $ign,95,88,4
89,Close Your Eyes,Parmalee,96,89,3
90,U Guessed It,OG Maco Featuring 2 Chainz,94,90,2
91,Bo$$,Fifth Harmony,84,43,14
92,No Love, August Alsina,87,73,4
93,Hookah,Tyga Featuring Young Thug,92,85,9
94,Hideaway,Kiesza,80,51,13
95,Feelin' It,Scotty McCreery,99,95,3
96,24 Hours,TeeFLii Featuring 2 Chainz,90,85,7
97,L.A.LOVE (la la),Fergie,-1,97,1
98,Errrbody,Yo Gotti,-1,98,1
99,Later On,The Swon Brothers,91,86,9
100,Body Language,Kid Ink Featuring Usher & Tinashe,-1,100,1
