pos,title,artist,last_pos,peak_pos,streak
1,"Kokomo (From""Cocktail"" )",The Beach Boys,2,1,10
2,"Wild, Wild West",The Escape Club,3,2,12
3,Groovy Kind Of Love,Phil Collins,1,1,10
4,The Loco-Motion,Kylie Minogue,7,4,11
5,Bad Medicine,Bon Jovi,10,5,7
6,One Moment In Time,Whitney Houston,9,6,9
7,Never Tear Us Apart,INXS,8,7,13
8,Desire,U2,14,8,6
9,Red Red Wine,UB40,4,1,28
10,What's On Your Mind (Pure Energy),Information Society,5,3,17
11,Don't You Know What The Night Can Do?,Steve Winwood,6,6,12
12,How Can I Fall?,Breathe,17,12,9
13,"Baby, I Love Your Way/Freebird Medley",Will To Power,21,13,9
14,Chains Of Love,Erasure,12,12,15
15,Kissing A Fool,George Michael,22,15,5
16,Another Lover,Giant Steps,16,16,12
17,Look Away,Chicago,23,17,7
18,Don't Know What You Got (Till It's Gone),Cinderella,20,18,10
19,Don't Be Cruel,Bobby Brown,11,8,16
20,I Don't Want Your Love,Duran Duran,27,20,4
21,Love Bites,Def Leppard,13,1,13
22,Giving You The Best That I Got,Anita Baker,28,22,7
23,Waiting For A Star To Fall,Boy Meets Girl,29,23,9
24,A Word In Spanish,Elton John,25,24,8
25,Forever Young,Rod Stewart,15,12,14
26,Walk On Water,Eddie Money,32,26,6
27,The Promise,When In Rome,33,27,10
28,Don't Be Cruel,Cheap Trick,19,4,15
29,"Don't Worry, Be Happy (From ""Cocktail"")",Bobby McFerrin,24,1,15
30,Edge Of A Broken Heart,Vixen,39,30,8
31,Downtown Life,Daryl Hall John Oates,38,31,6
32,Domino Dancing,Pet Shop Boys,41,32,5
33,Welcome To The Jungle,Guns N' Roses,44,33,3
34,Dance Little Sister,Terence Trent D'Arby,30,30,9
35,Finish What Ya Started,Van Halen,43,35,6
36,True Love,Glenn Frey,18,13,12
37,Small World,Huey Lewis & The News,40,37,5
38,Time And Tide,Basia,26,26,16
39,I'll Always Love You,Taylor Dayne,31,3,22
40,Spy In The House Of Love,Was (Not Was),48,40,6
41,In Your Room,The Bangles,47,41,4
42,Every Rose Has Its Thorn,Poison,60,42,2
43,Till I Loved You,Barbra Streisand & Don Johnson,53,43,3
44,Please Don't Go Girl,New Kids On The Block,34,10,20
45,My Prerogative,Bobby Brown,61,45,3
46,It Takes Two,Rob Base & D.J. E-Z Rock,36,36,12
47,Not Just Another Girl,Ivan Neville,50,47,5
48,Early In The Morning,Robert Palmer,55,48,3
49,Symptoms Of True Love,Tracie Spencer,52,49,6
50,Any Love,Luther Vandross,54,50,5
51,"Boy, I've Been Told",SaFire,51,51,7
52,I Hate Myself For Loving You,Joan Jett & the Blackhearts,35,8,20
53,One Good Woman,Peter Cetera,37,4,16
54,Sweet Child O' Mine,Guns N' Roses,46,1,20
55,"Yeah, Yeah, Yeah",Judson Spence,59,55,4
56,Cars With The Boom,L'Trimm,56,56,7
57,You Came,Kim Wilde,42,41,8
58,I Remember Holding You,Boys Club,62,58,3
59,Never Let You Go,Sweet Sensation,58,58,8
60,Silhouette,Kenny G,70,60,2
61,The Way You Love Me,Karyn White,67,61,4
62,Didn't Know It Was Love,Survivor,63,62,5
63,If It Isn't Love,New Edition,45,7,19
64,Little Liar,Joan Jett & the Blackhearts,75,64,2
65,"Hippy Hippy Shake (From ""Cocktail"")",The Georgia Satellites,82,65,3
66,Handle With Care,Traveling Wilburys,83,66,2
67,Thanks For My Child,Cheryl Pepsii Riley,86,67,2
68,I Can't Wait,Deniece Williams,66,66,7
69,Dancing Under A Latin Moon,Candi,74,69,3
70,Rock & Roll Strategy,Thirty Eight Special,80,70,2
71,Peek-A-Boo,Siouxsie & The Banshees,73,71,4
72,Simply Irresistible,Robert Palmer,57,2,19
73,Best Of Times,Peter Cetera,88,73,2
74,Don't Break My Heart,Romeo's Daughter,79,74,4
75,Strangelove,Depeche Mode,64,50,15
76,Put This Love To The Test,Jon Astley,85,76,4
77,Fallen Angel,Poison,49,12,15
78,Wild World,Maxi Priest,95,78,2
79,Girls Ain't Nothing But Trouble,D.J. Jazzy Jeff & The Fresh Prince,93,79,2
80,A Nightmare On My Street,D.J. Jazzy Jeff & The Fresh Prince,69,15,15
81,Don't Rush Me,Taylor Dayne,-1,81,1
82,Forever Young,Alphaville,91,82,6
83,Ghost Town,Cheap Trick,-1,83,1
84,Baby Can I Hold You,Tracy Chapman,-1,84,1
85,It's Money That Matters,Randy Newman,-1,85,1
86,Got A New Love,Good Question,90,86,3
87,Way Out,J.J. Fad,65,61,8
88,Spring Love (Come Back To Me),Stevie B,76,43,18
89,You Make Me Work,Cameo,-1,89,1
90,All This Time,Tiffany,-1,90,1
91,Jealous Guy,John Lennon & The Plastic Ono Band,81,80,4
92,When The Children Cry,White Lion,-1,92,1
93,When It's Love,Van Halen,71,5,19
94,I'm Not Your Man,Tommy Conwell And The Young Rumblers,84,74,7
95,Superstitious,Europe,77,31,13
96,Put A Little Love In Your Heart,Annie Lennox & Al Green,-1,96,1
97,I Believe In You,Stryper,-1,97,1
98,Nobody's Perfect,Mike + The Mechanics,-1,98,1
99,The Lover In Me,Sheena Easton,-1,99,1
100,"Nobody's Fool (Theme From ""Caddyshack II"")",Kenny Loggins,68,8,18
