pos,title,artist,last_pos,peak_pos,streak
1,The Promise Of A New Day,Paula Abdul,2,1,9
2,I Adore Mi Amor,Color Me Badd,6,2,8
3,(Everything I Do) I Do It For You,Bryan Adams,1,1,12
4,Motownphilly,Boyz II Men,3,3,14
5,Things That Make You Go Hmmmm. . .,C+C Music Factory,4,4,9
6,Good Vibrations,Marky Mark & The Funky Bunch Featuring Loleatta Holloway,11,6,9
7,"Time, Love And Tenderness",Michael Bolton,9,7,10
8,Crazy,Seal,7,7,13
9,Too Many Walls,Cathy Dennis,12,9,11
10,3 A.M. Eternal,The KLF,5,5,13
11,The Motown Song,Rod Stewart,16,11,11
12,Love Of A Lifetime,Firehouse,18,12,12
13,I Can't Wait Another Minute,Hi-Five,10,8,13
14,Now That We Found Love,Heavy D & The Boyz,17,14,12
15,Wind Of Change,Scorpions,8,4,16
16,Shiny Happy People,R.E.M.,22,16,8
17,Emotions,Mariah Carey,26,17,3
18,Every Heartbeat,Amy Grant,13,2,14
19,Something To Talk About,Bonnie Raitt,24,19,9
20,Unforgettable,Natalie Cole,14,14,10
21,It Hit Me Like A Hammer,Huey Lewis & The News,23,21,9
22,Do Anything,Natural Selection,28,22,6
23,Romantic,Karyn White,27,23,5
24,Fading Like A Flower (Every Time You Leave),Roxette,15,2,14
25,Hole Hearted,Extreme,29,25,7
26,Everybody Plays The Fool,Aaron Neville,30,26,9
27,Summertime,D.J. Jazzy Jeff & The Fresh Prince,21,4,14
28,It Ain't Over 'til It's Over,Lenny Kravitz,19,2,15
29,Enter Sandman,Metallica,35,29,4
30,My Name Is Not Susan,Whitney Houston,20,20,8
31,I'll Be There,The Escape Club,32,8,17
32,Love. . .Thy Will Be Done,Martika,34,32,6
33,The Sound Of Your Voice,38 Special,36,33,10
34,The Truth,Tami Show,39,34,7
35,Temptation,Corina,25,6,18
36,Pop Goes The Weasel,3rd Bass,33,29,10
37,The One And Only,Chesney Hawkes,40,37,7
38,The Real Love,Bob Seger & The Silver Bullet Band,44,38,4
39,Real Real Real,Jesus Jones,45,39,4
40,Don't Want To Be A Fool,Luther Vandross,42,40,7
41,Running Back To You,Vanessa Williams,43,41,6
42,Just Like You,Robbie Nevil,31,25,11
43,Kiss Them For Me,Siouxsie & The Banshees,51,43,5
44,You Could Be Mine,Guns N' Roses,37,29,10
45,Walk Through Fire,Bad Company,50,45,4
46,With You,Tony Terry,46,46,12
47,Gett Off,Prince And The N.P.G.,55,47,5
48,Got A Love For You,Jomanda,41,40,11
49,After The Summer's Gone,PC Quest,58,49,5
50,Can't Stop This Thing We Started,Bryan Adams,-1,50,1
51,Till Somebody Loves You,Henry Lee Summer,52,51,6
52,Face The Music,RTZ,57,52,5
53,Power Windows,Billy Falcon,60,53,5
54,Just Want To Hold You,Jasmine Guy,56,54,7
55,Hey Donna,Rhythm Syndicate,73,55,2
56,Tonite,DJ Quik,65,56,4
57,Straight To Your Heart,Bad English,66,57,3
58,P.A.S.S.I.O.N.,Rhythm Syndicate,38,2,16
59,Low Rider (On The Boulevard),Latin Alliance Featuring War,54,54,6
60,Let's Talk About Sex,Salt-N-Pepa,71,60,4
61,O.P.P.,Naughty By Nature,85,61,2
62,"Right Here, Right Now",Jesus Jones,48,2,23
63,Silver Thunderbird,Marc Cohn,64,63,6
64,There She Goes,The La's,49,49,9
65,The Devil Came Up To Michigan,K.M.C. KRU,74,65,3
66,I'm Not Your Puppet,Hi-C,70,66,5
67,Everyotherday,Or-N-More (Featuring Father M.C.),78,67,3
68,Learning To Fly,Tom Petty And The Heartbreakers,47,28,12
69,Hard To Handle,The Black Crowes,53,26,13
70,Ain't No Future In Yo' Fronting,M.C. Breed & D.F.C.,-1,70,1
71,My Fallen Angel,Coro,61,54,10
72,Latin Active,Lighter Shade Of Brown Featuring Teardrop & Shiro,67,59,9
73,Let The Beat Hit 'Em,Lisa Lisa And Cult Jam,68,37,13
74,Sometimes (It's A Bitch),Stevie Nicks,86,74,2
75,This Beat Is Hot,B.G. The Prince Of Rap,75,75,5
76,She's Gone (Lady),Steelheart,80,76,3
77,Only Time Will Tell,Nelson,59,28,13
78,Louder Than Love,TKA,76,76,6
79,Place In This World,Michael W. Smith,62,6,20
80,Can You Stop The Rain,Peabo Bryson,72,52,13
81,I Wonder Why,Curtis Stigers,97,81,2
82,"Gonna Catch You (From ""Cool As Ice"")",Lonnie Gordon,84,82,3
83,Love And Understanding,Cher,69,17,14
84,If I Say,Kingofthehill,63,63,6
85,Save Me,Lisa Fischer,88,85,2
86,Chorus,Erasure,83,83,6
87,For You,Michael W. Smith,-1,87,1
88,Never Stop,The Brand New Heavies Featuring N'Dea Davenport,91,88,2
89,Why Can't You Come Home,Ex-Girlfriend,90,89,2
90,That's The Way Love Goes,Young M.C.,79,54,7
91,My Heart Belongs To You,Russ Irwin,-1,91,1
92,Heaven In The Back Seat,Eddie Money,-1,92,1
93,When Love Cries,Donna Summer,77,77,5
94,Unbelievable,EMF,81,1,23
95,6 Minutes Of Pleasure,LL Cool J,-1,95,1
96,If You're Serious,Riff,-1,96,1
97,Keep Warm,Jinny,-1,97,1
98,I'll Never Let You Go,Steelheart,89,23,27
99,Do You Want Me,Salt-N-Pepa,87,21,26
100,Rush Rush,Paula Abdul,82,1,19
