pos,title,artist,last_pos,peak_pos,streak
1,Boom Boom Pow,The Black Eyed Peas,1,1,15
2,I Gotta Feeling,The Black Eyed Peas,2,2,2
3,Best I Ever Had,Drake,27,3,7
4,Knock You Down,Keri Hilson Featuring Kanye West & Ne-Yo,3,3,13
5,I Know You Want Me (Calle Ocho),Pitbull,4,2,17
6,LoveGame,Lady Gaga,5,5,10
7,Fire Burning,Sean Kingston,8,7,7
8,Birthday Sex,Jeremih,6,4,11
9,Second Chance,Shinedown,9,7,30
10,Every Girl,Young Money,34,10,7
11,Waking Up In Vegas,Katy Perry,11,10,8
12,Poker Face,Lady Gaga,7,1,27
13,Halo,Beyonce,10,5,22
14,Don't Trust Me,3OH!3,13,7,28
15,The Climb,Miley Cyrus,12,4,16
16,You Belong With Me,Taylor Swift,18,12,9
17,Day 'N' Nite,Kid Cudi,15,3,23
18,Goodbye,Kristinia DeBarge,16,15,9
19,Blame It,Jamie Foxx Featuring T-Pain,14,2,23
20,Please Don't Leave Me,P!nk,20,20,10
21,If Today Was Your Last Day,Nickelback,22,21,14
22,Out Last Night,Kenny Chesney,17,16,10
23,Use Somebody,Kings Of Leon,23,19,21
24,Right Round,Flo Rida,19,1,21
25,I Do Not Hook Up,Kelly Clarkson,24,20,10
26,Whatever It Is,Zac Brown Band,28,26,15
27,You Found Me,The Fray,25,7,31
28,Then,Brad Paisley,30,28,14
29,Love Story,Taylor Swift,26,4,41
30,New Divide,Linkin Park,41,6,5
31,Battlefield,Jordin Sparks,46,31,6
32,You're A Jerk,New Boyz,-1,32,1
33,I'm Yours,Jason Mraz,33,6,62
34,Sugar,Flo Rida Featuring Wynter,21,5,14
35,Sideways,Dierks Bentley,39,35,12
36,Just Dance,Lady Gaga Featuring Colby O'Donis,29,1,46
37,I Run To You,Lady Antebellum,38,37,14
38,Turn My Swag On,Soulja Boy Tell'em,32,19,16
39,People Are Crazy,Billy Currington,43,39,8
40,Gives You Hell,The All-American Rejects,31,4,32
41,Her Diamonds,Rob Thomas,44,41,5
42,Kiss A Girl,Keith Urban,37,16,15
43,All The Above,Maino Featuring T-Pain,42,39,17
44,Ego,Beyonce,58,44,3
45,No Surprise,Daughtry,48,15,7
46,Best Days Of Your Life,Kellie Pickler,50,46,11
47,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,35,3,26
48,My Life Would Suck Without You,Kelly Clarkson,36,1,23
49,Alright,Darius Rucker,55,49,6
50,Dead And Gone,T.I. Featuring Justin Timberlake,40,2,29
51,Summer Nights,Rascal Flatts,54,51,4
52,Boyfriend #2,Pleasure P,45,42,14
53,Know Your Enemy,Green Day,49,28,10
54,Always Strapped,Birdman Featuring Lil Wayne,65,54,11
55,Not Meant To Be,Theory Of A Deadman,78,55,11
56,If U Seek Amy,Britney Spears,47,19,19
57,Never Say Never,The Fray,90,57,2
58,Wetter (Calling You Daddy),Twista Featuring Erika Shevon,61,58,4
59,I Need A Girl,Trey Songz,68,59,5
60,Halle Berry (She's Fine),Hurricane Chris Featuring SupaSTAAR,52,52,8
61,It Happens,Sugarland,53,33,16
62,Pretty Wings,Maxwell,73,62,8
63,Hotel Room Service,Pitbull,-1,63,1
64,I'm On A Boat,The Lonely Island Featuring T-Pain,57,56,19
65,Big Green Tractor,Jason Aldean,85,65,2
66,Good Girls Go Bad,Cobra Starship Featuring Leighton Meester,80,66,4
67,Damned If I Do Ya (Damned If I Don't),All Time Low,-1,67,1
68,Wild At Heart,Gloriana,74,68,4
69,Sissy's Song,Alan Jackson,63,61,11
70,Paranoid,Jonas Brothers,60,37,5
71,Show Me What I'm Looking For,Carolina Liar,69,67,10
72,Swag Surfin',F.L.Y. (Fast Life Yungstaz),62,62,7
73,Boots On,Randy Houser,71,71,4
74,Wanted,Jessie James,98,74,3
75,Come Back To Me,David Cook,75,63,6
76,Lost You Anyway,Toby Keith,77,76,8
77,Ice Cream Paint Job,Dorrough,79,77,4
78,Echo,Gorilla Zoe,64,57,8
79,One In Every Crowd,Montgomery Gentry,59,53,15
80,Make Her Say,Kid Cudi Featuring Kanye West & Common,51,51,2
81,Strange,Reba,76,76,4
82,Careless Whisper,Seether,70,63,16
83,Fly With Me,Jonas Brothers,-1,83,1
84,Last Chance,Ginuwine,93,84,3
85,We Made You,Eminem,56,9,10
86,I'm In Miami Trick,LMFAO,86,73,4
87,Funny The Way It Is,Dave Matthews Band,66,37,7
88,Imma Be,The Black Eyed Peas,-1,50,2
89,Small Town USA,Justin Moore,83,83,3
90,Living For The Night,George Strait,92,90,2
91,Throw It In The Bag,Fabolous Featuring The-Dream,99,91,3
92,Walkin' On The Moon,The-Dream Featuring Kanye West,87,87,4
93,How Do You Sleep?,Jesse McCartney Featuring Ludacris,67,26,20
94,Beggin',Madcon,89,79,10
95,Beautiful,Eminem,97,17,3
96,It's America,Rodney Atkins,88,44,18
97,Where I'm From,Jason Michael Carroll,81,64,11
98,Break Up,Mario Featuring Gucci Mane & Sean Garrett,-1,98,1
99,Ain't No Rest For The Wicked,Cage The Elephant,94,92,3
100,When Love Takes Over,David Guetta Featuring Kelly Rowland,-1,100,1
