pos,title,artist,last_pos,peak_pos,streak
1,Walk Right In,The Rooftop Singers,1,1,5
2,Hey Paula,Paul and Paula,2,2,6
3,The Night Has A Thousand Eyes,Bobby Vee,5,3,9
4,Go Away Little Girl,Steve Lawrence,3,1,13
5,Loop De Loop,Johnny Thunder,13,5,7
6,It's Up To You,Rick Nelson,9,6,8
7,Up On The Roof,The Drifters,11,7,14
8,Tell Him,The Exciters,4,4,10
9,Two Lovers,Mary Wells,7,7,10
10,My Dad,Paul Petersen,6,6,12
11,You've Really Got A Hold On Me,The Miracles,17,11,9
12,Ruby Baby,Dion,31,12,3
13,Half Heaven - Half Heartache,Gene Pitney,15,13,8
14,I Saw Linda Yesterday,Dickey Lee,14,14,9
15,Walk Like A Man,The 4 Seasons,40,15,2
16,From A Jack To A King,Ned Miller,28,16,6
17,Telstar,The Tornadoes,8,1,14
18,My Coloring Book,Kitty Kallen,23,18,7
19,Rhythm Of The Rain,The Cascades,35,19,4
20,My Coloring Book,Sandy Stewart,25,20,6
21,Don't Make Me Over,Dionne Warwick,21,21,9
22,Hotel Happiness,Brook Benton,12,3,11
23,I'm Gonna' Be Warm This Winter,Connie Francis,18,18,8
24,Everybody Loves A Lover,The Shirelles,19,19,10
25,The Cinnamon Cinder (It's A Very Nice Dance),The Pastel Six,29,25,6
26,Little Town Flirt,Del Shannon,30,26,7
27,He's Sure The Boy I Love,The Crystals,32,27,6
28,Fly Me To The Moon - Bossa Nova,Joe Harnell And His Orchestra,33,28,6
29,Limbo Rock,Chubby Checker,10,2,22
30,You're The Reason I'm Living,Bobby Darin,56,30,3
31,Pepino The Italian Mouse,Lou Monte,16,5,9
32,Proud,Johnny Crawford,36,32,5
33,Shutters And Boards,Jerry Wallace,26,24,12
34,Remember Then,The Earls,24,24,8
35,Wild Weekend,The Rebels,38,35,6
36,Mama Didn't Lie,Jan Bradley,47,36,5
37,Zip-A-Dee Doo-Dah,Bob B. Soxx And The Blue Jeans,20,8,12
38,Send Me Some Lovin',Sam Cooke,63,38,2
39,Bobby's Girl,Marcie Blane,22,3,16
40,Call On Me,Bobby Bland,60,40,5
41,Love (Makes the World Go 'round),Paul Anka,54,41,3
42,Shake Me I Rattle (Squeeze Me I Cry),Marion Worth,43,42,6
43,Big Girls Don't Cry,The 4 Seasons,27,1,16
44,Cast Your Fate To The Wind,Vince Guaraldi Trio,55,44,9
45,Wiggle Wobble,Les Cooper and the Soul Rockers,37,22,16
46,The Ballad Of Jed Clampett,Flatt & Scruggs,51,46,9
47,Blame It On The Bossa Nova,Eydie Gorme,67,47,3
48,See See Rider,LaVern Baker,42,34,10
49,Java,Floyd Cramer,52,49,6
50,Shake Sherry,The Contours,53,50,7
51,Return To Sender,Elvis Presley With The Jordanaires,34,2,16
52,Strange I Know,The Marvelettes ,49,49,10
53,Lovesick Blues,Frank Ifield,44,44,7
54,"Puddin N' Tain (Ask Me Again, I'll Tell You The Same)",The Alley Cats,58,54,4
55,Some Kinda Fun,Chris Montez,46,43,9
56,You Are My Sunshine,Ray Charles,39,7,12
57,I'm A Woman,Peggy Lee,61,57,5
58,Your Used To Be,Brenda Lee,73,58,2
59,The Gypsy Cried,Lou Christie,62,59,5
60,That's The Way Love Is,Bobby Bland,80,60,3
61,Settle Down (Goin' Down That Highway),"Peter, Paul & Mary",72,61,3
62,She'll Never Know,Brenda Lee,66,62,2
63,I Wanna Be Around,Tony Bennett,75,63,4
64,Would It Make Any Difference To You,Etta James,65,64,4
65,The End Of The World,Skeeter Davis,84,65,2
66,What Will My Mary Say,Johnny Mathis,81,66,2
67,Chicken Feed,Bent Fabric and His Piano,69,67,4
68,Every Day I Have To Cry,Steve Alaimo,64,64,5
69,Trouble Is My Middle Name,Bobby Vinton,41,33,9
70,Hitch Hike,Marvin Gaye,83,70,4
71,How Much Is That Doggie In The Window,Baby Jane & The Rockabyes,71,71,5
72,All About My Girl,Jimmy McGriff,76,72,5
73,Greenback Dollar,The Kingston Trio,96,73,2
74,What To Do With Laurie,Mike Clifford,68,68,5
75,Days Of Wine And Roses,Henry Mancini And His Orchestra,82,75,2
76,The Popeye Waddle,Don Covay,78,76,5
77,Who Stole The Keeshka?,The Matys Bros.,85,77,3
78,Willie Can,Sue Thompson,79,78,4
79,Molly,Bobby Goldsboro,70,70,7
80,Only You (And You Alone),Mr. Acker Bilk,-1,80,1
81,As Long As She Needs Me,Sammy Davis Jr.,95,81,2
82,Let's Turkey Trot,Little Eva,-1,82,1
83,Tell Him I'm Not Home,Chuck Jackson,-1,83,1
84,Big Wide World,Teddy Randazzo,86,84,2
85,Alice In Wonderland,Neil Sedaka,-1,85,1
86,Walk Right In,The Moments,88,86,4
87,Leavin' On Your Mind,Patsy Cline,89,87,2
88,Our Winter Love,Bill Pursell,-1,88,1
89,I Will Live My Life For You,Tony Bennett,90,89,5
90,Let Me Go The Right Way,The Supremes,93,90,5
91,"From The Bottom Of My Heart (Dammi, Dammi, Dammi)",Dean Martin,94,91,4
92,The Same Old Hurt,Burl Ives,91,91,2
93,Ain't Gonna Kiss Ya,The Ribbons,-1,93,1
94,I'd Rather Be Here In Your Arms,The Duprees,98,94,2
95,M.G. Blues,Jimmy McGriff,-1,95,1
96,Bossa Nova U.S.A.,The Dave Brubeck Quartet,-1,83,2
97,The Lone Teen Ranger,Jerry Landis,97,97,3
98,"Baby, Baby, Baby",Sam Cooke,-1,98,1
99,Love For Sale,Arthur Lyman Group,-1,99,1
100,Theme From Lawrence Of Arabia,Ferrante & Teicher,-1,100,1
