pos,title,artist,last_pos,peak_pos,streak
1,"Glory Of Love (Theme From ""The Karate Kid Part II"")",Peter Cetera,5,1,9
2,Sledgehammer,Peter Gabriel,1,1,13
3,Danger Zone,Kenny Loggins,2,2,13
4,Papa Don't Preach,Madonna,6,4,6
5,Invisible Touch,Genesis,3,1,10
6,Mad About You,Belinda Carlisle,8,6,12
7,"Love Touch (Theme From ""Legal Eagles"")",Rod Stewart,7,7,10
8,Nasty,Janet Jackson,4,3,12
9,We Don't Have To Take Our Clothes Off,Jermaine Stewart,12,9,12
10,Opportunities (Let's Make Lots Of Money),Pet Shop Boys,11,10,10
11,"Modern Woman (From ""Ruthless People"")",Billy Joel,10,10,9
12,Higher Love,Steve Winwood,18,12,8
13,Rumors,Timex Social Club,20,13,8
14,Digging Your Scene,The Blow Monkeys,15,14,14
15,Venus,Bananarama,23,15,6
16,The Edge Of Heaven,Wham!,22,16,5
17,You Should Be Mine (The Woo Woo Song),Jeffrey Osborne,21,17,11
18,"Sweet Freedom (Theme From ""Running Scared"")",Michael McDonald,24,18,8
19,Dancing On The Ceiling,Lionel Richie,33,19,3
20,Your Wildest Dreams,The Moody Blues,13,9,16
21,Suzanne, Journey,27,21,7
22,Holding Back The Years,Simply Red,9,1,18
23,"Take My Breath Away (Love Theme From ""Top Gun"")",Berlin,32,23,7
24,Take It Easy,Andy Taylor,26,24,10
25,Secret Separation,The Fixx,19,19,11
26,All The Love In The World,The Outfield,30,26,9
27,"Who's Johnny (""Short Circuit"" Theme)",El DeBarge,14,3,15
28,One Step Closer To You,Gavin Christopher,31,28,11
29,There'll Be Sad Songs (To Make You Cry),Billy Ocean,16,1,16
30,Baby Love,Regina,34,30,7
31,Friends And Lovers,Carl Anderson & Gloria Loring,41,31,5
32,When The Heart Rules The Mind,GTR,17,14,13
33,Words Get In The Way,Miami Sound Machine,37,33,8
34,Yankee Rose,David Lee Roth,40,34,5
35,Rumbleseat,John Mellencamp,45,35,6
36,"That Was Then, This Is Now",The Monkees,46,36,5
37,No One Is To Blame,Howard Jones,25,4,17
38,Taken In,Mike + The Mechanics,43,38,6
39,Hanging On A Heart Attack,Device,42,39,8
40,"Man Size Love (From ""Running Scared"")",Klymaxx,47,40,5
41,Don't Forget Me (When I'm Gone),Glass Tiger,49,41,4
42,Stuck With You,Huey Lewis & The News,-1,42,1
43,A Kind Of Magic,Queen,48,43,7
44,The Captain Of Her Heart,Double,50,44,6
45,Hyperactive,Robert Palmer,35,33,9
46,Tuff Enuff,The Fabulous Thunderbirds,29,10,16
47,"Walk Like A Man (From ""A Fine Mess"")",Mary Jane Girls,53,47,4
48,Like A Rock,Bob Seger,28,12,11
49,On My Own,Patti LaBelle & Michael McDonald,39,1,20
50,Two Of Hearts,Stacey Q,57,50,4
51,Crush On You,The Jets,36,3,17
52,Love Zone,Billy Ocean,65,52,2
53,Dreams,Van Halen,38,22,11
54,Dreamtime,Daryl Hall,-1,54,1
55,Walk This Way,Run-D.M.C.,73,55,2
56,Love Of A Lifetime,Chaka Khan,61,56,4
57,Velcro Fly, ZZ Top,72,57,2
58,If Looks Could Kill,Heart,67,58,3
59,Somebody Like You,Thirty Eight Special,66,59,3
60,Point Of No Return,Nu Shooz,62,60,5
61,With You All The Way,New Edition,51,51,8
62,"Oh, People",Patti LaBelle,78,62,3
63,Jungle Boy,John Eddie,52,52,9
64,Money$ Too Tight (To Mention),Simply Red,70,64,3
65,Like No Other Night,Thirty Eight Special,44,14,14
66,Press,Paul McCartney,-1,66,1
67,Anotherloverholenyohead,Prince And The Revolution,76,67,3
68,Before I Go,Starship,68,68,5
69,Something About You,Level 42,64,7,25
70,I Can't Wait,Nu Shooz,58,3,22
71,What Does It Take,Honeymoon Suite,82,71,4
72,Heaven In Your Eyes,Loverboy,-1,72,1
73,If She Knew What She Wants,The Bangles,55,29,13
74,I Wanna Be A Cowboy,Boys Don't Cry,56,12,18
75,Live To Tell,Madonna,59,1,17
76,Missionary Man,Eurythmics,81,76,2
77,All Cried Out,Lisa Lisa And Cult Jam With Full Force Featuring Paul Anthony & Bow Legged Lou,90,77,2
78,Touch And Go,"Emerson, Lake & Powell",63,60,7
79,Victory Line,Limited Warranty,79,79,6
80,A Different Corner,George Michael,60,7,15
81,No Promises,Icehouse,83,81,5
82,Nothing In Common,Thompson Twins,95,82,2
83,Ruthless People,Mick Jagger,-1,83,1
84,"So Far So Good (From ""About Last Night"")",Sheena Easton,-1,84,1
85,Every Little Kiss,Bruce Hornsby & The Range,93,85,2
86,I'm Your Man,Barry Manilow,86,86,4
87,Hot Water,Level 42,96,87,2
88,Rock'N'roll To The Rescue,The Beach Boys,74,68,6
89,Do You Remember Me?,Jermaine Jackson,71,71,5
90,The Finest,The S.O.S. Band,80,44,12
91,Ain't Nothin' Goin' On But The Rent,Gwen Guthrie,-1,91,1
92,Mountains,Prince And The Revolution,54,23,11
93,Voice Of America's Sons,John Cafferty & The Beaver Brown Band,75,62,8
94,Nothin' At All,Heart,69,10,16
95,Spirit In The Sky,Doctor And The Medics,-1,95,1
96,The Best Of Me,David Foster And Olivia Newton-John,94,80,8
97,One Way Love,TKA,97,75,9
98,If Anybody Had A Heart,John Waite,77,76,6
99,You Don't Have To Cry,Rene & Angela,85,75,7
100,Feel The Heat,Jean Beauvoir,84,73,8
