pos,title,artist,last_pos,peak_pos,streak
1,Candle In The Wind 1997/Something About The Way You Look Tonight,Elton John,1,1,14
2,Been Around The World,Puff Daddy & The Family (Feat. The Notorious B.I.G. & Mase),2,2,6
3,Together Again,Janet,4,3,4
4,My Body,LSG,5,4,11
5,How Do I Live,LeAnn Rimes,3,2,30
6,Truly Madly Deeply,Savage Garden,7,6,6
7,Feel So Good,Mase,8,5,11
8,A Song For Mama,Boyz II Men,9,8,5
9,You Make Me Wanna...,Usher,6,2,21
10,Show Me Love,Robyn,10,7,9
11,I Will Come To You,Hanson,11,9,7
12,My Love Is The Shhh!,Somethin' For The People Featuring Trina & Tamara,12,4,20
13,We're Not Making Love No More,Dru Hill,14,13,5
14,Tubthumping,Chumbawamba,13,6,18
15,I Don't Ever Want To See You Again,Uncle Sam,15,15,10
16,The One I Gave My Heart To,Aaliyah,16,9,15
17,I Don't Want To Wait,Paula Cole,17,12,11
18,Butta Love,Next,18,16,19
19,Spice Up Your Life,Spice Girls,19,18,10
20,Sock It 2 Me,"Missy ""Misdemeanor"" Elliott Featuring Da Brat",20,12,13
21,How's It Going To Be,Third Eye Blind,23,21,6
22,I Do,Lisa Loeb,22,22,11
23,Lollipop (Candyman),Aqua,24,23,5
24,4 Seasons Of Loneliness,Boyz II Men,25,1,16
25,"No, No, No",Destiny's Child,30,25,7
26,Going Back To Cali,The Notorious B.I.G.,32,26,6
27,All Cried Out,Allure Featuring 112,21,4,20
28,What About Us,Total,27,16,20
29,Foolish Games/You Were Meant For Me,Jewel,26,2,59
30,Quit Playing Games (With My Heart),Backstreet Boys,29,2,29
31,Semi-Charmed Life,Third Eye Blind,28,4,28
32,Heaven,Nu Flavor,33,32,14
33,Criminal,Fiona Apple,31,21,15
34,If I Could Teach The World,Bone Thugs-N-Harmony,37,27,13
35,The Memory Remains,Metallica,38,28,7
36,Mo Money Mo Problems,The Notorious B.I.G. Featuring Puff Daddy & Mase,34,1,24
37,Honey,Mariah Carey,40,1,18
38,All For You,Sister Hazel,35,11,27
39,Breaking All The Rules,She Moves,36,32,10
40,Don't Be Stupid (You Know I Love You),Shania Twain,43,40,6
41,Kiss The Rain,Billie Myers,45,41,10
42,No Tengo Dinero,Los Umbrellos,42,42,20
43,Building A Mystery,Sarah McLachlan,39,13,19
44,I'll Be Missing You,Puff Daddy & Faith Evans Featuring 112,41,1,31
45,They Like It Slow,H-Town,44,35,14
46,2 Become 1,Spice Girls,46,4,22
47,Invisible Man,98 Degrees,47,12,27
48,You Light Up My Life,LeAnn Rimes,51,34,18
49,Sunny Came Home,Shawn Colvin,49,7,27
50,What If,Reba McEntire,55,50,5
51,I Care 'Bout You,Milestone,50,23,20
52,Everything,Mary J. Blige,52,24,16
53,32 Flavors,Alana Davis,53,53,6
54,At The Beginning,Richard Marx & Donna Lewis,48,48,10
55,Love Gets Me Every Time,Shania Twain,54,25,14
56,Just Clownin',WC From Westside Connection,58,56,5
57,Dangerous,Busta Rhymes,-1,57,1
58,Tuck Me In,Kimberly Scott,62,58,5
59,Roxanne `97 - Puff Daddy Remix,Sting & The Police,60,59,3
60,Still Waters (Run Deep),Bee Gees,57,57,5
61,Legend Of A Cowgirl,Imani Coppola,56,36,18
62,So Help Me Girl,Gary Barlow,59,44,13
63,Swing My Way,K.P. & Envyi,71,63,3
64,You're Not Alone,Olive,63,56,12
65,You Should Be Mine (Don't Waste Your Time),Brian McKnight Featuring Mase,69,17,19
66,I'm Afraid Of Americans,David Bowie,66,66,8
67,Backyard Boogie,Mack 10,68,37,20
68,I'm Not A Player,Big Punisher,64,57,11
69,I Miss My Homies,Master P Featuring Pimp C And The Shocker,61,25,19
70,Say You'll Stay,KAI,70,70,4
71,So Good,Davina ,65,60,11
72,Last Night's Letter,K-Ci & JoJo,72,46,15
73,Don't Stop The Music,Playa,73,73,9
74,Santa's A Fat Bitch,Insane Clown Posse,67,67,3
75,"Too Gone, Too Long",En Vogue,79,33,14
76,One More Night,Amber,74,69,13
77,I Wonder If Heaven Got A Ghetto,2Pac,77,67,5
78,Deja Vu [Uptown Baby],Lord Tariq & Peter Gunz,78,78,5
79,Around The World,Daft Punk,75,61,20
80,Mourn You Til I Join You,Naughty By Nature,81,51,9
81,L-L-Lies,Diana King,80,71,8
82,Something That We Do,Clint Black,76,76,4
83,You Know My Steez,Gang Starr,89,81,6
84,What If I Said,Anita Cochran (Duet With Steve Wariner),93,84,2
85,Did I Shave My Legs For This?,Deana Carter,85,85,5
86,The Rest Of Mine,Trace Adkins,84,70,13
87,Grandma Got Run Over By A Reindeer,Elmo & Patsy,-1,87,1
88,Man Behind The Music,Queen Pen Featuring Teddy Riley,94,88,5
89,In Harm's Way,BeBe Winans,83,83,8
90,Burn,Militia,-1,90,1
91,Ain't That Just The Way,Lutricia McNeal,91,91,2
92,Valentine,Martina McBride With Jim Brickman,82,50,15
93,"Young, Sad And Blue",Lysette,-1,93,1
94,All Of My Days,Changing Faces (Featuring Jay-Z),90,65,10
95,Brian Wilson,Barenaked Ladies,100,92,8
96,Smack My Bitch Up,The Prodigy,96,90,4
97,Doin' Time,Sublime,99,96,4
98,Only If...,Enya,88,88,2
99,"4, 3, 2, 1","LL Cool J Featuring Method Man, Redman, DMX, Canibus And Master P",86,75,3
100,Love Of My Life,Sammy Kershaw,87,87,3
