pos,title,artist,last_pos,peak_pos,streak
1,The Chipmunk Song,The Chipmunks With David Seville,10,1,4
2,Smoke Gets In Your Eyes,The Platters,6,2,6
3,"To Know Him, Is To Love Him",The Teddy Bears,1,1,14
4,Problems,The Everly Brothers,2,2,7
5,Tom Dooley,The Kingston Trio,3,1,13
6,One Night,Elvis Presley,4,4,7
7,Beep Beep,The Playmates,5,4,8
8,Lonesome Town,Ricky Nelson,7,7,10
9,It's Only Make Believe,Conway Twitty,8,1,15
10,A Lover's Question,Clyde McPhatter,13,10,11
11,I Got Stung,Elvis Presley,9,8,8
12,Whole Lotta Loving,Fats Domino,15,12,6
13,Bimbombey,Jimmie Rodgers,11,11,7
14,Gotta Travel On,Billy Grammer,20,14,5
15,Love Is All We Need,Tommy Edwards,16,15,9
16,Queen Of The Hop,Bobby Darin,14,9,12
17,My Happiness,Connie Francis,38,17,3
18,Cannonball,Duane Eddy His Twangy Guitar And The Rebels,19,15,8
19,Lonely Teardrops,Jackie Wilson,24,19,5
20,Topsy II,Cozy Cole,12,3,18
21,I'll Wait For You,Frankie Avalon,23,15,10
22,I Got A Feeling,Ricky Nelson,17,10,11
23,Poor Boy,The Royaltones,22,17,10
24,That Old Black Magic,Louis Prima And Keely Smith,18,18,8
25,Chantilly Lace,Big Bopper,26,6,21
26,Philadelphia U.S.A.,The Nu Tornados,37,26,6
27,Donna,Ritchie Valens,33,27,5
28,Need You,Donnie Owens,27,25,12
29,It's All In The Game,Tommy Edwards,25,1,19
30,The World Outside,The Four Coins,30,21,7
31,Manhattan Spiritual,Reg Owen & His Orchestra,55,31,3
32,16 Candles,The Crests,48,32,5
33,Walking Along,The Diamonds,32,29,9
34,The End,Earl Grant,21,7,15
35,Peek-A-Boo,The Cadillacs,42,35,3
36,Love You Most Of All,Sam Cooke,36,36,6
37,The Teen Commandments,Paul Anka-Geo. Hamilton IV-Johnny Nash,34,34,4
38,Big Bopper's Wedding,Big Bopper,44,38,3
39,(All of a Sudden) My Heart Sings,Paul Anka,-1,39,1
40,I'll Remember Tonight,Pat Boone,54,34,9
41,The Diary,Neil Sedaka,51,41,3
42,A Letter To An Angel,Jimmy Clanton,28,25,10
43,C'mon Everybody,Eddie Cochran,65,43,5
44,Turvy II,Cozy Cole,41,41,4
45,I Cried A Tear,LaVern Baker,75,45,3
46,The Mocking Bird,The Four Lads,45,32,8
47,The Day The Rains Came,Jane Morgan,29,21,14
48,Call Me,Johnny Mathis,43,21,13
49,Pussy Cat,The Ames Brothers,39,17,13
50,Forget Me Not,Kalin Twins,35,12,13
51,Tea For Two Cha Cha,The Tommy Dorsey Orchestra,31,7,17
52,Nobody But You,Dee Clark,59,52,4
53,¿Dònde Està Santa Claus? (Where Is Santa Claus?),Augie Rios,66,53,2
54,Sweet Little Rock And Roller,Chuck Berry,56,47,7
55,The Wedding,June Valli,52,52,5
56,The All American Boy,Bill Parsons,-1,56,1
57,Jingle Bell Rock,Bobby Helms,-1,57,1
58,Sing Sing Sing,Bernie Lowe Orchestra,46,46,5
59,Pledging My Love,Roy Hamilton,53,50,6
60,Cimarron (Roll On),Billy Vaughn And His Orchestra,49,44,10
61,Hideaway,The Four Esquires,50,21,14
62,It's Just About Time,Johnny Cash And The Tennessee Two,78,62,2
63,Don't Pity Me,Dion & The Belmonts,-1,63,1
64,Rocka-Conga,The Applejacks,-1,64,1
65,There Goes My Heart,Joni James,57,19,15
66,Stagger Lee,Lloyd Price,77,66,3
67,Try Me,James Brown And The Famous Flames,80,67,2
68,Goodbye Baby,Jack Scott,81,68,2
69,Cinderella,The Four Preps,76,69,5
70,Come Prima,Tony Dallara,72,70,3
71,The Day The Rains Came,Raymond Lefevre and His Orchestra,74,30,9
72,Ten Commandments Of Love,Harvey & The Moonglows,73,22,15
73,Run Rudolph Run,Chuck Berry,83,73,2
74,Jealous Heart,Tab Hunter,62,62,10
75,Come Prima (Koma Preema),Polly Bergen,100,75,2
76,Mr. Success,Frank Sinatra,47,41,9
77,Lucky Ladybug,Billy & Lillie,-1,77,1
78,Love Of My Life,The Everly Brothers,40,40,5
79,Merry Christmas Baby,Chuck Berry,90,79,2
80,Mexican Hat Rock,The Applejacks,67,16,15
81,Teasin',Quaker City Boys,-1,81,1
82,Mandolins In The Moonlight,Perry Como,58,47,9
83,Diamond Ring,Jerry Wallace,88,83,3
84,The Fool And The Angel,Bobby Helms,91,84,3
85,Seven Minutes In Heaven,Poni-Tails,98,85,3
86,White Christmas,Bing Crosby,-1,86,1
87,Non Dimenticar (Don't Forget),Nat King Cole,68,45,11
88,The Little Drummer Boy,The Harry Simeone Chorale,-1,88,1
89,I Want To Be Happy Cha Cha,Enoch Light & The Light Brigade,60,48,7
90,Need Your Love,Bobby Freeman,61,54,5
91,Rock-in Robin,Bobby Day,69,2,21
92,Dreamy Eyes,Johnny Tillotson,97,90,4
93,Philadelphia U.S.A.,Art Lund,92,92,2
94,Joe Joe Gunne,Chuck Berry,89,83,5
95,Rockhouse (Part 2),Ray Charles and his Orchestra,-1,95,1
96,"Wiggle, Wiggle",The Accents,-1,96,1
97,So Much,Little Anthony And The Imperials,-1,97,1
98,The Reason,The 5 Chanels ,-1,98,1
99,Here I Stand,Wade Flemons and the Newcomers,-1,99,1
100,(I Wanna) Dance With The Teacher,The Olympics,-1,98,2
