pos,title,artist,last_pos,peak_pos,streak
1,Grease,Frankie Valli,1,1,15
2,Three Times A Lady,Commodores,2,1,12
3,Boogie Oogie Oogie,A Taste Of Honey,4,3,11
4,Hot Blooded,Foreigner,5,4,10
5,Hopelessly Devoted To You,Olivia Newton-John,7,5,9
6,Miss You,The Rolling Stones,3,1,15
7,Kiss You All Over,Exile,11,7,9
8,An Everlasting Love,Andy Gibb,9,8,8
9,Magnet And Steel,Walter Egan,8,8,15
10,Shame,"Evelyn ""Champagne"" King",12,10,12
11,Got To Get You Into My Life,"Earth, Wind & Fire",13,11,7
12,Love Will Find A Way,Pablo Cruise,6,6,14
13,Hot Child In The City,Nick Gilder,16,13,13
14,Fool If You Think It's Over,Chris Rea,15,14,9
15,Summer Nights,John Travolta & Olivia Newton-John & Cast,21,15,5
16,Love Is In The Air,John Paul Young,19,16,8
17,My Angel Baby,Toby Beau,17,13,14
18,You And I,Rick James,20,18,10
19,Don't Look Back,Boston,36,19,3
20,Last Dance,Donna Summer,10,3,17
21,Stuff Like That,Quincy Jones,22,21,13
22,Reminiscing,Little River Band,23,22,6
23,Two Tickets To Paradise,Eddie Money,24,23,11
24,Copacabana (at The Copa),Barry Manilow,14,8,13
25,Macho Man,Village People,26,25,11
26,Hollywood Nights,Bob Seger & The Silver Bullet Band,27,26,4
27,You Needed Me,Anne Murray,28,27,8
28,Close The Door,Teddy Pendergrass,29,28,9
29,"Whenever I Call You ""Friend""",Kenny Loggins,31,29,6
30,"Love Theme From ""Eyes Of Laura Mars"" (Prisoner)",Barbra Streisand,39,30,6
31,Oh! Darling,Robin Gibb,33,31,4
32,Just What I Needed,The Cars,32,32,12
33,A Rock 'N' Roll Fantasy,The Kinks,34,33,7
34,Get Off,Foxy,35,34,7
35,Think It Over,Cheryl Ladd,37,35,7
36,Right Down The Line,Gerry Rafferty,38,36,4
37,You,Rita Coolidge,25,25,10
38,Come Together,Aerosmith,41,38,5
39,Steppin' In A Slide Zone,The Moody Blues,42,39,6
40,Talking In Your Sleep,Crystal Gayle,43,40,6
41,I Love The Nightlife (Disco 'round),Alicia Bridges,45,41,9
42,You Never Done It Like That,Captain & Tennille,46,42,5
43,Ain't Nothing Gonna Keep Me From You,Teri DeSario,44,43,10
44,Back In The U.s.a.,Linda Ronstadt,54,44,3
45,She's Always A Woman, Billy Joel,52,45,4
46,Paradise By The Dashboard Light,Meat Loaf,50,46,4
47,You're All I Need To Get By,Johnny Mathis & Deniece Williams,48,47,6
48,Life's Been Good,Joe Walsh,18,12,13
49,Rivers Of Babylon,Boney M,30,30,14
50,Shadow Dancing,Andy Gibb,40,1,21
51,5.7.0.5.,City Boy,61,51,4
52,I Will Still Love You,Stonebolt,53,52,5
53,Flyin',Prism,55,53,7
54,Almost Like Being In Love,Michael Johnson,66,54,4
55,Devoted To You,Carly Simon & James Taylor,71,55,3
56,She Loves To Be In Love,Charlie,59,56,5
57,Livingston Saturday Night,Jimmy Buffett,68,57,4
58,All I See Is Your Face,Dan Hill,62,58,4
59,You,The McCrarys,69,59,3
60,Who Are You,The Who,70,60,2
61,Blame It On The Boogie,Mick Jackson,63,61,4
62,Surrender,Cheap Trick,64,62,7
63,Dance (Disco Heat),Sylvester,73,63,3
64,Badlands,Bruce Springsteen,74,64,3
65,Raise A Little Hell,Trooper,65,65,5
66,Stay/The Load-Out,Jackson Browne,58,20,13
67,Arms Of Mary,Chilliwack,67,67,5
68,Josie,Steely Dan,77,68,2
69,Heartbreaker,Dolly Parton,82,69,2
70,Holding On (When Love Is Gone),L.T.D.,78,70,3
71,Took The Last Train,David Gates,75,71,4
72,Lights,Journey,79,72,3
73,It's A Laugh,Daryl Hall John Oates,84,73,2
74,You're A Part Of Me,Gene Cotton With Kim Carnes,47,36,12
75,Sweet Life,Paul Davis,85,75,2
76,California Nights,Sweet,76,76,4
77,Shake And Dance With Me,ConFunkShun,87,77,2
78,Long Hot Summer Nights,Wendy Waldman,80,78,3
79,I'm Not Gonna Let It Bother Me Tonight,Atlanta Rhythm Section,51,14,13
80,If You Wanna Do A Dance,The Spinners,49,49,6
81,Takin' It Easy,Seals & Crofts,-1,81,1
82,If My Friends Could See Me Now,Linda Clifford,94,82,2
83,You're The One That I Want,John Travolta & Olivia Newton-John,60,1,23
84,Time For Me To Fly,REO Speedwagon,56,56,7
85,King Tut,Steve Martin And The Toot Uncommons,57,17,15
86,New Orleans Ladies,Louisiana's Le Roux,72,59,11
87,Baker Street,Gerry Rafferty,83,2,20
88,Let's Get Crazy Tonight,Rupert Holmes,-1,88,1
89,Use Ta Be My Girl,The O'Jays,88,4,19
90,How Much I Feel, Ambrosia,-1,90,1
91,Dance With Me,Peter Brown With Betty Wright,91,8,27
92,In For The Night,The Dirt Band,-1,92,1
93,Can We Still Be Friends,Todd Rundgren,93,29,15
94,Substitute,Clout,-1,94,1
95,Mr. Blue Sky,Electric Light Orchestra,97,35,11
96,Runaway,Jefferson Starship,96,12,15
97,Still The Same,Bob Seger & The Silver Bullet Band,89,4,17
98,Runaway Love,Linda Clifford,98,76,10
99,He's So Fine,Kristy And Jimmy McNichol,99,70,7
100,Wonderful Tonight,Eric Clapton,100,16,17
