pos,title,artist,last_pos,peak_pos,streak
1,Can't Nobody Hold Me Down,Puff Daddy (Featuring Mase),1,1,14
2,Hypnotize,The Notorious B.I.G.,-1,2,1
3,Foolish Games/You Were Meant For Me,Jewel,2,2,22
4,"For You I Will (From ""Space Jam"")",Monica,4,4,7
5,Wannabe,Spice Girls,3,1,14
6,I Want You,Savage Garden,6,6,9
7,All By Myself,Celine Dion,5,4,5
8,Return Of The Mack,Mark Morrison,12,8,9
9,Hard To Say I'm Sorry,Az Yet Featuring Peter Cetera,11,9,10
10,Where Have All The Cowboys Gone?,Paula Cole,16,10,3
11,I'll Be,Foxy Brown Featuring Jay-Z,8,7,11
12,Un-Break My Heart,Toni Braxton,9,1,27
13,Every Time I Close My Eyes,Babyface,10,6,13
14,In My Bed,Dru Hill,7,4,16
15,My Baby Daddy,B-Rock & The Bizz,24,15,2
16,Everyday Is A Winding Road,Sheryl Crow,14,11,5
17,"I Believe I Can Fly (From ""Space Jam"")",R. Kelly,13,2,20
18,I Belong To You (Every Time I See Your Face),Rome,29,18,7
19,Get It Together,702,15,10,11
20,Barely Breathing,Duncan Sheik,19,18,22
21,Cupid,112,22,21,9
22,Big Daddy,Hev-D,18,18,8
23,Secret Garden,Bruce Springsteen,28,23,13
24,Don't Let Go (Love),En Vogue,17,2,25
25,Your Woman,White Town,26,25,5
26,Da' Dip,Freak Nasty,23,19,17
27,One More Time,Real McCoy,27,27,5
28,I Love Me Some Him/I Don't Want To,Toni Braxton,30,28,5
29,I Shot The Sheriff,Warren G,20,20,6
30,Staring At The Sun,U2,-1,30,1
31,What's On Tonight,Montell Jordan,21,21,11
32,You Don't Have To Hurt No More,Mint Condition,34,32,5
33,The Freshmen,The Verve Pipe,39,33,10
34,Ooh Aah... Just A Little Bit,Gina G,33,12,22
35,"Let It Go (From ""Set It Off"")",Ray J,25,25,8
36,Naked Eye,Luscious Jackson,36,36,19
37,"Step By Step (From ""The Preacher's Wife"")",Whitney Houston,31,15,7
38,Let Me Clear My Throat,DJ Kool,37,30,13
39,Nobody,Keith Sweat Featuring Athena Cage,38,3,30
40,Gangstas Make The World Go Round,Westside Connection,40,40,8
41,No Diggity,BLACKstreet (Featuring Dr. Dre),41,1,29
42,Ghetto Love,Da Brat Featuring T-Boz,32,16,6
43,Here's Your Sign (Get The Picture),Bill Engvall With Special Guest Travis Tritt,43,43,10
44,"Too Late, Too Soon",Jon Secada,44,44,7
45,Head Over Heels,Allure Featuring NAS,42,35,7
46,For You,Kenny Lattimore,49,46,5
47,Falling In Love (Is Hard On The Knees),Aerosmith,35,35,9
48,I'm Not Feeling You,Yvette Michele,51,44,10
49,I Like It,The Blackout Allstars,46,25,21
50,Change The World,Eric Clapton,47,5,41
51,Talk To Me,Wild Orchid,48,48,9
52,Please Don't Go,No Mercy,45,21,12
53,Jazzy Belle,OutKast,55,53,3
54,"I Believe In You And Me (From ""The Preacher's Wife"")",Whitney Houston,52,4,18
55,Request Line,Zhane,50,39,7
56,Say... If You Feel Alright,Crystal Waters,56,40,10
57,Bitch,Meredith Brooks,-1,57,1
58,Sho Nuff,Tela Featuring Eightball & MJG,58,58,5
59,If Tomorrow Never Comes,Joose,60,59,6
60,Firestarter,The Prodigy,57,30,15
61,The Theme (It's Party Time),Tracey Lee,59,55,11
62,Just Another Day,John Mellencamp,61,46,10
63,On & On,Erykah Badu,54,12,14
64,Call Me,Le Click,64,64,8
65,Precious Declaration,Collective Soul,65,65,4
66,Havana,Kenny G,69,66,8
67,Come On,Billy Lawrence Featuring MC Lyte,67,67,3
