pos,title,artist,last_pos,peak_pos,streak
1,Night Fever,Bee Gees,1,1,10
2,Stayin' Alive,Bee Gees,2,1,18
3,Lay Down Sally,Eric Clapton,3,3,14
4,Can't Smile Without You,Barry Manilow,4,4,10
5,If I Can't Have You,Yvonne Elliman,6,5,11
6,Emotion,Samantha Sang,5,3,21
7,Dust In The Wind,Kansas,10,7,11
8,(Love Is) Thicker Than Water,Andy Gibb,8,1,23
9,Thunder Island,Jay Ferguson,9,9,17
10,Jack And Jill,Raydio,11,10,13
11,Our Love,Natalie Cole,12,11,13
12,We'll Never Have To Say Goodbye Again,England Dan & John Ford Coley,14,12,7
13,The Closer I Get To You, Roberta Flack With Donny Hathaway,15,13,8
14,Ebony Eyes,Bob Welch,17,14,11
15,Running On Empty,Jackson Browne,18,15,9
16,Goodbye Girl,David Gates,20,16,17
17,With A Little Luck,Wings,57,17,3
18,Always And Forever,Heatwave,19,18,14
19,Count On Me,Jefferson Starship,30,19,5
20,Flash Light,Parliament,22,20,9
21,"Theme Song From ""Which Way Is Up""",Stargard,21,21,11
22,Sweet Talkin' Woman,Electric Light Orchestra,23,22,8
23,Before My Heart Finds Out,Gene Cotton,24,23,10
24,Lady Love,Lou Rawls,25,24,12
25,Feels So Good,Chuck Mangione,29,25,9
26,Thank You For Being A Friend,Andrew Gold,27,26,9
27,Imaginary Lover,Atlanta Rhythm Section,36,27,6
28,I Go Crazy,Paul Davis,7,7,33
29,Disco Inferno,The Trammps,37,29,17
30,You're The One That I Want,John Travolta & Olivia Newton-John,65,30,2
31,Falling,LeBlanc & Carr,13,13,26
32,I'm Gonna Take Care Of Everything,Rubicon,43,32,7
33,The Circle Is Small (I Can See It In Your Eyes),Gordon Lightfoot,34,33,9
34,Fooling Yourself (The Angry Young Man),Styx,38,34,8
35,Boogie Shoes,KC And The Sunshine Band,35,35,9
36,Two Doors Down,Dolly Parton,46,36,4
37,This Time I'm In It For Love,Player,39,37,5
38,Fantasy,"Earth, Wind & Fire",40,38,6
39,Just The Way You Are,Billy Joel,16,3,22
40,Baby Hold On,Eddie Money,42,40,7
41,Movin' Out (Anthony's Song),Billy Joel,54,41,4
42,Love Is Like Oxygen,Sweet,49,42,8
43,More Than A Woman,Tavares,45,43,15
44,Rocket Ride,KISS,48,44,7
45,"Sweet, Sweet Smile",Carpenters,47,45,10
46,On Broadway,George Benson,52,46,5
47,"Let Me Party With You (Part 1) (Party, Party, Party)",Bunny Sigler,51,47,7
48,How Deep Is Your Love,Bee Gees,32,1,29
49,Your Love Is So Good For Me,Diana Ross,50,49,6
50,Let's All Chant,The Michael Zager Band,56,50,6
51,"Too Much, Too Little, Too Late",Johnny Mathis/Deniece Williams,69,51,2
52,Do You Believe In Magic,Shaun Cassidy,63,52,3
53,Werewolves Of London,Warren Zevon,64,53,3
54,Hot Legs,Rod Stewart,28,28,9
55,Rumour Has It,Donna Summer,55,55,6
56,It's A Heartache,Bonnie Tyler,68,56,3
57,Never Get Enough Of Your Love,L.T.D.,61,57,5
58,That's Your Secret,Sea Level,62,58,7
59,It Amazes Me,John Denver,59,59,6
60,"Dance, Dance, Dance (Yowsah, Yowsah, Yowsah)",Chic,31,6,24
61,"Music, Harmony And Rhythm",Brooklyn Dreams,72,61,3
62,Ready For The Times To Get Better,Crystal Gayle,66,62,7
63,Two Out Of Three Ain't Bad,Meat Loaf,73,63,4
64,Sometimes When We Touch,Dan Hill,26,3,20
65,It's You That I Need,Enchantment,33,33,10
66,(What A) Wonderful World,Art Garfunkel With James Taylor & Paul Simon,41,17,12
67,Every Kinda People,Robert Palmer,77,67,3
68,(I Will Be Your) Shadow In The Street,Allan Clarke,74,68,3
69,I Love My Music,Wild Cherry,71,69,7
70,Kings And Queens,Aerosmith ,70,70,5
71,"Yank Me, Crank Me",Ted Nugent,81,71,2
72,Bombs Away,Bob Weir,75,72,4
73,Dance With Me,Peter Brown With Betty Wright,87,73,6
74,Deacon Blues,Steely Dan,86,74,2
75,Dancin' Fever,Claudja Barry,76,75,7
76,Sitting In Limbo,Don Brown,78,76,4
77,Ain't Gonna Eat Out My Heart Anymore,Angel,89,77,2
78,Make You Feel Love Again,Wet Willie,-1,78,1
79,Heartless,Heart,-1,79,1
80,We Fell In Love While Dancing,Bill Brandon,80,80,7
81,"I Love You, I Love You, I Love You",Ronnie McDowell,83,81,4
82,Because The Night,Patti Smith Group,-1,82,1
83,Don't Cost You Nothing,Ashford & Simpson,84,83,5
84,Dance Across The Floor,"Jimmy ""Bo"" Horne",90,84,2
85,Baby Come Back,Player,85,1,28
86,House Of The Rising Sun,Santa Esmeralda,88,86,2
87,I Can't Stand The Rain,Eruption,91,87,5
88,Mama Let Him Play,Doucette,-1,88,1
89,Wheel In The Sky,Journey,-1,89,1
90,It's A Heartache,Juice Newton,-1,90,1
91,We Will Rock You/We Are The Champions,Queen,96,4,25
92,Little One,Chicago,44,44,9
93,Happy Anniversary,Little River Band,97,16,17
94,Mammas Don't Let Your Babies Grow Up To Be Cowboys,Waylon & Willie,94,42,9
95,Stay,Rufus/Chaka Khan,-1,95,1
96,You Really Got Me,Van Halen,53,36,11
97,The Name Of The Game,ABBA,60,12,16
98,Africanism/Gimme Some Lovin',Kongas,-1,98,1
99,Put Your Head On My Shoulder,Leif Garrett,58,58,6
100,Hollywood,Boz Scaggs,67,49,10
