pos,title,artist,last_pos,peak_pos,streak
1,When Doves Cry,Prince,1,1,10
2,Ghostbusters,Ray Parker Jr.,2,2,8
3,State of Shock,The Jacksons,4,3,6
4,Dancing In The Dark,Bruce Springsteen,3,2,11
5,What's Love Got To Do With It,Tina Turner,9,5,12
6,Infatuation,Rod Stewart,6,6,11
7,Sad Songs (say So Much),Elton John,7,7,9
8,Stuck On You,Lionel Richie,15,8,7
9,Breakin'...there's No Stopping Us,Ollie And Jerry,11,9,10
10,I Can Dream About You,Dan Hartman,13,10,14
11,Eyes Without A Face,Billy Idol,5,4,14
12,Legs,ZZ Top,8,8,12
13,Jump (for My Love),The Pointer Sisters,10,3,15
14,Doctor! Doctor!,Thompson Twins,14,11,11
15,If Ever You're In My Arms Again,Peabo Bryson,18,15,13
16,Panama,Van Halen,20,16,7
17,Sunglasses At Night,Corey Hart,19,17,11
18,Almost Paradise...Love Theme From Footloose,Mike Reno And Ann Wilson,12,7,13
19,Round and Round,Ratt,23,19,8
20,Magic,The Cars,16,12,12
21,Self Control,Laura Branigan,17,4,17
22,I'm Free (Heaven Helps The Man),Kenny Loggins,22,22,8
23,Missing You,John Waite,29,23,7
24,She's Mine,Steve Perry,25,24,6
25,Sexy Girl,Glenn Frey,30,25,6
26,Rock Me Tonite,Billy Squier,32,26,5
27,Romancing The Stone,Eddy Grant,26,26,12
28,Lights Out,Peter Wolf,34,28,4
29,If This Is It,Huey Lewis & The News,35,29,3
30,Alibis,Sergio Mendes,31,30,11
31,The Glamorous Life,Sheila E.,36,31,8
32,Turn To You,Go-Go's,33,32,8
33,The Warrior, Scandal Featuring Patty Smyth,37,33,6
34,She Bop,Cyndi Lauper,39,34,3
35,The Reflex,Duran Duran,21,1,16
36,All Of You,Julio Iglesias & Diana Ross,42,36,5
37,Dynamite,Jermaine Jackson,44,37,3
38,10-9-8,Face To Face,38,38,10
39,Leave A Tender Moment Alone,Billy Joel,41,39,5
40,When You Close Your Eyes,Night Ranger,45,40,4
41,Dance Hall Days,Wang Chung,24,16,16
42,"My, Oh My",Slade,47,42,5
43,Cruel Summer,Bananarama,55,43,3
44,Right By Your Side,Eurythmics,49,44,3
45,Let's Go Crazy,Prince And The Revolution,-1,45,1
46,Hold Me,Teddy Pendergrass And Whitney Houston,46,46,9
47,17,Rick James,51,47,4
48,Two Sides Of Love,Sammy Hagar,48,48,4
49,The Heart Of Rock & Roll,Huey Lewis & The News,27,6,16
50,No Way Out,Jefferson Starship,28,23,13
51,Drive,The Cars,-1,51,1
52,Boys Do Fall In Love,Robin Gibb,40,37,10
53,High On Emotion,Chris de Burgh,58,53,6
54,The First Day Of Summer,Tony Carey,43,33,9
55,Only When You Leave,Spandau Ballet,68,55,2
56,Borderline,Madonna,52,10,22
57,We're Not Gonna Take It,Twisted Sister,80,57,2
58,Go Insane,Lindsey Buckingham,70,58,2
59,"Mama, Weer All Crazee Now",Quiet Riot,63,59,5
60,Happy Ending,Joe Jackson,66,60,4
61,Hard Habit To Break,Chicago,-1,61,1
62,The Lucky One, Laura Branigan,-1,62,1
63,Time After Time,Cyndi Lauper,53,1,17
64,Jam On It,Newcleus,56,56,10
65,Stay The Night,Chicago,59,16,14
66,Let's Hear It For The Boy,Deniece Williams,57,1,18
67,Don't Walk Away,Rick Springfield,54,26,11
68,Farewell My Summer Love,Michael Jackson,65,38,11
69,Taking It All Too Hard,Genesis,50,50,8
70,"Oh, Sherrie",Steve Perry,60,3,18
71,Modern Day Delilah,Van Stephenson,62,22,16
72,Sister Christian,Night Ranger,61,5,22
73,Still Loving You,Scorpions,64,64,5
74,It's A Hard Life,Queen,77,74,2
75,Black Stations/White Stations,M + M,67,63,6
76,You're The Best Thing,The Style Council,76,76,4
77,99 1/2,Carol Lynn Townes,79,77,5
78,The Only Flame In Town,Elvis Costello & The Atrractions,83,78,2
79,I Didn't Mean To Turn You On,Cherelle,81,79,5
80,You Were Made For Me,Irene Cara,85,80,2
81,Reach Out,Giorgio Moroder (Featuring Paul Engeman),82,81,3
82,I Send A Message,INXS,86,82,3
83,What The Big Girls Do,Van Stephenson,-1,83,1
84,Obscene Phone Caller,Rockwell,73,35,14
85,Straight From The Heart (Into Your Life),Coyote Sisters,90,85,2
86,Cleanin' Up The Town,Bus Boys,-1,86,1
87,I'm So Excited,The Pointer Sisters,-1,30,17
88,Beatstreet,Grand Master Melle Mel And The Furious Five With Mr Ness & Cowboy,-1,88,1
89,Feels So Real (Won't Let Go),Patrice Rushen,78,78,6
90,Loverboy,Karen Kamon,88,88,2
91,Somebody Else's Guy,Jocelyn Brown,91,75,8
92,Hello,Lionel Richie,75,1,24
93,Simple,Johnny Mathis,87,81,7
94,She Loves My Car,Ronnie Milsap,-1,94,1
95,You Can't Get What You Want,Joe Jackson,74,15,16
96,A Little Love,Juice Newton,72,44,10
97,Against All Odds (Take A Look At Me Now),Phil Collins,84,1,24
98,It's A Miracle,Culture Club,71,13,13
99,It Can Happen,Yes,69,51,7
100,She Don't Know Me,Bon Jovi,89,48,11
