pos,title,artist,last_pos,peak_pos,streak
1,People Got To Be Free,The Rascals,1,1,9
2,Harper Valley P.T.A.,Jeannie C. Riley,4,2,4
3,Light My Fire,Jose Feliciano,3,3,8
4,Born To Be Wild,Steppenwolf,2,2,10
5,"1, 2, 3, Red Light",1910 Fruitgum Co.,7,5,8
6,The House That Jack Built,Aretha Franklin,6,6,5
7,You're All I Need To Get By,Marvin Gaye & Tammi Terrell,8,7,8
8,Hush,Deep Purple,13,8,5
9,"Hello, I Love You",The Doors,5,1,11
10,Hey Jude,The Beatles,-1,10,1
11,The Fool On The Hill,Sergio Mendes & Brasil '66,17,11,6
12,You Keep Me Hangin' On,The Vanilla Fudge,12,6,15
13,Sunshine Of Your Love,Cream,11,5,25
14,I Say A Little Prayer,Aretha Franklin,23,14,5
15,"Turn Around, Look At Me",The Vogues,14,7,14
16,I Can't Stop Dancing,Archie Bell & The Drells,9,9,9
17,Slip Away,Clarence Carter,18,17,10
18,Girl Watcher, The O'Kaysions,38,18,5
19,Stay In My Corner,The Dells,10,10,12
20,Do It Again,The Beach Boys,22,20,8
21,Love Makes A Woman,Barbara Acklin,15,15,10
22,Classical Gas,Mason Williams,16,2,13
23,I've Gotta Get A Message To You,Bee Gees,30,23,5
24,On The Road Again,Canned Heat,35,24,6
25,Sealed With A Kiss,Gary Lewis And The Playboys,21,19,13
26,Magic Bus,The Who,27,26,6
27,Time Has Come Today,The Chambers Brothers,51,27,6
28,The Eyes Of A New York Woman,B.J. Thomas,32,28,13
29,Tuesday Afternoon (Forever Afternoon),The Moody Blues,29,29,9
30,Soul-Limbo,Booker T. & The MG's,20,17,10
31,Say It Loud - I'm Black And I'm Proud (Part 1),James Brown,60,31,2
32,Please Return Your Love To Me,The Temptations,26,26,7
33,Girls Can't Do What The Guys Do,Betty Wright,33,33,7
34,Down At Lulu's,Ohio Express,36,34,7
35,Dream A Little Dream Of Me,Mama Cass With The Mamas & The Papas,25,12,11
36,Mr. Businessman,Ray Stevens,28,28,7
37,Special Occasion,Smokey Robinson & The Miracles,37,37,5
38,Revolution,The Beatles,-1,38,1
39,Hip City - Pt. 2,Jr. Walker & The All Stars,46,39,6
40,I've Never Found A Girl (To Love Me Like You Do),Eddie Floyd,40,40,8
41,Little Green Apples,O.C. Smith,45,41,5
42,I Can't Dance To That Music You're Playin',Martha Reeves & The Vandellas,42,42,6
43,Give A Damn,Spanky And Our Gang,43,43,7
44,The Snake,Al Wilson,44,44,5
45,I Wish It Would Rain,Gladys Knight And The Pips,49,45,4
46,Brown Eyed Woman,Bill Medley,47,46,7
47,Six Man Band,The Association,48,47,4
48,Help Yourself,Tom Jones,50,48,3
49,Who Is Gonna Love Me?,Dionne Warwick,52,49,4
50,Stoned Soul Picnic,The 5th Dimension,24,3,16
51,Journey To The Center Of The Mind,The Amboy Dukes,19,16,12
52,Midnight Confessions,The Grass Roots,64,52,3
53,Morning Dew,Lulu,53,53,6
54,To Wait For Love,Herb Alpert,56,54,3
55,Listen Here,Eddie Harris,57,55,9
56,Piece Of My Heart,Big Brother And The Holding Company,59,56,3
57,My Special Angel,The Vogues,62,57,2
58,In-A-Gadda-Da-Vida,Iron Butterfly,66,58,4
59,(The Lament Of The Cherokee) Indian Reservation, Don Fardon,61,59,3
60,Fire,The Crazy World Of Arthur Brown,81,60,2
61,The Weight,Jackie DeShannon,65,61,4
62,Workin' On A Groovy Thing,Patti Drew,63,62,7
63,Street Fighting Man,The Rolling Stones,84,63,2
64,"Hey, Western Union Man",Jerry Butler,79,64,3
65,Break Your Promise,The Delfonics,71,65,3
66,"Baby, Come Back",The Equals,72,66,2
67,Barefoot In Baltimore,Strawberry Alarm Clock,67,67,3
68,Down On Me,Big Brother And The Holding Company,69,68,3
69,(There's) Always Something There To Remind Me,Dionne Warwick,70,69,3
70,The Weight,The Band,76,70,3
71,My Way Of Life,Frank Sinatra,78,71,3
72,Down Here On The Ground,Lou Rawls,74,72,3
73,Fly Me To The Moon,Bobby Womack,73,73,5
74,Unchained Melody,The Sweet Inspirations,77,74,3
75,Private Number,Judy Clay & William Bell,75,75,3
76,That Kind Of Woman,Merrilee Rush & The Turnabouts,80,76,3
77,Fool For You,The Impressions,99,77,2
78,Don't Change Your Love,Five Stairsteps & Cubie,83,78,4
79,Chained,Marvin Gaye,-1,79,1
80,I Met Her In Church,The Box Tops,-1,80,1
81,Naturally Stoned,The Avant-Garde,89,81,3
82,The Mule,The James Boys,82,82,3
83,Do What You Gotta Do,Bobby Vee,85,83,3
84,Shape Of Things To Come,Max Frost And The Troopers,90,84,2
85,Then You Can Tell Me Goodbye,Eddy Arnold,87,85,2
86,"Shoot'em Up, Baby",Andy Kim,88,86,2
87,Poor Baby,The Cowsills,-1,87,1
88,Suzie Q. (Part One),Creedence Clearwater Revival,92,88,2
89,Gentle On My Mind, Glen Campbell,-1,62,8
90,Light My Fire,The Doors,91,1,20
91,For The Love Of Ivy,The Mamas & The Papas,-1,91,1
92,The Funky Judge,Bull & The Matadors,93,92,4
93,Do The Best You Can,The Hollies,-1,93,1
94,Help Yourself (To All Of My Lovin'),James & Bobby Purify,96,94,3
95,Sally Had A Party,Flavor,95,95,5
96,"The Biplane, Ever More",The Irish Rovers,-1,96,1
97,(I Can Feel Your Love) Slipping Away,Barbara Mason,-1,97,1
98,Hold Me Tight,Johnny Nash,-1,98,1
99,Horse Fever,Cliff Nobles & Co.,-1,99,1
100,Lady Madonna,Fats Domino,100,100,2
