pos,title,artist,last_pos,peak_pos,streak
1,Everything You Want,Vertical Horizon,6,1,26
2,Try Again,Aaliyah,2,1,18
3,Be With You,Enrique Iglesias,1,1,16
4,I Wanna Know,Joe,5,4,29
5,It's Gonna Be Me,'N Sync,7,5,11
6,Bent,matchbox twenty,8,6,12
7,I Turn To You,Christina Aguilera,3,3,14
8,The Real Slim Shady,Eminem,4,4,11
9,Higher,Creed,9,9,37
10,There You Go,P!nk,10,7,20
11,Absolutely (Story Of A Girl),Nine Days,13,11,11
12,You Sang To Me,Marc Anthony,12,2,21
13,Breathe,Faith Hill,11,2,37
14,He Wasn't Man Enough,Toni Braxton,14,2,18
15,Back Here,BBMak,19,15,12
16,I Try,Macy Gray,16,5,22
17,Oops!...I Did It Again,Britney Spears,15,9,13
18,"Jumpin', Jumpin'",Destiny's Child,22,18,10
19,No More,Ruff Endz,38,19,3
20,Big Pimpin',Jay-Z Featuring UGK,18,18,13
21,Desert Rose,Sting Featuring Cheb Mami,24,21,10
22,Wifey,Next,25,22,8
23,Let's Get Married,Jagged Edge,26,23,11
24,Thong Song,Sisqo,17,3,25
25,Swear It Again,Westlife,20,20,16
26,Maria Maria,Santana Featuring The Product G&B,21,1,23
27,The Next Episode,Dr. Dre Featuring Snoop Dogg,32,27,8
28,Separated,Avant,23,23,12
29,Doesn't Really Matter,Janet,30,29,5
30,(Hot S**t) Country Grammar,Nelly,37,24,12
31,Yes!,Chad Brock,27,22,15
32,Amazed,Lonestar,31,1,50
33,I Hope You Dance,Lee Ann Womack,35,33,10
34,Smooth,Santana Featuring Rob Thomas,36,1,51
35,Purest Of Pain (A Puro Dolor),Son By Four,43,35,15
36,Where I Wanna Be,Donell Jones,29,29,13
37,Say My Name,Destiny's Child,34,1,30
38,Kryptonite,3 Doors Down,44,38,15
39,Simple Kind Of Life,No Doubt,40,39,3
40,Dance Tonight,Lucy Pearl,42,40,9
41,What'Chu Like,Da Brat Featuring Tyrese,41,41,7
42,I Wish,Carl Thomas,28,20,17
43,Party Up (Up In Here),DMX,46,27,21
44,I Think I'm In Love With You,Jessica Simpson,52,44,3
45,I Wanna Be With You,Mandy Moore,50,45,5
46,Broadway,Goo Goo Dolls,33,24,13
47,The One,Backstreet Boys,39,30,8
48,Crash And Burn,Savage Garden,47,24,15
49,Prayin' For Daylight,Rascal Flatts,54,49,11
50,What About Now,Lonestar,56,50,6
51,Unconditional,Clay Davidson,51,49,17
52,I Will Love Again,Lara Fabian,60,52,6
53,I Need You,LeAnn Rimes,59,53,8
54,That's The Way,Jo Dee Messina,63,54,4
55,I'll Be,Reba McEntire,55,55,10
56,Whatever,Ideal Featuring Lil' Mo,64,56,6
57,Better Off Alone,Alice Deejay,49,27,15
58,Some Things Never Change,Tim McGraw,58,58,10
59,Could I Have This Kiss Forever,Whitney Houston & Enrique Iglesias,67,59,5
60,Flowers On The Wall,Eric Heatherly,65,60,12
61,Incomplete,Sisqo,61,61,4
62,Crybaby,Mariah Carey Featuring Snoop Dogg,48,28,4
63,It Must Be Love,Alan Jackson,68,63,4
64,I Think God Can Explain,Splender,62,62,6
65,One Voice,Billy Gilman,72,65,5
66,Couldn't Last A Moment,Collin Raye,53,43,18
67,The Way You Love Me,Faith Hill,66,35,19
68,The Chain Of Love,Clay Walker,57,40,14
69,Wonderful,Everclear,77,69,2
70,"Same Script, Different Cast",Whitney Houston & Deborah Cox ,71,70,5
71,Shackles (Praise You),Mary Mary,70,28,17
72,Cold Day In July,Dixie Chicks,76,72,4
73,Taking You Home,Don Henley,74,73,4
74,With Arms Wide Open,Creed,69,68,10
75,Change Your Mind,Sister Hazel,-1,75,1
76,Wobble Wobble,504 Boyz,75,17,14
77,She's More,Andy Griggs,73,37,19
78,I Will...But,SHeDAISY,-1,78,1
79,Sour Girl,Stone Temple Pilots,79,79,2
80,No Matter What They Say,Lil' Kim,-1,80,1
81,Your Everything,Keith Urban,-1,81,1
82,As We Lay,Kelly Price,-1,82,1
83,You'll Always Be Loved By Me,Brooks & Dunn,83,83,6
84,I Disappear,Metallica,78,76,10
85,When You Need My Love,Darryl Worley,85,85,6
86,Best Of Me,Mya Featuring Jadakiss,81,50,14
87,Mirror Mirror,M2M,82,62,16
88,Buy Me A Rose,Kenny Rogers With Alison Krauss & Billy Dean,84,40,19
89,Got It All,Eve & Jadakiss,-1,89,1
90,Faded,SoulDecision Featuring Thrust,94,90,2
91,Take That,"Torrey Carter Featuring Missy ""Misdemeanor"" Elliott",86,86,4
92,Shut Up,"Trick Daddy Featuring Duece Poppito, Trina, Co",87,83,9
93,What I Need To Do,Kenny Chesney,80,56,16
94,It's So Hard,Big Punisher Featuring Donell Jones,88,75,13
95,What You Want,DMX Featuring Sisqo,95,95,3
96,Don't Call Me Baby,Madison Avenue,98,96,2
97,Dancing Queen,A*Teens,97,97,2
98,Someday Out Of The Blue,Elton John,89,49,13
99,3 Little Words,Nu Flavor,90,89,7
100,Monica,Before Dark,91,77,9
