pos,title,artist,last_pos,peak_pos,streak
1,Blue Moon,The Marcels,1,1,6
2,Apache,Jorgen Ingmann & His Guitar,2,2,12
3,Dedicated To The One I Love,The Shirelles,5,3,16
4,Runaway,Del Shannon,9,4,6
5,On The Rebound,Floyd Cramer,7,5,6
6,But I Do,Clarence Henry,10,6,8
7,Surrender,Elvis Presley With The Jordanaires,3,1,8
8,Don't Worry,Marty Robbins,6,3,11
9,Mother-In-Law,Ernie K-Doe,23,9,3
10,Walk Right Back,The Everly Brothers,8,7,10
11,Pony Time,Chubby Checker,4,1,12
12,Asia Minor,Kokomo,13,12,8
13,Take Good Care Of Her,Adam Wade,18,13,5
14,Please Love Me Forever,Cathy Jean and The Roommates,16,14,7
15,Think Twice,Brook Benton,11,11,9
16,One Mint Julep,Ray Charles,21,16,6
17,Gee Whiz (Look At His Eyes),Carla Thomas,14,10,11
18,Baby Blue,The Echoes ,19,18,6
20,A Hundred Pounds Of Clay,Gene McDaniels,26,20,4
21,Wheels,The String-A-Longs,12,3,14
22,Please Tell Me Why,Jackie Wilson,27,22,5
23,I've Told Every Little Star,Linda Scott,25,23,5
24,Portrait Of My Love,Steve Lawrence,37,24,6
25,Where The Boys Are,Connie Francis,15,4,13
26,Once Upon A Time,Rochell And The Candles With Johnny Wyatt,30,26,10
27,Model Girl,Johnny Maestro,20,20,10
28,"Tonight My Love, Tonight",Paul Anka,22,22,5
29,Hide Away,Freddy King,35,29,6
29,You Can Depend On Me,Brenda Lee,19,19,3
30,Find Another Girl,Jerry Butler,34,30,6
31,Ebony Eyes,The Everly Brothers,17,8,11
32,Trust In Me,Etta James,38,32,5
33,Fell In Love On Monday,Fats Domino,32,32,4
34,Happy Birthday Blues,Kathy Young With The Innocents,33,30,8
35,Tenderly,Bert Kaempfert And His Orchestra,59,35,3
36,Some Kind Of Wonderful,The Drifters,46,36,4
37,Daddy's Home,Shep And The Limelites,60,37,3
38,Ginnie Bell,Paul Dino,55,38,11
39,That's It - I Quit - I'm Movin' On,Sam Cooke,31,31,6
40,Bewildered,James Brown And The Famous Flames,40,40,7
41,Just For Old Time's Sake,The McGuire Sisters,54,41,5
42,Shu Rah,Fats Domino,47,42,4
43,(Love Theme From) One Eyed Jacks,Ferrante & Teicher,57,43,4
44,Spanish Harlem,Ben E. King,24,10,15
45,Bye Bye Baby,Mary Wells,65,45,10
46,Theme From Dixie,Duane Eddy,53,46,4
47,Tonight I Fell In Love,The Tokens,56,47,6
48,"Like, Long Hair",Paul Revere & The Raiders,83,48,3
49,Brass Buttons,The String-A-Longs,64,49,3
50,To Be Loved (Forever),The Pentagons,52,50,8
51,The Second Time Around,Frank Sinatra,50,50,6
52,Funny,Maxine Brown,66,52,3
53,I'm In The Mood For Love,The Chimes,75,53,3
54,"Ain't It, Baby",The Miracles,68,54,3
55,Lazy River,Bobby Darin,28,14,10
56,(Theme from) My Three Sons,Lawrence Welk And His Orchestra,58,56,4
57,Bumble Boogie,B. Bumble & The Stingers,84,57,3
58,Baby Sittin' Boogie,Buzz Clifford,36,6,14
59,The Continental Walk,Hank Ballard And The Midnighters,73,59,2
60,Your One And Only Love,Jackie Wilson,44,40,5
61,Merry-Go-Round,Marv Johnson,67,61,5
62,Frogg,The Brothers Four,-1,62,1
63,Sleepy-Eyed John,Johnny Horton,71,63,3
64,The Very Thought Of You,Little Willie John,61,61,5
65,Ling-Ting-Tong,Buddy Knox,69,65,6
66,Foolin' Around,Kay Starr,74,66,4
67,The Watusi,The Vibrations,39,25,8
68,Welcome Home,Sammy Kaye And His Orchestra,72,68,2
69,African Waltz,Cannonball Adderley Orchestra,-1,69,1
70,Trees,The Platters,82,70,2
71,Running Scared,Roy Orbison,-1,71,1
72,Seventeen,Frankie Ford,80,72,4
73,Exodus,Eddie Harris,-1,73,1
74,Where I Fell In Love,The Capris,81,74,3
75,(It Never Happens) In Real Life,Chuck Jackson,-1,75,1
76,Little Pedro,The Olympics,76,76,3
77,The Blizzard,Jim Reeves,62,62,4
78,The Charanga,Merv Griffin,-1,78,1
79,What'd I Say,Jerry Lee Lewis And His Pumping Piano,89,79,2
80,Glory Of Love,The Roommates,-1,80,1
81,Triangle,Janie Grant,87,81,3
82,The Next Kiss (Is The Last Goodbye),Conway Twitty,99,82,2
83,Bonanza,Al Caiola And His Orchestra,97,83,2
84,Underwater,The Frogmen,93,84,2
85,The Continental Walk,The Rollers,-1,85,1
86,I'll Just Have A Cup Of Coffee (Then I'll Go),Claude Gray,-1,86,1
87,Come Along,Maurice Williams & The Zodiacs,-1,87,1
88,La Pachanga,Audrey Arno And The Hazy Osterwald Sextet,-1,88,1
89,Lullaby Of Love,Frank Gari,-1,89,1
90,A City Girl Stole My Country Boy,Patti Page,-1,90,1
91,Mr. Pride,Chuck Jackson,-1,91,1
92,A Scottish Soldier (Green Hills of Tyrol),Andy Stewart,94,92,2
93,I Told You So,Jimmy Jones,85,85,3
94,Come On Over,The Strollers,-1,94,1
95,Saved,LaVern Baker,-1,95,1
96,California Sun,Joe Jones,98,96,2
97,Hello Walls,Faron Young,-1,97,1
98,Three Hearts In A Tangle,Roy Drusky,-1,98,1
99,Hearts Of Stone,Bill Black's Combo,41,20,8
100,Ground Hog,The Browns Featuring Jim Edward Brown,-1,100,1
