pos,title,artist,last_pos,peak_pos,streak
1,Mr. Tambourine Man,The Byrds,2,1,7
2,I Can't Help Myself (Sugar Pie Honey Bunch),Four Tops,1,1,7
3,Wooly Bully,Sam The Sham and the Pharaohs,3,2,13
4,(I Can't Get No) Satisfaction,The Rolling Stones,26,4,3
5,Wonderful World,Herman's Hermits,6,5,5
6,Crying In The Chapel,Elvis Presley With The Jordanaires,4,3,10
7,For Your Love,The Yardbirds,9,7,7
8,"Hush, Hush, Sweet Charlotte",Patti Page,10,8,10
9,"Help Me, Rhonda",The Beach Boys,7,1,11
10,Seventh Son,Johnny Rivers,15,10,4
11,Back In My Arms Again,The Supremes,5,1,9
12,"Yes, I'm Ready",Barbara Mason,23,12,7
13,A Walk In The Black Forest,Horst Jankowski ,16,13,8
14,You Turn Me On (Turn On Song),Ian Whitcomb And Bluesville,21,14,6
15,What The World Needs Now Is Love,Jackie DeShannon,22,15,6
16,"Cara, Mia",Jay & The Americans,28,16,4
17,Before And After,Chad & Jeremy,17,17,7
18,Just A Little,The Beau Brummels,12,8,11
19,Last Chance To Turn Around,Gene Pitney,13,13,8
20,Ticket To Ride,The Beatles,11,1,10
21,Engine Engine #9,Roger Miller,8,7,8
22,Laurie (Strange Things Happen),Dickey Lee,29,22,7
23,Mrs. Brown You've Got A Lovely Daughter,Herman's Hermits,14,1,11
24,Shakin' All Over,The Guess Who,24,24,8
25,Catch The Wind,Donovan,25,25,7
26,True Love Ways,Peter And Gordon,19,14,11
27,Voodoo Woman,Bobby Goldsboro,30,27,9
28,I've Been Loving You Too Long (To Stop Now),Otis Redding,36,28,7
29,"Oo Wee Baby, I Love You",Fred Hughes,38,29,5
30,Give Us Your Blessings,The Shangri-Las,35,30,5
31,A World Of Our Own,The Seekers,44,31,5
32,A Little Bit Of Heaven,Ronnie Dove,47,32,4
33,Here Comes The Night,Them,45,33,5
34,Nothing Can Stop Me,Gene Chandler,18,18,11
35,You Really Know How To Hurt A Guy,Jan & Dean,41,35,6
36,(Remember Me) I'm The One Who Loves You,Dean Martin,32,32,6
37,It's Not Unusual,Tom Jones,20,10,12
38,This Little Bird,Marianne Faithfull,49,38,4
39,Too Many Rivers,Brenda Lee,53,39,5
40,L-O-N-E-L-Y,Bobby Vinton,27,22,8
41,What's New Pussycat?,Tom Jones,79,41,2
42,Tonight's The Night,Solomon Burke,54,42,5
43,Concrete And Clay,Unit Four plus Two,37,28,9
44,I Do,The Marvelows,48,44,7
45,I'll Keep Holding On,The Marvelettes,51,45,5
46,Silhouettes,Herman's Hermits,31,5,13
