pos,title,artist,last_pos,peak_pos,streak
1,Hero,Mariah Carey,1,1,12
2,All For Love,Bryan Adams/Rod Stewart/Sting,4,2,7
3,All That She Wants,Ace Of Base,3,2,17
4,Again,Janet Jackson,2,1,12
5,Gangsta Lean,DRS,7,4,13
6,Breathe Again,Toni Braxton,6,6,13
7,Whoomp! (There It Is),Tag Team,11,2,33
8,What's My Name?,Snoop Dogg,8,8,6
9,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,5,1,17
10,Said I Loved You...But I Lied,Michael Bolton,9,9,10
11,Can We Talk,Tevin Campbell,13,10,13
12,Keep Ya Head Up,2Pac,14,12,11
13,Shoop,Salt-N-Pepa,10,4,14
14,Please Forgive Me,Bryan Adams,12,7,12
15,Just Kickin' It,Xscape,15,2,17
16,Linger,The Cranberries,16,16,12
17,Getto Jam,Domino,17,17,7
18,Cry For You,Jodeci,18,18,7
19,The Power Of Love,Celine Dion,22,19,7
20,Mr. Vain,Culture Beat,20,20,10
21,Never Keeping Secrets,Babyface,21,21,12
22,Because The Night,"10,000 Maniacs",19,18,10
23,Understanding,Xscape,46,23,3
24,"I Can See Clearly Now (From ""Cool Runnings"")",Jimmy Cliff,23,23,10
25,U.N.I.T.Y.,Queen Latifah,28,25,7
26,Come Baby Come,K7,26,18,19
27,What Is Love,Haddaway,24,11,20
28,Dreams,Gabrielle,29,28,14
29,Sex Me (Parts I & II),R. Kelly,27,20,11
30,Dreamlover,Mariah Carey,30,1,23
31,Time And Chance,Color Me Badd,33,23,11
32,Let It Snow,Boyz II Men,43,32,5
33,"Never Should've Let You Go (From ""Sister Act 2"")",Hi-Five,31,30,13
34,Cryin',Aerosmith,34,12,24
35,Jessie,Joshua Kadison,35,33,14
36,Amazing,Aerosmith,36,36,6
37,(I Know I Got) Skillz,Shaquille O'Neal,37,35,12
38,Hey Mr. D.J.,Zhane,25,6,20
39,All About Soul,Billy Joel,32,29,10
40,Anniversary,Tony Toni Tone,38,10,16
41,Sweat (A La La La La Long),Inner Circle,41,16,23
42,Real Muthaphuckkin G's,Eazy-E,42,42,9
43,The River Of Dreams,Billy Joel,40,3,24
44,Found Out About You,Gin Blossoms,39,39,8
45,Slow And Easy,Zapp & Roger,47,44,11
46,No Rain,Blind Melon,49,20,21
47,If,Janet Jackson,48,4,25
48,Cantaloop (Flip Fantasia),US3,51,48,7
49,Wild World,Mr. Big,44,27,14
50,Award Tour,A Tribe Called Quest,53,50,10
51,Higher Ground,UB40,45,45,14
52,"Two Steps Behind (From ""Last Action Hero"")",Def Leppard,52,12,18
53,Miss You In A Heartbeat,Def Leppard,54,53,5
54,Both Sides Of The Story,Phil Collins,50,25,11
55,God Blessed Texas,Little Texas,57,55,9
56,I'll Be Loving You,Collage,58,56,7
57,"Soul To Squeeze (From ""Coneheads"")",Red Hot Chili Peppers,60,22,20
58,Come Inside,Intro,59,33,19
59,Goody Goody,Lisette Melendez ,55,55,5
60,True Love,Elton John & Kiki Dee,56,56,7
61,"Stay (Faraway, So Close!)",U2,61,61,4
62,Life (Everybody Needs Somebody To Love),Haddaway,62,62,3
63,I'm In The Mood,CeCe Peniston,81,63,2
64,The Sign,Ace Of Base,68,64,2
65,Always On My Mind,SWV,-1,65,1
66,Yours,Shai,63,63,5
67,Freakit,Das EFX,64,43,9
68,Everybody Hurts,R.E.M.,67,29,18
69,John Deere Green,Joe Diffie,83,69,3
70,Fast As You,Dwight Yoakam,70,70,5
71,Cannonball,The Breeders,69,69,6
72,Let Me Ride,Dr. Dre,72,34,16
73,Will You Be There (In The Morning),Heart,73,73,3
74,So Much In Love,All-4-One,66,66,2
75,Mary Jane's Last Dance,Tom Petty And The Heartbreakers,79,75,3
76,Having A Party,Rod Stewart,91,76,2
77,Looking For Mr. Do Right,Jade,75,69,10
78,Hopelessly,Rick Astley,65,28,19
79,Sentimental,Kenny G,74,72,5
80,Into Your Arms,The Lemonheads,71,67,9
81,I Never Knew Love,Doug Stone,87,81,2
82,The Song Remembers When,Trisha Yearwood,82,82,7
83,Give It Up,The Goodmen,77,71,7
84,Addams Family (Whoomp!),Tag Team,84,84,2
85,We Ain't Goin' Out Like That,Cypress Hill,-1,85,1
86,"Indo Smoke (From ""Poetic Justice"")",Mista Grimm,86,56,16
87,Method Man,Wu-Tang Clan,78,69,14
88,Really Doe,Ice Cube,80,54,5
89,Funk Dat/Why Is It?,Sagat,97,89,2
90,You Don't Have To Worry,Mary J. Blige,95,90,2
91,What's It To You,Clay Walker,92,73,14
92,Betcha'll Never Find,Chantay Savage,94,84,4
93,I'm Looking For The One (To Be With Me),Jazzy Jeff & The Fresh Prince,93,79,6
94,As Long As I Can Dream,Expose,76,55,13
95,Dunkie Butt (Please Please Please),12 Gauge,-1,95,1
96,93 'til Infinity,Souls Of Mischief,85,72,9
97,Rubberband Girl,Kate Bush,99,88,3
98,"I Love Music (From ""Carlito's Way"")",Rozalla,89,89,3
99,Push The Feeling On,Nightcrawlers,96,80,15
100,Here Come The Lords,Lords Of The Underground,98,93,4
