pos,title,artist,last_pos,peak_pos,streak
1,Silly Love Songs,Wings,1,1,11
2,Get Up And Boogie (That's Right),Silver Convention,2,2,15
3,Misty Blue,Dorothy Moore,3,3,14
4,Love Hangover,Diana Ross,4,1,12
5,Sara Smile,Daryl Hall John Oates,7,5,21
6,Shannon,Henry Gross,6,6,17
7,Shop Around,Captain & Tennille,8,7,8
8,"More, More, More Pt. 1",Andrea True Connection,9,8,15
9,Afternoon Delight,Starland Vocal Band,25,9,7
10,I'll Be Good To You,The Brothers Johnson,13,10,8
11,Happy Days,Pratt & McClain with Brother Love,5,5,12
12,Kiss And Say Goodbye,The Manhattans,21,12,10
13,Love Is Alive,Gary Wright,15,13,10
14,Takin' It To The Streets,The Doobie Brothers,16,14,10
15,Movin',Brass Construction,17,15,12
16,I Want You,Marvin Gaye,18,16,9
17,Never Gonna Fall In Love Again,Eric Carmen,19,17,8
18,Moonlight Feels Right,Starbuck,24,18,10
19,Take The Money And Run,Steve Miller,23,19,7
20,"Baretta's Theme (""Keep Your Eye On The Sparrow"")",Rhythm Heritage,20,20,11
21,Fool To Cry,The Rolling Stones,10,10,9
22,The Boys Are Back In Town,Thin Lizzy,26,22,6
23,Rhiannon (will You Ever Win),Fleetwood Mac,11,11,16
24,Welcome Back,John Sebastian,12,1,13
25,Boogie Fever,The Sylvers,14,1,19
26,Get Closer,Seals & Crofts (Featuring Carolyn Willis),30,26,10
27,You're My Best Friend,Queen,32,27,5
28,That's Where The Happy People Go,The Trammps,34,28,11
29,Got To Get You Into My Life,The Beatles,54,29,2
30,Today's The Day,America,35,30,6
31,Let Her In,John Travolta,36,31,8
32,Making Our Dreams Come True,Cyndi Grecco,38,32,7
33,Tear The Roof Off The Sucker (Give Up The Funk),Parliament,37,33,6
34,Fooled Around And Fell In Love,Elvin Bishop,22,3,16
35,Save Your Kisses For Me,Brotherhood Of Man,42,35,7
36,Turn The Beat Around,Vicki Sue Robinson,41,36,11
37,I'm Easy,Keith Carradine,40,37,7
38,Right Back Where We Started From,Maxine Nightingale,27,2,19
39,Mamma Mia,ABBA,43,39,5
40,Rock And Roll Music,The Beach Boys,58,40,3
41,Somebody's Gettin' It,Johnnie Taylor,51,41,3
42,Last Child,Aerosmith,52,42,2
43,Sophisticated Lady (She's A Different Lady),Natalie Cole,53,43,4
44,Young Hearts Run Free,Candi Staton,50,44,4
45,I Need To Be In Love,Carpenters,55,45,2
46,"Yes, Yes, Yes",Bill Cosby,46,46,7
47,Who Loves You Better - Part 1,The Isley Brothers,57,47,4
48,Thinking Of You,Paul Davis,45,45,9
49,A Fifth Of Beethoven,Walter Murphy & The Big Apple Band,59,49,4
50,Good Vibrations,Todd Rundgren,60,50,3
51,Silver Star,The 4 Seasons,61,51,4
52,"Can't Stop Groovin' Now, Wanna Do It Some More",B.T. Express,56,52,3
53,Tryin' To Get The Feeling Again,Barry Manilow,29,10,14
54,Rock And Roll Love Letter,Bay City Rollers,28,28,8
55,If You Know What I Mean,Neil Diamond,-1,55,1
56,You'll Never Find Another Love Like Mine,Lou Rawls,67,56,3
57,Show Me The Way,Peter Frampton,33,6,18
58,Fool For The City,Foghat,68,58,3
59,You're My Everything, Lee Garrett,65,59,5
60,Vaya Con Dios,Freddy Fender,66,60,4
61,C'mon Marianne,Donny Osmond,71,61,3
62,Livin' Ain't Livin',Firefall,72,62,3
63,Lipstick,Michel Polnareff,63,63,4
64,I Wanna Stay With You,Gallagher And Lyle,74,64,11
65,Framed,Cheech & Chong,82,65,2
66,Heaven Must Be Missing An Angel (part 1),Tavares,76,66,3
67,Something He Can Feel,Aretha Franklin,81,67,2
68,Foxy Lady,Crown Heights Affair,70,68,5
69,Nutbush City Limits,Bob Seger,73,69,3
70,Love In The Shadows,Neil Sedaka,31,16,11
71,Crazy On You,Heart,49,35,10
72,Everything's Coming Up Love,David Ruffin,84,72,2
73,Johnny Cool,The Steve Gibbons Band,77,73,3
74,Flaming Youth, KISS,78,74,3
75,I'll Get Over You,Crystal Gayle,83,75,2
76,This Masquerade,George Benson,87,76,2
77,I'd Really Love To See You Tonight,England Dan & John Ford Coley,89,77,2
78,"Rain, Oh Rain",Fools Gold,80,78,4
79,Sixteen Tons,The Don Harrison Band,47,47,9
80,I'm Gonna Let My Heart Do The Walking,The Supremes,86,80,4
81,It Keeps You Runnin',Carly Simon,-1,81,1
82,The Hungry Years,Wayne Newton,85,82,4
83,A Little Bit More,Dr. Hook,-1,83,1
84,Open,Smokey Robinson,88,84,7
85,Jukin,Atlanta Rhythm Section,90,85,3
86,The Lonely One,Special Delivery Featuring Terry Huff,91,86,4
87,Rainbow In Your Eyes,Leon & Mary Russell,-1,87,1
88,Ten Percent,Double Exposure,-1,88,1
89,Norma Jean Wants To Be A Movie Star,Sundown Company,94,89,3
90,Hold On,Sons Of Champlin,-1,90,1
91,You're Just The Right Size,The Salsoul Orchestra,92,91,4
92,Union Man,Cate Bros.,96,24,20
93,Dance Wit Me,Rufus Featuring Chaka Khan,39,39,8
94,TVC15,David Bowie,69,64,5
95,"December, 1963 (Oh, What a Night)",The 4 Seasons,95,1,26
96,Play That Funky Music,Wild Cherry,-1,96,1
97,Wham Bam (Shang-A-Lang),Silver,-1,97,1
98,Happy Man (Pt. I),Impact,-1,98,1
99,Will You Love Me Tomorrow,Dana Valery,-1,99,1
100,One Piece At A Time,Johnny Cash And The Tennessee Three,97,29,10
