pos,title,artist,last_pos,peak_pos,streak
1,(Just Like) Starting Over,John Lennon,1,1,10
2,More Than I Can Say,Leo Sayer,2,2,15
3,Love On The Rocks,Neil Diamond,3,3,10
4,Lady,Kenny Rogers,4,1,14
5,Hungry Heart,Bruce Springsteen,5,5,9
6,Every Woman In The World,Air Supply,6,6,11
7,Guilty,Barbra Streisand & Barry Gibb,7,7,10
8,The Tide Is High,Blondie,8,8,8
9,Hit Me With Your Best Shot,Pat Benatar,9,9,14
10,Tell It Like It Is,Heart,10,10,7
11,Passion,Rod Stewart,11,11,7
12,"De Do Do Do, De Da Da Da",The Police,12,12,11
13,Master Blaster (Jammin'),Stevie Wonder,13,5,16
14,Another One Bites The Dust,Queen,14,1,21
15,It's My Turn,Diana Ross,15,15,11
16,I Made It Through The Rain,Barry Manilow,16,16,7
17,Celebration,Kool & The Gang,17,17,11
18,Everybody's Got To Learn Sometime,The Korgis,18,18,13
19,I Love A Rainy Night,Eddie Rabbitt,19,19,9
20,Hey Nineteen,Steely Dan,20,20,6
21,Time Is Time,Andy Gibb,21,21,7
22,Woman In Love,Barbra Streisand,22,1,18
23,Suddenly,Olivia Newton-John & Cliff Richard,23,23,11
24,I Believe In You,Don Williams,24,24,15
25,You've Lost That Lovin' Feeling,Daryl Hall John Oates,25,12,15
26,One Step Closer,The Doobie Brothers,26,26,7
27,Whip It,Devo,27,14,19
28,Giving It Up For Your Love,Delbert McClinton,28,28,5
29,Together,Tierra,29,29,9
30,Miss Sun,Boz Scaggs,30,30,6
31,Never Be The Same,Christopher Cross,31,15,13
32,Theme From The Dukes Of Hazzard (Good Ol' Boys),Waylon,32,21,17
33,9 To 5,Dolly Parton,33,33,6
34,I'm Coming Out,Diana Ross,34,5,18
35,Girls Can Get It,Dr. Hook,35,34,10
36,The Winner Takes It All,ABBA,36,36,7
37,Same Old Lang Syne,Dan Fogelberg,37,37,4
38,Sequel,Harry Chapin,38,23,10
39,Keep On Loving You,REO Speedwagon,39,39,6
40,Killin' Time,Fred Knoblock & Susan Anton,40,40,7
41,Cold Love,Donna Summer,41,41,6
42,Turn And Walk Away,The Babys,42,42,8
43,He Can't Love You,Michael Stanley Band,43,43,7
44,Need Your Loving Tonight,Queen,44,44,6
45,My Mother's Eyes,Bette Midler,45,45,7
46,Shine On,L.T.D.,46,46,8
47,Gotta Have More Love,Climax Blues Band,47,47,8
48,You,"Earth, Wind & Fire",48,48,7
49,I Need Your Lovin',Teena Marie,49,49,7
50,Smoky Mountain Rain,Ronnie Milsap,50,50,6
51,Heartbreak Hotel,The Jacksons,51,51,5
52,Love T.K.O.,Teddy Pendergrass,52,52,6
53,Teacher Teacher,Rockpile,53,53,7
54,Games People Play,The Alan Parsons Project,54,54,5
55,Seven Bridges Road,Eagles,55,55,3
56,I Ain't Gonna Stand For It,Stevie Wonder,56,56,4
57,This Time,John Cougar,57,27,15
58,Dreaming,Cliff Richard,58,10,17
59,Deep Inside My Heart,Randy Meisner,59,22,12
60,The Wanderer,Donna Summer,60,3,16
61,Fool That I Am,Rita Coolidge,61,61,4
62,Breakfast In America,Supertramp,62,62,4
63,He's So Shy,The Pointer Sisters,63,3,24
64,Who's Making Love,Blues Brothers,64,64,3
65,A Little In Love,Cliff Richard,65,65,4
66,Never Knew Love Like This Before,Stephanie Mills,66,6,22
67,The Horizontal Bop,Bob Seger,67,42,9
68,Could I Be Dreaming,The Pointer Sisters,68,52,9
69,What Can You Get A Wookiee For Christmas (When He Already Owns A Comb?),The Star Wars Intergalactic Droid Choir & Chorale,69,69,4
70,Ah! Leah!,Donnie Iris,70,70,4
71,Back In Black,AC/DC,71,71,3
72,Fashion,David Bowie,72,72,5
73,Set The Night On Fire,Oak,73,73,4
74,Easy Love,Dionne Warwick,74,62,7
75,Turning Japanese,The Vapors,75,36,15
76,Without Your Love,Roger Daltrey,76,20,17
77,Upside Down,Diana Ross,77,1,26
78,Lovely One,The Jacksons,78,12,15
79,Full Of Fire,Shalamar,79,79,3
80,Skateaway,Dire Straits,80,80,3
81,United Together,Aretha Franklin,81,81,2
82,Merry Christmas In The NFL,"Willis ""The Guard"" & Vigorish",82,82,2
83,(Ghost) Riders In The Sky,Outlaws,83,83,2
84,Switchin' To Glide/This Beat Goes On,The Kings,84,43,20
85,Let Me Be Your Angel,Stacy Lattisaw,85,21,22
86,Stop This Game,Cheap Trick,86,48,9
87,On The Road Again,Willie Nelson,87,20,18
88,Don't Want No-Body,J.D. Drews,88,88,2
89,Gypsy Spirit,Pendulum,89,89,6
90,Got To Rock On,Kansas,90,90,2
91,Spend The Night In Love,The 4 Seasons,91,91,4
92,Trickle Trickle,The Manhattan Transfer,92,73,6
93,One-Trick Pony,Paul Simon,93,40,11
94,Remote Control,The Reddings,94,89,8
95,I Can't Stop The Feelin',Pure Prairie League,95,77,5
96,Once A Night,Jackie English,96,96,3
97,Help Me!,Marcy Levy & Robin Gibb,97,50,9
98,I'm Happy That Love Has Found You,Jimmy Hall,98,27,15
99,Out Here On My Own,Irene Cara,99,19,21
100,Jesse,Carly Simon,100,11,23
