pos,title,artist,last_pos,peak_pos,streak
1,All For Love,Bryan Adams/Rod Stewart/Sting,1,1,10
2,Hero,Mariah Carey,2,1,15
3,Breathe Again,Toni Braxton,3,3,16
4,The Power Of Love,Celine Dion,10,4,10
5,Again,Janet Jackson,4,1,15
6,Said I Loved You...But I Lied,Michael Bolton,6,6,13
7,All That She Wants,Ace Of Base,5,2,20
8,Please Forgive Me,Bryan Adams,7,7,15
9,Shoop,Salt-N-Pepa,8,4,17
10,Can We Talk,Tevin Campbell,9,9,16
11,Getto Jam,Domino,13,11,10
12,Linger,The Cranberries,12,12,15
13,Understanding,Xscape,19,13,6
14,Because The Night,"10,000 Maniacs",14,14,13
15,Never Keeping Secrets,Babyface,18,15,15
16,The Sign,Ace Of Base,29,16,5
17,Mr. Vain,Culture Beat,17,17,13
18,"I Can See Clearly Now (From ""Cool Runnings"")",Jimmy Cliff,20,18,13
19,Gangsta Lean,DRS,11,4,16
20,Cry For You,Jodeci,23,18,10
21,Whoomp! (There It Is),Tag Team,16,2,36
22,Whatta Man,Salt-N-Pepa Featuring En Vogue,69,22,2
23,U.N.I.T.Y.,Queen Latifah,25,23,10
24,Keep Ya Head Up,2Pac,21,12,14
25,What's My Name?,Snoop Dogg,15,8,9
26,Jessie,Joshua Kadison,27,26,17
27,Dreams,Gabrielle,26,26,17
28,Amazing,Aerosmith,24,24,9
29,Because Of Love,Janet Jackson,-1,29,1
30,Found Out About You,Gin Blossoms,31,30,11
31,So Much In Love,All-4-One,37,31,5
32,Choose,Color Me Badd,33,32,3
33,Cantaloop (Flip Fantasia),US3,38,33,10
34,I'd Do Anything For Love (But I Won't Do That),Meat Loaf,22,1,20
35,What Is Love,Haddaway,30,11,23
36,Groove Thang,Zhane,56,36,3
37,Dreamlover,Mariah Carey,32,1,26
38,Now And Forever,Richard Marx,57,38,2
39,Miss You In A Heartbeat,Def Leppard,39,39,8
40,Hey Mr. D.J.,Zhane,36,6,23
41,Just Kickin' It,Xscape,28,2,20
42,Life (Everybody Needs Somebody To Love),Haddaway,42,42,6
43,(Lay Your Head On My) Pillow,Tony Toni Tone,68,43,3
44,Will You Be There (In The Morning),Heart,51,44,6
45,Stay,Eternal,60,45,3
46,All About Soul,Billy Joel,34,29,13
47,Having A Party,Rod Stewart,50,47,5
48,Rock And Roll Dreams Come Through,Meat Loaf,-1,48,1
49,Everyday,Phil Collins,-1,49,1
50,The River Of Dreams,Billy Joel,40,3,27
51,"Never Should've Let You Go (From ""Sister Act 2"")",Hi-Five,35,30,16
52,Slow And Easy,Zapp & Roger,43,43,14
53,Without You/Never Forget You,Mariah Carey,-1,53,1
54,I'm In The Mood,CeCe Peniston,55,54,5
55,Sex Me (Parts I & II),R. Kelly,41,20,14
56,Mary Jane's Last Dance,Tom Petty And The Heartbreakers,65,56,6
57,Goody Goody,Lisette Melendez,54,54,8
58,Award Tour,A Tribe Called Quest,53,47,13
59,Time And Chance,Color Me Badd,46,23,14
60,Higher Ground,UB40 ,52,45,17
61,"Stay (Faraway, So Close!)",U2,61,61,7
62,Always On My Mind,SWV,58,58,4
63,Cannonball,The Breeders,64,63,9
64,(I Know I Got) Skillz,Shaquille O'Neal,59,35,15
65,Funk Dat/Why Is It?,Sagat,71,65,5
66,Dirty Dawg,NKOTB,75,66,2
67,I'll Be Loving You,Collage,66,56,10
68,U Send Me Swingin',Mint Condition,83,68,2
69,You Don't Have To Worry,Mary J. Blige,78,69,5
70,Dunkie Butt (Please Please Please),12 Gauge,82,70,4
71,Wild World,Mr. Big,62,27,17
72,Real Muthaphuckkin G's,Eazy-E,70,42,12
73,Betcha'll Never Find,Chantay Savage,74,73,7
74,Anniversary,Tony Toni Tone,63,10,19
75,Loser,Beck,-1,75,1
76,"I Love Music (From ""Carlito's Way"")",Rozalla,77,76,6
77,Gin And Juice,Snoop Doggy Dogg,-1,77,1
78,Yours,Shai,72,63,8
79,We Ain't Goin' Out Like That,Cypress Hill,80,65,4
80,Both Sides Of The Story,Phil Collins,73,25,14
81,Give It Up,The Goodmen,76,71,10
82,Sentimental,Kenny G,81,72,8
83,John Deere Green,Joe Diffie,85,69,6
84,One On One,To Be Continued...,94,84,2
85,I'm In Love,Lisa Keith,84,84,2
86,Zunga Zeng,K7,-1,86,1
87,True Love,Elton John & Kiki Dee,79,56,10
88,Boom Shak A-Tack,Born Jamericans,-1,88,1
89,Come Clean,Jeru The Damaja,-1,89,1
90,Runaway Love,Johnny O,-1,90,1
91,Mmm Mmm Mmm Mmm,Crash Test Dummies,-1,91,1
92,Looking For Mr. Do Right,Jade,96,69,13
93,Into Your Arms,The Lemonheads,88,67,12
94,I Never Knew Love,Doug Stone,97,81,5
95,Fast As You,Dwight Yoakam,90,70,8
96,Really Doe,Ice Cube,100,54,8
97,"Indo Smoke (From ""Poetic Justice"")",Mista Grimm,91,56,19
98,Freakit,Das EFX,89,43,12
99,Rubberband Girl,Kate Bush,93,88,6
100,God Blessed Texas,Little Texas,86,55,12
