pos,title,artist,last_pos,peak_pos,streak
1,I Swear,All-4-One,1,1,12
2,"Regulate (From ""Above The Rim"")",Warren G & Nate Dogg,2,2,12
3,"Any Time, Any Place/And On And On",Janet Jackson,3,2,7
4,Don't Turn Around,Ace Of Base,4,4,10
5,"Stay (I Missed You) (From ""Reality Bites"")", Lisa Loeb & Nine Stories,8,5,10
6,Back & Forth,Aaliyah,5,5,11
7,"I'll Remember (From ""With Honors"")",Madonna,6,2,15
8,You Mean The World To Me,Toni Braxton,7,7,15
9,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,11,9,8
10,If You Go,Jon Secada,10,10,10
11,Fantastic Voyage,Coolio,18,11,6
12,Anytime You Need A Friend,Mariah Carey,12,12,7
13,Funkdafied,Da Brat,16,13,6
14,"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,9,6,20
15,Your Body's Callin',R. Kelly,14,13,9
16,Wild Night,John Mellencamp With Me'Shell Ndegeocello,22,16,7
17,Shine,Collective Soul,17,17,10
18,The Sign,Ace Of Base,13,1,28
19,The Most Beautiful Girl In The World,Prince,15,3,19
20,I Miss You,Aaron Hall,21,20,9
21,Return To Innocence,Enigma,19,4,19
22,Don't Take The Girl,Tim McGraw,20,17,8
23,Crazy,Aerosmith,25,23,8
24,Beautiful In My Eyes,Joshua Kadison,23,19,13
25,Always,Erasure,27,25,11
26,I'm Ready,Tevin Campbell,24,9,18
27,"Anything (From ""Above The Rim"")",SWV,26,18,14
28,Come To My Window,Melissa Etheridge,31,28,20
29,Back In The Day,Ahmad,34,29,7
30,Always In My Heart,Tevin Campbell,54,30,3
31,Prayer For The Dying,Seal,42,31,5
32,Misled,Celine Dion,28,23,11
33,Willing To Forgive,Aretha Franklin,33,33,9
34,Got Me Waiting,Heavy D & The Boyz,29,20,16
35,Bump N' Grind,R. Kelly,30,1,23
36,100% Pure Love,Crystal Waters,43,36,7
37,"The Place Where You Belong (From ""Beverly Hills Cop III"")",Shai,39,37,6
38,Whatta Man,Salt-N-Pepa Featuring En Vogue,36,3,25
39,When Can I See You,Babyface,52,39,4
40,"I'll Take You There (From ""Threesome"")",General Public,32,22,14
41,Fall Down,Toad The Wet Sprocket,51,41,6
42,Moving On Up,M People,35,34,10
43,Now And Forever,Richard Marx,40,7,25
44,Mmm Mmm Mmm Mmm,Crash Test Dummies,38,4,24
45,Pumps And A Bump,M.C. Hammer,47,26,16
46,Loser,Beck,37,10,24
47,Sweet Potatoe Pie,Domino,41,27,14
48,The Power Of Love,Celine Dion,45,1,33
49,Found Out About You,Gin Blossoms,48,25,34
50,Selling The Drama,Live,57,50,6
51,I Need Your Love,Boston,58,51,5
52,Sending My Love,Zhane,49,49,8
53,I'm Not Over You,CeCe Peniston,67,53,4
54,(She's) Some Kind Of Wonderful,Huey Lewis & The News,44,44,9
55,Backwater,Meat Puppets,64,55,5
56,Bizarre Love Triangle,FRENTE!,56,49,12
57,Ease My Mind,Arrested Development,55,45,9
58,Love Sneakin' Up On You,Bonnie Raitt,50,19,18
59,Dreams,The Cranberries,61,42,15
60,"Crooklyn (From ""Crooklyn"")",The Crooklyn Dodgers,71,60,8
61,Love On My Mind,Xscape,62,46,12
62,Worker Man,Patra,59,53,11
63,Old To The New,Nice & Smooth,90,63,2
64,What's Up,DJ Miko,74,64,4
65,Maybe Love Will Change Your Mind,Stevie Nicks,69,65,4
66,Sleeping In My Car,Roxette,86,66,2
67,Part Time Lover/I'm Still In Love With You,H-Town/Al B. Sure!,72,57,13
68,Objects In The Rear View Mirror May Appear Closer Than...,Meat Loaf,53,38,9
69,Your Love Is So Divine,Miranda,76,69,4
70,I'll Remember You,Atlantic Starr,75,70,6
71,How Do You Like It?,Keith Sweat,65,48,16
72,Funky Y-2-C, The Puppies,91,72,2
73,And Our Feelings,Babyface,60,21,19
74,Booti Call,BLACKstreet,78,74,3
75,Feenin',Jodeci,82,25,18
76,I Wish,Gabrielle,63,52,11
77,Take It Back,Pink Floyd,73,73,4
78,Born To Roll,Masta Ace Incorporated,68,23,18
79,Thinkin' Problem,David Ball,95,79,2
80,It's Over Now,Cause And Effect,88,80,3
81,The Right Kinda Lover,Patti LaBelle,100,81,2
82,Closer,Nine Inch Nails,81,75,5
83,Possession,Sarah McLachlan,83,73,10
84,Nuttin' But Love, Heavy D & The Boyz,99,84,2
85,Diary Of A Madman,Gravediggaz,-1,85,1
86,Whenever You Come Around,Vince Gill,80,72,8
87,Girls & Boys,Blur,87,87,3
88,Regular Thang,Ovis,85,72,12
89,Afternoons & Coffeespoons,Crash Test Dummies,-1,89,1
90,"(Meet) The Flintstones (From ""The Flintstones"")",The B.C. 52's,70,33,8
91,Player's Ball,OutKast,79,37,20
92,Nappy Heads,Fugees,92,92,2
93,Indian Outlaw,Tim McGraw,84,15,19
94,You,Candlebox,89,78,17
95,Night In My Veins,Pretenders,77,71,8
96,Warrior's Drum,King Just,96,96,2
97,Tell Me Where It Hurts,Kathy Troccoli,-1,97,1
98,90's Girl,Blackgirl,98,98,2
99,Love Is All Around,Wet Wet Wet,-1,99,1
100,Tootsee Roll,69 Boyz,-1,100,1
