pos,title,artist,last_pos,peak_pos,streak
1,I Can See Clearly Now,Johnny Nash,1,1,12
2,I'd Love You To Want Me,Lobo,2,2,10
3,I'll Be Around,The Spinners,3,3,11
4,I Am Woman,Helen Reddy,4,4,14
5,Papa Was A Rollin' Stone,The Temptations,6,5,7
6,Summer Breeze,Seals & Crofts,10,6,12
7,If You Don't Know Me By Now,Harold Melvin And The Blue Notes,13,7,9
8,You Ought To Be With Me,Al Green,15,8,6
9,Nights In White Satin,The Moody Blues,5,2,17
10,If I Could Reach You,The 5th Dimension,11,10,12
11,Convention '72,The Delegates,8,8,6
12,"Freddie's Dead (Theme From ""Superfly"")",Curtis Mayfield,7,4,15
13,Ventura Highway,America,18,13,6
14,It Never Rains In Southern California,Albert Hammond,21,14,6
15,I'm Stone In Love With You,The Stylistics,20,15,7
16,Witchy Woman,Eagles,9,9,12
17,Clair,Gilbert O'Sullivan,28,17,5
18,Something's Wrong With Me,Austin Roberts,29,18,7
19,Crazy Horses,The Osmonds,24,19,6
20,Operator (That's Not the Way it Feels),Jim Croce,22,20,7
21,Funny Face,Donna Fargo,25,21,9
22,Burning Love,Elvis Presley,19,2,15
23,Me And Mrs. Jones,Billy Paul,39,23,4
24,Garden Party,Rick Nelson And The Stone Canyon Band,12,6,18
25,Listen To The Music,The Doobie Brothers,16,11,13
26,Rockin' Pneumonia - Boogie Woogie Flu,Johnny Rivers,32,26,8
27,Corner Of The Sky,Jackson 5,36,27,5
28,Dialogue (Part I & II),Chicago,38,28,5
29,Rock 'N Roll Soul,Grand Funk Railroad,30,29,10
30,Sweet Surrender,Bread,40,30,3
31,Good Time Charlie's Got The Blues,Danny O'Keefe,23,9,13
32,My Ding-A-Ling,Chuck Berry,14,1,17
33,Elected,Alice Cooper,26,26,8
34,Walk On Water,Neil Diamond,51,34,3
35,I Believe In Music,Gallery,33,22,16
36,Living In The Past,Jethro Tull,47,36,4
37,Thunder And Lightning,Chi Coltrane,17,17,13
38,Sunny Days,Lighthouse,43,38,8
39,American City Suite,Cashman & West,27,27,10
40,Superfly,Curtis Mayfield,83,40,2
41,Keeper Of The Castle,Four Tops,60,41,3
42,All The Young Dudes,Mott The Hoople,37,37,10
43,Theme From The Men,Isaac Hayes,44,43,6
44,So Long Dixie,"Blood, Sweat & Tears",45,44,9
45,Long Dark Road,The Hollies,52,45,4
46,Lies,J.J. Cale,48,46,4
47,I Didn't Know I Loved You (Till I Saw You Rock And Roll),Gary Glitter,49,47,4
48,Don't Do It,The Band,34,34,11
49,Let It Rain,Eric Clapton,50,49,10
50,Baby Sitter,Betty Wright,54,50,7
51,Sitting,Cat Stevens,89,51,2
52,What Am I Crying For?,Dennis Yost And The Classics IV,57,52,6
53,That's How Love Goes,Jermaine Jackson,46,46,11
54,Alive,Bee Gees,63,54,2
55,Your Mama Don't Dance,Kenny Loggins & Jim Messina,68,55,3
56,Man Sized Job,Denise LaSalle,55,55,8
57,Why Can't We Be Lovers,Holland-Dozier,58,57,9
58,And You And I (Part II),Yes ,73,58,3
59,Work To Do,The Isley Brothers,59,59,5
60,One Night Affair,Jerry Butler,64,60,4
61,No,Bulldog,62,61,7
62,In Heaven There Is No Beer,Clean Living,67,62,4
63,Woman Don't Go Astray,King Floyd,53,53,11
64,992 Arguments,The O'Jays,76,64,3
65,Wedding Song (There Is Love),Petula Clark,65,65,8
66,Pieces Of April,Three Dog Night,90,66,2
67,Dancing In The Moonlight,King Harvest,71,67,5
68,I Got A Bag Of My Own,James Brown,79,68,2
69,Special Someone,The Heywoods,70,69,5
70,"You Turn Me On, I'm A Radio",Joni Mitchell,81,70,3
71,Superstition,Stevie Wonder,82,71,2
72,Good Time Sally,Rare Earth,77,72,4
73,Down To The Nightclub,Tower Of Power,74,73,6
74,If You Let Me,Eddie Kendricks,66,66,8
75,Angel,Rod Stewart,80,75,2
76,Day And Night,The Wackers,85,76,2
77,I Wanna Be With You,Raspberries,-1,77,1
78,I Found My Dad,Joe Simon,78,78,4
79,I Love You More Than You'll Ever Know,Donny Hathaway,61,60,6
80,Sunday Morning Sunshine,Harry Chapin,75,75,6
81,Rocky Mountain High,John Denver,-1,81,1
82,Smoke Gets In Your Eyes,Blue Haze,84,82,3
83,Everybody Loves A Love Song,Mac Davis,-1,83,1
84,"Lovin' You, Lovin' Me",Candi Staton,86,84,4
85,I Guess I'll Miss The Man,The Supremes,87,85,6
86,Annabelle,Daniel Boone,88,86,3
87,Do It Again,Steely Dan,98,87,2
88,Been To Canaan,Carole King,-1,88,1
89,What Would The Children Think,Rick Springfield,-1,89,1
90,The Jean Genie,David Bowie,-1,90,1
91,I Just Want To Make Love To You,Foghat,-1,91,3
92,The World Is A Ghetto,War,93,92,2
93,Do Ya,The Move,94,93,5
94,Why Can't We Live Together,Timmy Thomas,-1,94,1
95,Mama Weer All Crazee Now,Slade,96,95,2
96,You're A Lady,Peter Skellern,-1,96,1
97,America,Simon & Garfunkel,-1,97,1
98,You're A Lady,Dawn Featuring Tony Orlando,-1,98,1
99,You Can Do Magic,Limmie & Family Cookin',100,99,2
100,I'm Sorry,Joey Heatherton,-1,100,1
