pos,title,artist,last_pos,peak_pos,streak
1,Rag Doll,"The 4 Seasons Featuring the ""Sound of Frankie Valli""",1,1,6
2,A Hard Day's Night,The Beatles,21,2,2
3,I Get Around,The Beach Boys,3,1,10
4,Memphis,Johnny Rivers,2,2,9
5,The Girl From Ipanema,Stan Getz/Astrud Gilberto,5,5,8
6,The Little Old Lady (From Pasadena),Jan & Dean,6,6,5
7,Can't You See That She's Mine,The Dave Clark Five,4,4,7
8,Dang Me,Roger Miller,8,8,7
9,Wishin' And Hopin',Dusty Springfield,12,9,6
10,Keep On Pushing,The Impressions,10,10,8
11,Everybody Loves Somebody,Dean Martin,13,11,5
12,Good Times,Sam Cooke,11,11,8
13,Under The Boardwalk,The Drifters,19,13,5
14,Nobody I Know,Peter And Gordon,15,14,5
15,Try It Baby,Marvin Gaye,16,15,8
16,My Boy Lollipop,Millie Small,9,2,10
17,Don't Let The Sun Catch You Crying,Gerry And The Pacemakers,7,4,10
18,Where Did Our Love Go,The Supremes,38,18,3
19,People,Barbra Streisand,14,5,17
20,I Wanna Love Him So Bad,The Jelly Beans,24,20,6
21,Don't Throw Your Love Away,The Searchers,20,16,9
22,(You Don't Know) How Glad I Am,Nancy Wilson,31,22,5
23,Farmer John,The Premiers,23,23,6
24,Bad To Me,Billy J. Kramer With The Dakotas,18,9,9
25,Steal Away,Jimmy Hughes,30,25,6
26,No Particular Place To Go,Chuck Berry,17,10,10
27,Don't Worry Baby,The Beach Boys,25,24,9
28,A World Without Love,Peter And Gordon,22,1,12
29,Hey Harmonica Man,Stevie Wonder,33,29,7
30,Remember Me,Rita Pavone,26,26,8
31,You're My World,Cilla Black,42,31,4
32,Chapel Of Love,The Dixie Cups,27,1,13
33,Alone,The 4 Seasons,28,28,8
34,Handy Man,Del Shannon,47,34,4
35,I Like It Like That,The Miracles,41,35,5
36,C'mon And Swim,Bobby Freeman,58,36,3
37,Do I Love You?,The Ronettes,39,37,6
38,Al-Di-La,The Ray Charles Singers,54,38,3
39,Tennessee Waltz,Sam Cooke,35,35,7
40,I'll Be In Trouble, The Temptations,40,33,9
41,Little Children,Billy J. Kramer With The Dakotas,29,7,15
42,Share Your Love With Me,Bobby Bland,49,42,7
43,What Have I Got Of My Own,Trini Lopez,43,43,12
44,Sugar Lips,Al (He's the King) Hirt,55,44,3
45,I Still Get Jealous,Louis Armstrong And The All Stars,46,45,6
46,Just Be True,Gene Chandler,70,46,3
47,People Say,The Dixie Cups,72,47,2
48,Walk-Don't Run '64,The Ventures,65,48,3
49,Tell Me (You're Coming Back),The Rolling Stones,62,49,4
50,I Believe,The Bachelors,53,50,5
51,The World I Used To Know,Jimmie Rodgers,51,51,9
52,Angelito,Rene & Rene,71,52,3
53,How Do You Do It?,Gerry And The Pacemakers,63,53,3
54,"Mixed-Up, Shook-Up, Girl",Patty & The Emblems,56,54,6
55,Anyone Who Knows What Love Is (will understand),Irma Thomas,67,55,4
56,You're My Remedy,The Marvelettes,57,56,4
57,I'm Into Somethin' Good,Earl-Jean,60,57,5
58,Not Fade Away,The Rolling Stones,48,48,13
59,Something You Got,Alvin Robinson,52,52,8
60,Beg Me,Chuck Jackson,45,45,10
61,I Want To Hold Your Hand,Boston Pops Orchestra Arthur Fiedler,61,61,4
62,The First Night Of The Full Moon,Jack Jones,59,59,9
63,She's The One,The Chartbusters,83,63,3
64,Peg O' My Heart,Robert Maxwell His Harp And Orchestra,64,64,6
65,Little Latin Lupe Lu,The Kingsmen,78,65,3
66,I Can't Hear You,Betty Everett,66,66,5
67,Ain't She Sweet,The Beatles,90,67,2
68,Girls,Major Lance,75,68,5
69,Looking For Love,Connie Francis,87,69,2
70,Love Is All We Need,Vic Dana,79,70,3
71,Oh! Baby (We Got A Good Thing Goin'),Barbara Lynn,74,71,6
72,The Ferris Wheel,The Everly Brothers,73,72,6
73,It Ain't No Use,Major Lance,69,68,8
74,Hey Girl Don't Bother Me,The Tams,89,74,2
75,I Should Have Known Better,The Beatles,-1,75,1
76,No One To Cry To,Ray Charles,91,76,2
77,Sole Sole Sole,Siw Malmkvist-Umberto Marcato,84,77,2
78,Thank You Baby,The Shirelles,86,78,2
79,Everybody Needs Somebody To Love,Solomon Burke,81,79,2
80,And I Love Her,The Beatles,-1,80,1
81,Baby Come Home,Ruby And The Romantics,96,81,2
82,Such A Night,Elvis Presley With The Jordanaires,-1,82,1
83,In The Misty Moonlight,Jerry Wallace,-1,83,1
84,Worry,Johnny Tillotson,98,84,2
85,I'll Keep You Satisfied,Billy J. Kramer With The Dakotas,-1,85,1
86,Invisible Tears,The Ray Conniff Singers,88,86,2
87,It Hurts To Be In Love,Gene Pitney,93,87,2
88,Maybe I Know,Lesley Gore,-1,88,1
89,I Want You To Meet My Baby,Eydie Gorme,-1,89,1
90,"Hello Mudduh, Hello Fadduh! (A Letter From Camp) (New 1964 Version)",Allan Sherman,-1,90,1
91,A Quiet Place,Garnet Mimms & The Enchanters,95,91,2
92,A House Is Not A Home,Brook Benton,94,92,2
93,Bama Lama Bama Loo,Little Richard,92,92,2
94,Ringo's Theme (This Boy),George Martin And His Orch.,-1,94,1
95,Summer Means Fun,Bruce & Terry,-1,95,1
96,The Mexican Shuffle,Herb Alpert's Tijuana Brass,85,85,5
97,A Shot In The Dark,Henry Mancini And His Orchestra,97,97,2
98,Say You,Ronnie Dove,100,98,2
99,Sunny,Neil Sedaka,-1,99,1
100,It's All Over Now,The Rolling Stones,-1,100,1
