pos,title,artist,last_pos,peak_pos,streak
1,21 Questions,50 Cent Featuring Nate Dogg,1,1,12
2,Get Busy,Sean Paul,2,1,16
3,I Know What You Want,Busta Rhymes & Mariah Carey Featuring The Flipmode Squad,3,3,14
4,Can't Let You Go,Fabolous Featuring Mike Shorey & Lil' Mo,4,4,14
5,Bring Me To Life,Evanescence Featuring Paul McCoy,6,5,13
6,Ignition,R. Kelly,5,2,31
7,Rock Your Body,Justin Timberlake,7,5,12
8,Magic Stick,Lil' Kim Featuring 50 Cent,10,8,7
9,In Da Club,50 Cent,8,1,22
10,When I'm Gone,3 Doors Down,9,4,29
11,No Letting Go,Wayne Wonder,11,11,22
12,Unwell,matchbox twenty,12,12,12
13,Crazy In Love,Beyonce Featuring Jay Z,27,13,3
14,Picture,Kid Rock Featuring Sheryl Crow,13,4,28
15,So Gone,Monica,16,15,7
16,Snake,R. Kelly Featuring Big Tigger,22,16,7
17,Rock Wit U (Awww Baby),Ashanti,21,17,5
18,Drift Away,Uncle Kracker Featuring Dobie Gray,19,18,11
19,Beautiful,Snoop Dogg Featuring Pharrell & Uncle Charlie Wilson,14,6,18
20,Fighter,Christina Aguilera,20,20,9
21,If You're Not The One,Daniel Bedingfield,15,15,10
22,Miss Independent,Kelly Clarkson,30,22,4
23,Put That Woman First,Jaheim,23,23,12
24,Don't Wanna Try,Frankie J,28,24,9
25,Say Yes,Floetry,26,25,11
26,How You Gonna Act Like That,Tyrese,17,7,23
27,Beer For My Horses,Toby Keith Duet With Willie Nelson,34,27,6
28,My Front Porch Looking In,Lonestar,37,28,8
29,Sing For The Moment,Eminem,18,14,10
30,Intuition,Jewel,43,30,5
31,Three Wooden Crosses,Randy Travis,33,31,10
32,I'm Glad,Jennifer Lopez,32,32,6
33,Never Scared,Bone Crusher Featuring Killer Mike & T.I.,39,33,10
34,I Believe,Diamond Rio,31,31,12
35,Love You Out Loud,Rascal Flatts,42,35,10
36,Angel,Amanda Perez,36,20,19
37,Clocks,Coldplay,29,29,19
38,Like A Stone,Audioslave,35,31,15
39,Miss You,Aaliyah,24,3,28
40,4 Ever,Lil' Mo Featuring Fabolous,41,40,12
41,What A Beautiful Day,Chris Cagle,45,41,11
42,Raining On Sunday,Keith Urban,38,38,13
43,Stay Gone,Jimmy Wayne,51,43,7
44,In Love Wit Chu,Da Brat Featuring Cherish,54,44,7
45,The Game Of Love,Santana Featuring Michelle Branch,48,5,36
46,Pump It Up,Joe Budden,56,46,8
47,Have You Forgotten?,Darryl Worley,44,22,13
48,I Can,Nas,25,12,15
49,What Would You Do?,The Isley Brothers Featuring Ronald Isley,49,49,10
50,I'm With You,Avril Lavigne,46,4,27
51,Hell Yeah,Ginuwine Featuring Baby,40,17,16
52,Big Yellow Taxi,Counting Crows Featuring Vanessa Carlton,50,47,11
53,Somewhere I Belong,Linkin Park,47,32,13
54,"Never Leave You - Uh Ooh, Uh Oooh!",Lumidee,61,54,2
55,Beware Of The Boys (Mundian To Bach Ke),Panjabi MC Featuring Jay-Z,53,33,9
56,Stuck,Stacie Orrico,60,56,4
57,The Jump Off,Lil' Kim Featuring Mr. Cheeks,58,17,18
58,Speed,Montgomery Gentry,64,58,12
59,Headstrong,Trapt,52,52,10
60,P.I.M.P.,50 Cent,70,60,2
61,Forever And For Always,Shania Twain,73,61,3
62,I Wish I Wasn't,Heather Headley,62,62,6
63,The Remedy (I Won't Worry),Jason Mraz,63,63,6
64,Red Dirt Road,Brooks & Dunn,67,64,2
65,Calling All Angels,Train,65,65,3
66,Almost Home, Craig Morgan,71,66,2
67,She's My Kind Of Rain,Tim McGraw,55,27,15
68,Big Star,Kenny Chesney,57,28,16
69,The Love Song,Jeff Bates,69,69,3
70,Are You Happy Now?,Michelle Branch,91,70,2
71,Get Low,Lil Jon & The East Side Boyz Featuring Ying Yang Twins,80,71,6
72,Act A Fool,Ludacris,-1,72,1
73,That'd Be Alright,Alan Jackson,66,29,18
74,Right Thurr,Chingy,79,74,4
75,Brokenheartsville,Joe Nichols,68,27,20
76,Excuse Me Miss,JAY-Z,59,8,17
77,I Love You,Dru Hill,77,77,6
78,Price To Play,Staind,75,66,7
79,Send The Pain Below,Chevelle,72,72,5
80,Tal Vez,Ricky Martin,74,74,2
81,Like A Pimp,David Banner Featuring Lil' Flip,83,81,7
82,Concrete Angel,Martina McBride,82,47,13
83,Times Like These,Foo Fighters,78,65,14
84,God Bless The U.S.A.,American Idol Finalists,92,4,6
85,Breathe,Blu Cantrell Featuring Sean Paul,86,85,6
86,Seven Nation Army,The White Stripes,76,76,3
87,Still Ballin,2Pac Featuring Trick Daddy,87,69,10
88,How You Want That,Loon Featuring Kelis,100,88,4
89,Like Glue,Sean Paul,-1,89,1
90,Emotional Rollercoaster,Vivian Green,81,39,17
91,The Anthem,Good Charlotte,84,43,11
92,Can't Stop Loving You,Phil Collins,88,76,19
93,Try It On My Own,Whitney Houston,95,84,7
94,Stupid Girl,Cold,96,92,8
95,Flipside,Freeway Featuring Peedi Crakk,-1,95,1
96,Can't Stop,Red Hot Chili Peppers,90,57,18
97,Straight Out Of Line,Godsmack,94,73,8
98,Peacekeeper,Fleetwood Mac,89,80,11
99,Make Me A Song,Kiley Dean,-1,99,1
100,P***ycat,"Missy ""Misdemeanor"" Elliott",85,77,5
