pos,title,artist,last_pos,peak_pos,streak
1,Smoke Gets In Your Eyes,The Platters,1,1,12
2,The All American Boy,Bill Parsons,12,2,7
3,Donna,Ritchie Valens,3,3,11
4,16 Candles,The Crests,4,4,11
5,Stagger Lee,Lloyd Price,5,5,9
6,My Happiness,Connie Francis,2,2,9
7,Gotta Travel On,Billy Grammer,6,4,11
8,Lonely Teardrops,Jackie Wilson,8,8,11
9,A Lover's Question,Clyde McPhatter,7,6,17
10,Goodbye Baby,Jack Scott,9,9,8
11,Manhattan Spiritual,Reg Owen & His Orchestra,13,11,9
12,Whole Lotta Loving,Fats Domino,10,6,12
13,Tall Paul,Annette With The Afterbeats,41,13,5
14,The Diary,Neil Sedaka,19,14,9
15,(All of a Sudden) My Heart Sings,Paul Anka,20,15,7
16,The Hawaiian Wedding Song (Ke Kali Nei Au),Andy Williams,23,16,6
17,May You Always,The McGuire Sisters,11,11,5
18,Peter Gunn,Ray Anthony and His Orchestra,22,18,5
19,I Cried A Tear,LaVern Baker,27,19,9
20,The Children's Marching Song (Nick Nack Taddy Whack),Cyril Stapleton And His Orchestra,30,20,4
21,Nobody But You,Dee Clark,28,21,10
22,La Bamba,Ritchie Valens,33,22,6
23,The Chipmunk Song,The Chipmunks With David Seville,15,1,10
24,"To Know Him, Is To Love Him",The Teddy Bears,18,1,20
25,Lucky Ladybug,Billy & Lillie,14,14,7
26,The Little Space Girl,Jesse Lee Turner,36,26,5
27,Bimbombey,Jimmie Rodgers,25,11,13
28,One Night,Elvis Presley,17,4,13
29,The Children's Marching Song (Nick Nack Paddy Whack),"Mitch Miller and his ""Sing Along With Mitch"" Chorus",35,29,4
30,Lonesome Town,Ricky Nelson,16,7,16
31,With The Wind And The Rain In Your Hair,Pat Boone,34,31,4
32,Problems,The Everly Brothers,21,2,13
33,Tom Dooley,The Kingston Trio,24,1,19
34,The Lonely One,Duane Eddy His Twangy Guitar And The Rebels,62,34,3
35,Petite Fleur (Little Flower),Chris Barber's Jazz Band,50,35,4
36,The Little Drummer Boy,The Harry Simeone Chorale,26,13,7
37,Blue Hawaii,Billy Vaughn And His Orchestra,43,37,6
38,I'm A Man,Fabian,45,38,4
39,Don't Take Your Guns To Town,Johnny Cash,49,39,3
40,Red River Rose,The Ames Brothers,37,37,6
41,Love You Most Of All,Sam Cooke,32,26,12
42,Teasin',Quaker City Boys,39,39,7
43,Trust In Me,Patti Page,53,43,4
44,Let's Love,Johnny Mathis,48,44,5
45,I Got A Wife,The Mark IV,84,45,2
46,I Got Stung,Elvis Presley,31,8,14
47,Rocka-Conga,The Applejacks,38,38,7
48,Beep Beep,The Playmates,29,4,14
49,Don't Pity Me,Dion & The Belmonts,47,40,7
50,Try Me,James Brown And The Famous Flames,55,48,8
51,C'mon Everybody,Eddie Cochran,51,35,11
52,She Say (Oom Dooby Doom),The Diamonds,89,52,2
53,Pretty Girls Everywhere,Eugene Church and The Fellows,58,53,6
54,Lovers Never Say Goodbye,The Flamingos,61,54,3
55,Peek-A-Boo,The Cadillacs,44,28,9
56,It's Only The Beginning,The Kalin Twins,57,56,4
57,Good Rockin' Tonight,Pat Boone,79,57,4
58,Ambrose (Part Five),Linda Laurie,64,58,2
59,Love Is All We Need,Tommy Edwards,46,15,15
60,The Girl On Page 44,The Four Lads,52,52,5
61,I'll Wait For You,Frankie Avalon,42,15,16
62,There Must Be A Way,Joni James,87,62,3
63,Gazachstahagen,The Wild-Cats,73,63,5
64,Queen Of The Hop,Bobby Darin,40,9,18
65,The Shag (Is Totally Cool),Billy Graves,72,65,2
66,The Wedding,June Valli,70,43,11
67,I've Had It,The Bell Notes,88,67,2
68,Poor Boy,The Royaltones,59,17,16
69,Charlie Brown,The Coasters,-1,69,1
70,"Raspberries, Strawberries",The Kingston Trio,76,70,4
71,"Alright, Okay, You Win",Peggy Lee,94,71,2
72,Plain Jane,Bobby Darin,97,72,2
73,It's Just A Matter Of Time,Brook Benton,92,73,2
74,Tragedy,Thomas Wayne With the Delons,100,74,2
75,You Are Beautiful,Johnny Mathis,60,60,5
76,(I'll Be With You In) Apple Blossom Time,Tab Hunter,-1,76,1
77,Yellow Bird,The Mills Brothers,74,70,5
78,The One Rose (That's Left In My Heart),Teresa Brewer,81,75,5
79,First Anniversary,Cathy Carr,82,79,2
80,Here I Stand,Wade Flemons and the Newcomers,80,80,4
81,Who Cares,Don Gibson,90,81,3
82,Don't You Know Yockomo,"Huey ""piano"" Smith With His Clowns",56,56,6
83,Evening Rain,Earl Grant,96,83,2
84,Matilda,Cookie And His Cupcakes,93,84,3
85,My Man,Peggy Lee,-1,85,2
86,Wicked Ruby,Danny Zella and his Zell Rocks,95,86,2
87,The Worryin' Kind,Tommy Sands And The Raiders,69,69,5
88,Pledging My Love,Roy Hamilton,75,45,12
89,"Wiggle, Wiggle",The Accents,67,51,7
90,I Got A Feeling,Ricky Nelson,71,10,17
91,The Story Of My Love,Conway Twitty,99,91,2
92,Philadelphia U.S.A.,The Nu Tornados,66,26,12
93,It's Only Make Believe,Conway Twitty,65,1,21
94,Raw-Hide,Link Wray And The Wraymen,98,94,2
95,Nola,Billy Williams,-1,95,2
96,Give Me Your Love,Nat King Cole,-1,96,1
97,Teardrops Will Fall,Dicky Doo And The Don'ts,-1,97,1
98,"The Bluebird, The Buzzard & The Oriole",Bobby Day,54,54,6
99,The Hanging Tree,Marty Robbins,-1,99,1
100,Madrid,Nat King Cole,-1,100,1
