pos,title,artist,last_pos,peak_pos,streak
1,Crack A Bottle,"Eminem, Dr. Dre & 50 Cent",78,1,4
2,Heartless,Kanye West,3,2,14
3,Just Dance,Lady Gaga Featuring Colby O'Donis,4,1,27
4,My Life Would Suck Without You,Kelly Clarkson,1,1,4
5,Single Ladies (Put A Ring On It),Beyonce,2,1,17
6,Gives You Hell,The All-American Rejects,6,6,13
7,Love Story,Taylor Swift,5,4,22
8,You Found Me,The Fray,7,7,12
9,Dead And Gone,T.I. Featuring Justin Timberlake,11,9,10
10,I'm Yours,Jason Mraz,10,6,43
11,Circus,Britney Spears,9,3,10
12,Poker Face,Lady Gaga,23,12,8
13,Live Your Life,T.I. Featuring Rihanna,8,1,20
14,Mad,Ne-Yo,15,14,10
15,Prom Queen,Lil Wayne Featuring Shanell AKA SNL,17,15,2
16,I Hate This Part,The Pussycat Dolls,12,11,11
17,Sober,P!nk,16,16,11
18,Let It Rock,Kevin Rudolf Featuring Lil Wayne,13,5,24
19,Hot N Cold,Katy Perry,14,3,28
20,Diva,Beyonce,21,20,8
21,Beautiful,Akon Featuring Colby O'Donis & Kardinal Offishall,28,19,10
22,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,32,22,7
23,Turnin Me On,Keri Hilson Featuring Lil Wayne,24,23,8
24,Viva La Vida,Coldplay,30,1,40
25,Womanizer,Britney Spears,18,1,19
26,Blame It,Jamie Foxx Featuring T-Pain,37,26,4
27,Gotta Be Somebody,Nickelback,19,10,19
28,Untouched,The Veronicas,20,17,11
29,Thinking Of You,Katy Perry,35,29,4
30,Whatever You Like,T.I.,22,1,27
31,So What,P!nk,26,1,25
32,Feel That Fire,Dierks Bentley,41,32,18
33,Love Lockdown,Kanye West,25,3,21
34,Right Now (Na Na Na),Akon,27,8,20
35,Miss Independent,Ne-Yo,31,7,25
36,Pop Champagne,Jim Jones & Ron Browz Featuring Juelz Santana,29,22,17
37,Green Light,John Legend Featuring Andre 3000,33,24,23
38,Disturbia,Rihanna,34,1,34
39,White Horse,Taylor Swift,40,13,13
40,Rockin' That Thang,The-Dream,46,40,7
41,God Love Her,Toby Keith,42,41,12
42,Chicken Fried,Zac Brown Band,38,20,21
43,Light On,David Cook,39,17,18
44,Halo,Beyonce,60,44,3
45,She Wouldn't Be Gone,Blake Shelton,44,43,16
46,Sweet Thing,Keith Urban,49,43,13
47,One More Drink,Ludacris Co-Starring T-Pain,36,24,15
48,Lucky,Jason Mraz & Colbie Caillat,66,48,5
49,Better In Time,Leona Lewis,47,11,31
50,Down The Road,Kenny Chesney With Mac McAnally,51,50,10
51,Cowgirls Don't Cry,Brooks & Dunn Featuring Reba McEntire,50,49,13
52,"1, 2, 3, 4",Plain White T's,62,52,3
53,Day 'N' Nite,Kid Cudi,63,53,4
54,If I Were A Boy,Beyonce,45,3,18
55,Second Chance,Shinedown,58,55,11
56,She Got Her Own,Ne-Yo Featuring Jamie Foxx & Fabolous,57,56,9
57,I'm So Paid,Akon Featuring Lil Wayne & Young Jeezy,55,31,17
58,Right Round,Flo Rida,74,58,2
59,Rehab,Rihanna,43,18,14
60,Human,The Killers,53,32,19
61,My President,Young Jeezy Featuring Nas,54,53,4
62,It Won't Be Like This For Long,Darius Rucker,65,62,6
63,Just Like Me,Jamie Foxx Featuring T.I.,61,49,9
64,Chasing Pavements,Adele,-1,64,5
65,Don't,Billy Currington,56,52,16
66,I Will Be,Leona Lewis,94,66,2
67,Chopped 'N' Skrewed,T-Pain Featuring Ludacris,52,27,17
68,Sex On Fire,Kings Of Leon,67,56,16
69,Move (If You 'W'anna),Mims,72,69,3
70,Absolute,The Fray,-1,70,1
71,Country Boy,Alan Jackson,59,49,15
72,That's Not My Name,The Ting Tings,64,64,5
73,She's Country,Jason Aldean,77,73,4
74,Beep,Bobby V Featuring Yung Joc,80,74,6
75,River Of Love,George Strait,71,71,9
76,Careless Whisper,Seether,-1,76,1
77,Angels On The Moon,Thriving Ivory,75,75,4
78,Trading Places,Usher,69,45,15
79,Top Of The World,The Pussycat Dolls,-1,79,1
80,Don't Trust Me,3OH!3,79,56,9
81,Ain't I,Yung L.A. Featuring Young Dro & T.I.,100,81,2
82,Lost,Gorilla Zoe,86,82,5
83,Freeze,T-Pain Featuring Chris Brown,82,38,5
84,Put It On Ya,Plies Featuring Chris J,73,31,12
85,"You're Gonna Go Far, Kid",The Offspring,83,63,18
86,Stanky Legg,GS Boyz,-1,86,1
87,IfULeave,Musiq Soulchild Featuring Mary J. Blige,84,71,11
88,La La Land,Demi Lovato,70,52,7
89,Last Call,Lee Ann Womack,91,89,4
90,More Like Her,Miranda Lambert,92,90,4
91,Show Me What I'm Looking For,Carolina Liar,-1,91,1
92,Decode,Paramore,68,33,14
93,Don't Think I Can't Love You,Jake Owen,98,93,2
94,How Do You Sleep?,Jesse McCartney Featuring Ludacris,-1,94,1
95,Working On A Dream,Bruce Springsteen,-1,95,1
96,Lollipop,Framing Hanley,90,82,6
97,You Complete Me,Keyshia Cole,-1,97,1
98,Playa Cardz Right,Keyshia Cole Featuring 2Pac,85,63,13
99,"Lions, Tigers & Bears",Jazmine Sullivan,-1,99,1
100,Use Somebody,Kings Of Leon,-1,86,2
