pos,title,artist,last_pos,peak_pos,streak
1,Kiss You All Over,Exile,2,1,13
2,Boogie Oogie Oogie,A Taste Of Honey,1,1,15
3,Hopelessly Devoted To You,Olivia Newton-John,3,3,13
4,Three Times A Lady,Commodores,4,1,16
5,Summer Nights,John Travolta & Olivia Newton-John & Cast,6,5,9
6,Don't Look Back,Boston,7,6,7
7,Hot Child In The City,Nick Gilder,9,7,17
8,Reminiscing,Little River Band,10,8,10
9,Love Is In The Air,John Paul Young,11,9,12
10,An Everlasting Love,Andy Gibb,5,5,12
11,You Needed Me,Anne Murray,14,11,12
12,"Whenever I Call You ""Friend""",Kenny Loggins,16,12,10
13,You And I,Rick James,13,13,14
14,Hollywood Nights,Bob Seger & The Silver Bullet Band,15,14,8
15,Hot Blooded,Foreigner,8,3,14
16,Oh! Darling,Robin Gibb,18,16,8
17,Fool If You Think It's Over,Chris Rea,12,12,13
18,Right Down The Line,Gerry Rafferty,20,18,8
19,Get Off,Foxy,21,19,11
20,Back In The U.s.a.,Linda Ronstadt,24,20,7
21,"Love Theme From ""Eyes Of Laura Mars"" (Prisoner)",Barbra Streisand,22,21,10
22,She's Always A Woman,Billy Joel,26,22,8
23,Come Together,Aerosmith,25,23,9
24,You Never Done It Like That,Captain & Tennille,28,24,9
25,MacArthur Park,Donna Summer,50,25,4
26,Who Are You,The Who,29,26,6
27,I Love The Nightlife (Disco 'round),Alicia Bridges,30,27,13
28,Talking In Your Sleep,Crystal Gayle,31,28,10
29,How Much I Feel,Ambrosia,48,29,5
30,5.7.0.5.,City Boy,32,30,8
31,Beast Of Burden,The Rolling Stones,35,31,4
32,Josie,Steely Dan ,36,32,6
33,It's A Laugh,Daryl Hall John Oates,46,33,6
34,Got To Get You Into My Life,"Earth, Wind & Fire",17,9,11
35,Almost Like Being In Love,Michael Johnson,37,35,8
36,Devoted To You,Carly Simon & James Taylor,38,36,7
37,Heartbreaker,Dolly Parton,40,37,6
38,Double Vision,Foreigner,67,38,2
39,I Will Still Love You,Stonebolt,43,39,9
40,Dance (Disco Heat),Sylvester,44,40,7
41,All I See Is Your Face,Dan Hill,41,41,8
42,Badlands,Bruce Springsteen,42,42,7
43,Paradise By The Dashboard Light,Meat Loaf,39,39,8
44,Took The Last Train,David Gates,47,44,8
45,Grease,Frankie Valli,23,1,19
46,Ready To Take A Chance Again,Barry Manilow,53,46,3
47,Sweet Life,Paul Davis,49,47,6
48,London Town,Wings,55,48,4
49,Holding On (When Love Is Gone),L.T.D.,51,49,7
50,Ease On Down The Road,Diana Ross & Michael Jackson,56,50,4
51,Themes From The Wizard Of Oz,Meco,58,51,4
52,Blue Collar Man (Long Nights),Styx ,59,52,3
53,I Just Wanna Stop,Gino Vannelli,65,53,4
54,If My Friends Could See Me Now,Linda Clifford,54,54,6
55,Prisoner Of Your Love,Player,63,55,4
56,Crazy Feelin',Jefferson Starship,64,56,4
57,Sharing The Night Together,Dr. Hook,66,57,3
58,Shame,"Evelyn ""Champagne"" King",19,9,16
59,Peggy Sue,The Beach Boys,61,59,4
60,Everybody Needs Love,Stephen Bishop,69,60,3
61,Wavelength,Van Morrison,70,61,3
62,Change Of Heart,Eric Carmen,71,62,3
63,Just What I Needed,The Cars,27,27,16
64,Miss You,The Rolling Stones,33,1,19
65,Champagne Jam,Atlanta Rhythm Section,75,65,3
66,Don't Want To Live Without It,Pablo Cruise,76,66,3
67,One Nation Under A Groove - Part I,Funkadelic,77,67,3
68,Straight On,Heart,79,68,2
69,Magnet And Steel,Walter Egan,34,8,19
70,You,The McCrarys,45,45,7
71,Sgt. Pepper's Lonely Hearts Club Band/With A Little Help From My Friends,The Beatles,83,71,3
72,Let's Get Crazy Tonight,Rupert Holmes,74,72,5
73,Greased Lightnin',John Travolta,-1,73,1
74,Flying High,Commodores,85,74,2
75,Close The Door,Teddy Pendergrass,52,25,13
76,You Should Do It,Peter Brown With Betty Wright,86,76,2
77,Got To Have Loving,Don Ray,87,77,2
78,Listen To Her Heart,Tom Petty,88,78,2
79,Substitute,Clout,81,79,5
80,Brandy,The O'Jays,90,80,2
81,Hot Shot,Karen Young,84,81,3
82,Macho Man,Village People,78,25,15
83,Like A Sunday In Salem (The Amos & Andy Song),Gene Cotton,-1,83,1
84,Searching For A Thrill,Starbuck,-1,84,1
85,Time Passages,Al Stewart,-1,85,1
86,Strange Way,Firefall,-1,86,1
87,What Goes Up,The Alan Parsons Project,89,87,2
88,Raining In My Heart,Leo Sayer,-1,88,1
89,New York City,Zwol,91,89,3
90,Run For Home,Lindisfarne,-1,90,1
91,When You Feel Love,Bob Mcgilpin,94,91,2
92,Dreadlock Holiday,10cc,-1,92,1
93,The Joker,Snail,93,93,2
94,"Louie, Louie",John Belushi,-1,94,1
95,Think It Over,Cheryl Ladd,57,34,11
96,Shadow Dancing,Andy Gibb,96,1,25
97,Shake And Dance With Me,ConFunkShun,60,60,6
98,Last Dance,Donna Summer,98,3,21
99,A Rock 'N' Roll Fantasy,The Kinks,62,30,11
100,Love Will Find A Way,Pablo Cruise,68,6,18
