pos,title,artist,last_pos,peak_pos,streak
1,West End Girls,Pet Shop Boys,2,1,11
2,Addicted To Love,Robert Palmer,1,1,14
3,Greatest Love Of All,Whitney Houston,7,3,7
4,Why Can't This Be Love,Van Halen,4,4,9
5,What Have You Done For Me Lately,Janet Jackson,6,5,12
6,Your Love,The Outfield,8,6,13
7,Take Me Home,Phil Collins,9,7,9
8,Bad Boy,Miami Sound Machine,11,8,10
9,Harlem Shuffle,The Rolling Stones,5,5,9
10,If You Leave,Orchestral Manoeuvres In The Dark,12,10,10
11,Live To Tell,Madonna,14,11,5
12,Kiss,Prince And The Revolution,3,1,12
13,On My Own,Patti LaBelle & Michael McDonald,16,13,8
14,I Can't Wait,Nu Shooz,17,14,10
15,Something About You,Level 42,18,15,13
16,American Storm,Bob Seger,13,13,9
17,All I Need Is A Miracle,Mike + The Mechanics,21,17,8
18,Manic Monday,The Bangles,10,2,16
19,Is It Love,Mr. Mister,23,19,7
20,Be Good To Yourself,Journey,25,20,5
21,Move Away,Culture Club,27,21,6
22,Never As Good As The First Time,Sade,29,22,7
23,Rough Boy,ZZ Top,28,23,7
24,Rock Me Amadeus,Falco,15,1,14
25,Crush On You,The Jets,32,25,5
26,What You Need,INXS,20,5,17
27,Let's Go All The Way,Sly Fox ,19,7,20
28,There'll Be Sad Songs (To Make You Cry),Billy Ocean,37,28,4
29,I Think It's Love,Jermaine Jackson,22,16,12
30,Tomorrow Doesn't Matter Tonight,Starship,34,30,6
31,No One Is To Blame,Howard Jones,36,31,5
32,Stick Around,Julian Lennon,33,32,8
33,Nothin' At All,Heart,40,33,4
34,Feel It Again,Honeymoon Suite,35,34,10
35,Mothers Talk,Tears For Fears,38,35,5
36,All The Things She Said,Simple Minds,39,36,6
37,A Different Corner,George Michael,44,37,3
38,Tender Love,Force M.D.'s,24,10,15
39,I Do What I Do... (Theme For 9 1/2 Weeks),John Taylor,26,23,10
40,Holding Back The Years,Simply Red,50,40,6
41,So Far Away,Dire Straits,30,19,11
42,I Wanna Be A Cowboy,Boys Don't Cry,49,42,6
43,Right Between The Eyes,Wax,45,43,9
44,Where Do The Children Go,Hooters,48,44,6
45,Rain On The Scarecrow,John Mellencamp,51,45,3
46,Saturday Love,Cherrelle With Alexander O'Neal,31,26,13
47,Vienna Calling,Falco,57,47,3
48,Secret Lovers,Atlantic Starr,42,3,20
49,Pretty In Pink,Psychedelic Furs,54,49,5
50,"Who's Johnny (""Short Circuit"" Theme)",El DeBarge,59,50,3
51,R.O.C.K. In The U.S.A. (A Salute to 60's Rock),John Mellencamp,41,2,15
52,Restless,Starpoint,46,46,8
53,Tuff Enuff,The Fabulous Thunderbirds,63,53,4
54,The Love Parade,The Dream Academy,60,54,4
55,I Can't Wait,Stevie Nicks,43,16,12
56,Like No Other Night,Thirty Eight Special,75,56,2
57,Your Wildest Dreams,The Moody Blues,67,57,4
58,These Dreams,Heart,47,1,17
59,Absolute Beginners,David Bowie,53,53,7
60,Under The Influence,Vanity,66,60,4
61,If Your Heart Isn't In It,Atlantic Starr,71,61,4
62,Call Me,Dennis DeYoung,58,54,9
63,A Little Bit Of Love (Is All It Takes),New Edition,61,38,12
64,Mutual Surrender (What A Wonderful World),Bourgeois Tagg,70,64,5
65,Out Of Mind Out Of Sight,Models,79,65,3
66,For America,Jackson Browne,55,30,11
67,Nikita,Elton John,56,7,17
68,Overjoyed,Stevie Wonder,52,24,12
69,Hands Across America,Voices Of America,69,69,5
70,Is That It?,Katrina And The Waves,72,70,6
71,Shot in the Dark,Ozzy Osbourne,73,68,8
72,The Heat Of Heat,Patti Austin,83,72,2
73,"Say It, Say It",E.G. Daily,81,73,3
74,When The Heart Rules The Mind,GTR,-1,74,1
75,Chain Reaction,Diana Ross,88,75,5
76,Lead A Double Life,Loverboy,85,76,3
77,This Could Be The Night,Loverboy,62,10,17
78,Live Is Life,Opus,65,32,16
79,I Must Be Dreaming,Giuffria,84,79,2
80,If She Knew What She Wants,The Bangles,-1,80,1
81,Digging Your Scene,The Blow Monkeys,89,81,2
82,Don Quichotte,Magazine 60,-1,82,1
83,If You Were A Woman (And I Was A Man),Bonnie Tyler,77,77,5
84,Great Gosh A'mighty (Down & Out In Bev. Hills Theme),Little Richard,68,42,10
85,Danger Zone,Kenny Loggins,-1,85,1
86,Innocent Eyes,Graham Nash,87,86,3
87,Night Moves,Marilyn Martin,86,28,17
88,Don't Walk Away,Robert Tepper,-1,88,1
89,Sledgehammer,Peter Gabriel,-1,89,1
90,Living On Video,Trans-X,-1,90,1
91,Somebody Somewhere, Platinum Blonde,82,82,5
92,Listen Like Thieves,INXS,-1,92,1
93,Where Are You Now?,Jimmy Harnen With Synch,93,77,11
94,Whisper In The Dark,Dionne Warwick,92,72,9
95,Working Class Man,Jimmy Barnes,76,74,8
96,Sara,Starship,64,1,20
97,How Will I Know,Whitney Houston,74,1,23
98,No Easy Way Out,Robert Tepper,78,22,16
99,Calling America,Electric Light Orchestra,80,18,15
100,Once In A Lifetime,Talking Heads,91,91,4
