pos,title,artist,last_pos,peak_pos,streak
1,"Stay (I Missed You) (From ""Reality Bites"")",Lisa Loeb & Nine Stories,2,1,14
2,I Swear,All-4-One,1,1,16
3,Fantastic Voyage,Coolio,3,3,10
4,"Can You Feel The Love Tonight (From ""The Lion King"")",Elton John,5,4,12
5,"Any Time, Any Place/And On And On",Janet Jackson,4,2,11
6,Don't Turn Around,Ace Of Base,7,4,14
7,"Regulate (From ""Above The Rim"")",Warren G & Nate Dogg,6,2,16
8,Wild Night,John Mellencamp With Me'Shell Ndegeocello,10,8,11
9,Funkdafied,Da Brat,8,8,10
10,Back & Forth,Aaliyah,9,5,15
11,If You Go,Jon Secada,11,10,14
12,Shine,Collective Soul,12,12,14
13,You Mean The World To Me,Toni Braxton,13,7,19
14,Anytime You Need A Friend,Mariah Carey,14,12,11
15,I Miss You,Aaron Hall,16,15,13
16,"I'll Remember (From ""With Honors"")",Madonna,15,2,19
17,When Can I See You,Babyface,19,17,8
18,Crazy,Aerosmith,17,17,12
19,Your Body's Callin',R. Kelly,18,13,13
20,Always,Erasure,21,20,15
21,Prayer For The Dying,Seal,24,21,9
22,This D.J.,Warren G,23,22,3
23,Always In My Heart,Tevin Campbell,25,23,7
24,The Sign,Ace Of Base,22,1,32
25,"Baby I Love Your Way (From ""Reality Bites"")",Big Mountain,20,6,24
26,Back In The Day,Ahmad,28,26,11
27,The Way She Loves Me,Richard Marx,33,27,4
28,Come To My Window,Melissa Etheridge,27,27,24
29,You Better Wait,Steve Perry,37,29,4
30,Stroke You Up,Changing Faces,47,30,2
31,The Most Beautiful Girl In The World,Prince,26,3,23
32,100% Pure Love,Crystal Waters,36,32,11
33,Willing To Forgive,Aretha Franklin,29,26,13
34,Give It Up,Public Enemy,34,34,4
35,Beautiful In My Eyes,Joshua Kadison,31,19,17
36,Don't Take The Girl,Tim McGraw,32,17,12
37,Return To Innocence,Enigma,30,4,23
38,"The Place Where You Belong (From ""Beverly Hills Cop III"")",Shai,35,34,10
39,Fall Down,Toad The Wet Sprocket,38,33,10
40,Tootsee Roll,69 Boyz,51,40,5
41,Booti Call,BLACKstreet,44,41,7
42,You Let Your Heart Go Too Fast,Spin Doctors,49,42,4
43,Funky Y-2-C,The Puppies,43,43,6
44,"Anything (From ""Above The Rim"")",SWV,39,18,18
45,Thinkin' Problem,David Ball,54,40,6
46,Selling The Drama,Live,45,43,10
47,Whatta Man,Salt-N-Pepa Featuring En Vogue,46,3,29
48,Sending My Love,Zhane,40,40,12
49,I'm Ready,Tevin Campbell,42,9,22
50,Do You Wanna Get Funky,C+C Music Factory,64,50,2
51,Nuttin' But Love,Heavy D & The Boyz,55,51,6
52,Backwater,Meat Puppets,50,47,9
53,I'm Not Over You,CeCe Peniston,41,41,8
54,None Of Your Business,Salt-N-Pepa,58,54,3
55,Bop Gun (One Nation),Ice Cube Featuring George Clinton,68,55,2
56,"I'll Take You There (From ""Threesome"")",General Public,48,22,18
57,Closer,Nine Inch Nails,57,57,9
58,Love Is All Around,Wet Wet Wet,71,58,5
59,Action,Terror Fabulous Featuring Nadine Sutherland,63,59,3
60,Girls & Boys,Blur,60,60,7
61,Got Me Waiting,Heavy D & The Boyz,56,20,20
62,Sleeping In My Car,Roxette,53,50,6
63,The Right Kinda Lover,Patti LaBelle,61,61,6
64,Misled,Celine Dion,52,23,15
65,What's Up,DJ Miko,59,58,8
66,Afternoons & Coffeespoons,Crash Test Dummies,70,66,5
67,It's Over Now,Cause And Effect,76,67,7
68,Nappy Heads,Fugees,77,68,6
69,Never Lie,Immature,86,69,2
70,Pumps And A Bump,M.C. Hammer,74,26,20
71,Maybe Love Will Change Your Mind,Stevie Nicks,62,57,8
72,Your Love Is So Divine,Miranda,66,66,8
73,Take It Easy,Mad Lion,75,73,2
74,Weekend Love,Queen Latifah,80,74,3
75,Moving On Up,M People,72,34,14
76,I'll Remember You,Atlantic Starr,73,55,10
77,Southernplayalisticadillacmuzik,OutKast,87,77,4
78,90's Girl,Blackgirl,81,78,6
79,Dreams,The Cranberries,67,42,19
80,Be My Baby Tonight,John Michael Montgomery,-1,80,1
81,I'd Give Anything,Gerald Levert,-1,81,1
82,Sweet Potatoe Pie,Domino,65,27,18
83,Old To The New,Nice & Smooth,69,59,6
84,All I Wanna Do,Sheryl Crow,-1,84,1
85,On Point,House Of Pain,91,85,2
86,I Need Your Love,Boston,78,51,9
87,Possession,Sarah McLachlan,79,73,14
88,Diary Of A Madman,Gravediggaz,83,82,5
89,Happiness,Billy Lawrence,89,89,2
90,How Do You Like It?,Keith Sweat,84,48,20
91,Sweet Sensual Love,Big Mountain,-1,91,1
92,Tell Me Where It Hurts,Kathy Troccoli,88,88,5
93,Worker Man,Patra,82,53,15
94,You,Bonnie Raitt,-1,94,1
95,"No Guns, No Murder",Rayvon,-1,95,1
96,I'm The Only One,Melissa Etheridge,-1,96,1
97,Wink,Neal McCoy,99,91,4
98,When I Give My Love,Keith Sweat,-1,98,1
99,"Crooklyn (From ""Crooklyn"")",The Crooklyn Dodgers,85,60,12
100,Infatuation,Jamie Foxx,92,92,2
