pos,title,artist,last_pos,peak_pos,streak
1,People Got To Be Free,The Rascals,1,1,7
2,Born To Be Wild,Steppenwolf,2,2,8
3,Light My Fire,Jose Feliciano,4,3,6
4,"Hello, I Love You",The Doors,3,1,9
5,Sunshine Of Your Love,Cream,6,5,23
6,You Keep Me Hangin' On,The Vanilla Fudge,11,6,13
7,Harper Valley P.T.A.,Jeannie C. Riley,81,7,2
8,You're All I Need To Get By,Marvin Gaye & Tammi Terrell,15,8,6
9,I Can't Stop Dancing,Archie Bell & The Drells,9,9,7
10,Stay In My Corner,The Dells,10,10,10
11,"Turn Around, Look At Me",The Vogues,7,7,12
12,"1, 2, 3, Red Light",1910 Fruitgum Co.,22,12,6
13,Classical Gas,Mason Williams,5,2,11
14,Hush,Deep Purple,38,14,3
15,Love Makes A Woman,Barbara Acklin,17,15,8
16,Journey To The Center Of The Mind,The Amboy Dukes,16,16,10
17,Soul-Limbo,Booker T. & The MG's,18,17,8
18,The Fool On The Hill,Sergio Mendes & Brasil '66,32,18,4
19,Sealed With A Kiss,Gary Lewis And The Playboys,19,19,11
20,The House That Jack Built,Aretha Franklin,21,20,3
21,Dream A Little Dream Of Me,Mama Cass With The Mamas & The Papas,12,12,9
22,Stoned Soul Picnic,The 5th Dimension,8,3,14
23,Hurdy Gurdy Man,Donovan,14,5,11
24,Do It Again,The Beach Boys,31,24,6
25,I Say A Little Prayer,Aretha Franklin,39,25,3
26,Please Return Your Love To Me,The Temptations,28,26,5
27,Alice Long (You're Still My Favorite Girlfriend),Tommy Boyce & Bobby Hart,27,27,9
28,Pictures Of Matchstick Men,The Status Quo,25,12,16
29,Slip Away,Clarence Carter,24,24,8
30,Halfway To Paradise,Bobby Vinton,23,23,7
31,Lady Willpower,Gary Puckett And The Union Gap,13,2,13
32,Magic Bus,The Who,57,32,4
33,Mr. Businessman,Ray Stevens,50,33,5
34,The Eyes Of A New York Woman,B.J. Thomas,34,34,11
35,I Get The Sweetest Feeling,Jackie Wilson,42,35,7
36,Down At Lulu's,Ohio Express,43,36,5
37,Tuesday Afternoon (Forever Afternoon),The Moody Blues,40,37,7
38,(Love Is Like A) Baseball Game,The Intruders,26,26,9
39,Special Occasion,Smokey Robinson & The Miracles,59,39,3
40,You Met Your Match,Stevie Wonder,35,35,7
