pos,title,artist,last_pos,peak_pos,streak
1,Stagger Lee,Lloyd Price,1,1,12
2,Donna,Ritchie Valens,3,2,14
3,16 Candles,The Crests,2,2,14
4,The All American Boy,Bill Parsons,5,2,10
5,Charlie Brown,The Coasters,20,5,4
6,I Cried A Tear,LaVern Baker,14,6,12
7,Tall Paul,Annette With The Afterbeats,12,7,8
8,Petite Fleur (Little Flower),Chris Barber's Jazz Band,13,8,7
9,Lonely Teardrops,Jackie Wilson,7,7,14
10,Peter Gunn,Ray Anthony and His Orchestra,16,10,8
11,My Happiness,Connie Francis,6,2,12
12,Smoke Gets In Your Eyes,The Platters,4,1,15
13,The Hawaiian Wedding Song (Ke Kali Nei Au),Andy Williams,11,11,9
14,Manhattan Spiritual,Reg Owen & His Orchestra,10,10,12
15,Gotta Travel On,Billy Grammer,9,4,14
16,Goodbye Baby,Jack Scott,8,8,11
17,The Children's Marching Song (Nick Nack Paddy Whack),"Mitch Miller and his ""Sing Along With Mitch"" Chorus",18,16,7
18,I've Had It,The Bell Notes,25,18,5
19,The Children's Marching Song (Nick Nack Taddy Whack),Cyril Stapleton And His Orchestra,15,13,7
20,(All of a Sudden) My Heart Sings,Paul Anka,19,15,10
21,With The Wind And The Rain In Your Hair,Pat Boone,22,21,7
22,She Say (Oom Dooby Doom),The Diamonds,29,22,5
23,May You Always,The McGuire Sisters,21,11,8
24,It's Just A Matter Of Time,Brook Benton,36,24,5
25,A Lover's Question,Clyde McPhatter,17,6,20
26,The Lonely One,Duane Eddy His Twangy Guitar And The Rebels,23,23,6
27,I Got A Wife,The Mark IV,28,27,5
28,Venus,Frankie Avalon,53,28,3
29,The Story Of My Love,Conway Twitty,35,29,5
30,Alvin's Harmonica,David Seville And The Chipmunks,70,30,2
31,The Little Space Girl,Jesse Lee Turner,24,20,8
32,Tragedy,Thomas Wayne With the Delons,38,32,5
33,(I'll Be With You In) Apple Blossom Time,Tab Hunter,49,33,4
34,Don't Take Your Guns To Town,Johnny Cash,32,32,6
35,Lucky Ladybug,Billy & Lillie,26,14,10
36,The Diary,Neil Sedaka,27,14,12
37,Pretty Girls Everywhere,Eugene Church and The Fellows,42,37,9
38,Plain Jane,Bobby Darin,45,38,5
39,Nola,Billy Williams,39,39,5
40,There Must Be A Way,Joni James,33,33,6
41,I'm A Man,Fabian,31,31,7
42,It's Only The Beginning,The Kalin Twins,47,42,7
43,Who Cares,Don Gibson,57,43,6
44,La Bamba,Ritchie Valens,34,22,9
45,Nobody But You,Dee Clark,30,21,13
46,First Anniversary,Cathy Carr,54,46,5
47,Raw-Hide,Link Wray And The Wraymen,64,47,5
48,Don't Pity Me,Dion & The Belmonts,46,40,10
49,Red River Rose,The Ames Brothers,41,37,9
50,Try Me,James Brown And The Famous Flames,59,48,11
51,Blue Hawaii,Billy Vaughn And His Orchestra,50,37,9
52,"Wiggle, Wiggle",The Accents,72,51,9
53,Please Mr. Sun,Tommy Edwards,73,53,2
54,Lovers Never Say Goodbye,The Flamingos,52,52,6
55,Nola,The Morgan Brothers,88,55,3
56,The Shag (Is Totally Cool),Billy Graves,79,56,5
57,Whole Lotta Loving,Fats Domino,37,6,15
58,Sea Cruise,Frankie Ford,92,58,3
59,"Blah, Blah, Blah",Nicola Paone,91,59,3
60,Anthony Boy,Chuck Berry,65,60,2
61,Teardrops Will Fall,Dicky Doo And The Don'ts,74,61,4
62,Matilda,Cookie And His Cupcakes,67,62,6
63,Evening Rain,Earl Grant,66,63,5
64,Ambrose (Part Five),Linda Laurie,62,58,5
65,Never Be Anyone Else But You,Ricky Nelson,-1,65,1
66,Are You Lonesome Tonight,Jaye P. Morgan,75,66,3
67,Tomboy,Perry Como,-1,67,1
68,When The Saints Go Marching In,Fats Domino,76,68,2
69,Trust In Me,Patti Page,48,43,7
70,"Alright, Okay, You Win",Peggy Lee,68,68,5
71,The Chipmunk Song,The Chipmunks With David Seville,40,1,13
72,The Girl On Page 44,The Four Lads,58,52,8
73,The Worryin' Kind,Tommy Sands And The Raiders,89,69,8
74,Let's Love,Johnny Mathis,63,44,8
75,Gazachstahagen,The Wild-Cats,69,57,8
76,Pink Shoe Laces,Dodie Stevens,96,76,2
77,Telling Lies,Fats Domino,81,77,2
78,Hurtin' Inside,Brook Benton,-1,78,1
79,One Night,Elvis Presley,61,4,16
80,Love You Most Of All,Sam Cooke,44,26,15
81,Jupiter-C,Pat and the Satellites,85,81,3
82,It Doesn't Matter Anymore,Buddy Holly,-1,82,1
83,The Hanging Tree,Marty Robbins,93,83,4
84,"To Know Him, Is To Love Him",The Teddy Bears,43,1,23
85,Since I Don't Have You,The Skyliners,94,85,2
86,Bimbombey,Jimmie Rodgers,51,11,16
87,Miss You,Jaye P. Morgan,87,87,2
88,"Raspberries, Strawberries",The Kingston Trio,84,70,7
89,Good Rockin' Tonight,Pat Boone,55,49,7
90,Moonlight Serenade,The Rivieras,97,90,3
91,Midnight Oil,Charlie Blackwell,95,91,3
92,Rocka-Conga,The Applejacks,78,38,10
93,I'm Never Gonna Tell,Jimmie Rodgers,-1,93,1
94,Bunny Hop,The Applejacks,-1,94,1
95,I've Got You Under My Skin,Louis Prima And Keely Smith,-1,95,1
96,Give Me Your Love,Nat King Cole,82,82,4
97,Wicked Ruby,Danny Zella and his Zell Rocks,71,71,5
98,Shirley,John Fred And The Playboys,-1,98,1
99,My Man,Peggy Lee,90,81,5
100,Glad Rags,Tennessee Ernie Ford,-1,100,1
