pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Bad And Boujee,Migos Featuring Lil Uzi Vert,1,1,11,4Km5HrUvYTaSUfiSGPJeQR
2,Shape Of You,Ed Sheeran,2,1,3,7qiZfU4dY1lWllzX7mPBI3
3,Closer,The Chainsmokers Featuring Halsey,4,1,26,7BKLCZ1jbUBVqRi2FVlTVw
4,Bad Things,Machine Gun Kelly x Camila Cabello,6,4,13,1KzGj3xvi9IiY05kBlkm2G
5,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,8,5,7,2y5aJvzXhHPA94U5GFAcXe
6,Black Beatles,Rae Sremmurd Featuring Gucci Mane,3,1,20,6fujklziTHa8uoM5OQSfIo
7,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,9,7,16,3PGdPUMdUg7a3Tgr5gkfKK
8,Starboy,The Weeknd Featuring Daft Punk,5,1,19,7MXVkk9YMctZqd1Srtv4MB
9,Fake Love,Drake,11,9,14,343YBumqHu19cGoGARUTsd
10,Scars To Your Beautiful,Alessia Cara,13,10,22,0prNGof3XqfTvNDxHonvdK
11,24K Magic,Bruno Mars,10,4,16,6b8Be6ljOzmkOmFslEb23P
12,Side To Side,Ariana Grande Featuring Nicki Minaj,12,4,22,1pKeFVVUOPjFsOABub0OaV
13,Paris,The Chainsmokers,7,7,2,15vzANxN8G9wWfwAJLLMCg
14,Love On The Brain,Rihanna,17,14,15,2aksifNn5ph8igDOkPBA02
15,Bounce Back,Big Sean,15,15,12,0SGkqnVQo9KPytSri1H6cF
16,Let Me Love You,DJ Snake Featuring Justin Bieber,16,4,25,0lYBSQXN6rCTvUZvg9S0lU
17,Caroline,Amine,14,11,21,5hTpBe8h35rJ67eAWHQsJx
18,I Feel It Coming,The Weeknd Featuring Daft Punk,19,18,10,3dhjNA0jGA8vHBQ1VdD6vV
19,All Time Low,Jon Bellion,22,16,16,0SuLAslEMFZAXf0SwY7syi
20,Starving,Hailee Steinfeld & Grey Featuring Zedd,23,12,26,4Ce37cRWvM1vIGGynKcs22
21,Mercy,Shawn Mendes,25,17,19,0AS63m1wHv9n4VVRizK6Hc
22,Heathens,twenty one pilots,20,2,32,6i0V12jOa3mr6uu4WYhUBr
23,Can't Stop The Feeling!,Justin Timberlake,24,1,38,1WkMMavIMc4JZ8cfMmxHkI
24,This Town,Niall Horan,29,20,18,5dTJMpqiELczVuHJP3OAEu
25,Broccoli,D.R.A.M. Featuring Lil Yachty,21,5,33,0qy5D3OJre7SPJNMOL9I71
26,Water Under The Bridge,Adele,34,26,12,4vb4mFvYsr2h6enhjJsq9Y
27,Cheap Thrills,Sia Featuring Sean Paul,27,1,50,3S4px9f4lceWdKf0gWciFu
28,Treat You Better,Shawn Mendes,26,6,34,3QGsuHI8jO1Rx4JWLUh9jd
29,iSpy,KYLE Featuring Lil Yachty,32,29,5,2EEeOnHehOozLq4aS0n6SL
30,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,18,5,18,1lItf5ZXJc1by9SbPeljFd
31,Say You Won't Let Go,James Arthur,30,30,14,5uCax9HTNlzGybIStD3vDh
32,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,38,32,8,5knuzwU65gJK7IF5yJsuaW
33,Love Me Now,John Legend,31,23,14,6hdkw1wzhIRYPlYDUtCY5m
34,Don't Let Me Down,The Chainsmokers Featuring Daya,33,3,50,1i1fxkWeaMmKEB4T7zqbzK
35,Better Man,Little Big Town,41,35,13,0jMikeoKkkSOby4ofddqYs
36,Blue Ain't Your Color,Keith Urban,35,24,20,6wycnu8FWXsj68ig7BEot9
37,T-Shirt,Migos,43,37,2,7KOlJ92bu51cltsD9KU5I7
38,The Greatest,Sia Featuring Kendrick Lamar,39,18,21,7xHWNBFm6ObGEQPaUxHuKO
39,Castle On The Hill,Ed Sheeran,28,6,3,6PCUP3dWmTjcTtXY02oFdT
40,Party,Chris Brown Featuring Usher & Gucci Mane,45,40,6,05Z7jet4VDNVgNQWcYHnrk
41,X,21 Savage & Metro Boomin Featuring Future,37,36,20,6fwdbPMwP1zVStm8FybmkO
42,A Guy With A Girl,Blake Shelton,51,42,11,5sjIhQzNljMVrDklI91ezp
43,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,40,29,26,5uDASfU19gDxSjW8cnCaBp
44,Dirt On My Boots,Jon Pardi,57,44,8,7f08qp3HROTkfrtNpiYGGo
45,Star Of The Show,Thomas Rhett,55,45,13,63OQWdXMq0Pe6pRpWY5gO0
46,Deja Vu,J. Cole,48,7,7,6I6NX6tjGsxFAsIfGzY9lJ
47,Used To This,Future Featuring Drake,49,14,12,3V8sM5OOG6YfDuDLa2IIYJ
48,Cold Water,Major Lazer Featuring Justin Bieber & MO,42,2,27,7zsXy7vlHdItvUSH8EwQss
49,Both,Gucci Mane Featuring Drake,44,41,6,5tFep7dXGd7vEJ668wTPux
50,Party Monster,The Weeknd,36,16,10,4F7A0DXBrmUAkp32uenhZt
51,Goosebumps,Travis Scott,71,51,12,6gBFPUFcJLzWGx4lenP6h2
52,Down,Marian Hill,99,52,2,5eCkuGPZNl4mISFNPgr3Dd
53,HandClap,Fitz And The Tantrums,54,53,18,4qRaZYiaOsSvWC7VgcxrI0
54,Way Down We Go,Kaleo,85,54,5,0y1QJc3SJVPKJ1OvFmFqe6
55,Seein' Red,Dustin Lynch,66,55,5,7pxhKtuTwofDIdgHx2DcVK
56,I Got You,Bebe Rexha,53,53,4,6DOBk1Pxe7q8YFI9Ozbrb3
57,Make Me (Cry),Noah Cyrus Featuring Labrinth,62,55,7,2BrzlUj1u1CtvaJDGIKpsP
58,Congratulations,Post Malone Featuring Quavo,81,58,5,3a1lNhkSLSkpJE4MSHpDu9
59,Chantaje,Shakira Featuring Maluma,52,51,11,6mICuAdrwEjh6Y6lroV2Kg
60,Play That Song,Train,69,60,9,77hjM9bMmgfTGJXv14UFmi
61,No Heart,21 Savage & Metro Boomin,50,43,14,4gmmRb6bZJffOOiww1JGTO
62,Think A Little Less,Michael Ray,76,62,5,4JjIIBNoho0V2gZjH4nEzR
63,Sober Saturday Night,Chris Young Featuring Vince Gill,75,63,4,081t95JRuDUrQYSS3h8iKk
64,Location,Khalid,70,64,3,152lZdxL1OR0ZMW6KquMif
65,How Far I'll Go,Auli'i Cravalho,67,41,9,6mb6lVLNrcUgLnEN8QnDJd
66,Dirty Laundry,Carrie Underwood,58,48,15,5qRRiqndqXaq2QBudIrkYU
67,Selfish,PnB Rock,59,51,12,2xbI8Vmyv3TkpTdywpPyNw
68,How Far I'll Go,Alessia Cara,56,56,8,5EbX5xL3O2xT8FxCpYzgUO
69,Wanna Be That Song,Brett Eldredge,64,46,17,
70,Fresh Eyes,Andy Grammer,68,59,17,4nMlau89VAjmV7agkl7OY3
71,Kill A Word,Eric Church Featuring Rhiannon Giddens,74,71,7,0ipcmHor30Y8p6hCd8QUVq
72,Moves,Big Sean,65,62,5,0Fv5N0cHBsl4bzCbollCAS
73,OTW,DJ Luke Nasty,72,71,6,5qi7piHIt9zwTYYBnIvfNZ
74,Today,Brad Paisley,92,70,4,1IO13V09b01gLSbmZJZ9dM
75,Swang,Rae Sremmurd,61,61,6,6mapJIPnQ23RTAevUoE0DL
76,Redbone,Childish Gambino,63,48,9,3kxfsdsCpFgN412fpnW85Y
77,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,88,77,2,6rPO02ozF3bM7NnOV4h6s2
78,80s Mercedes,Maren Morris,82,74,11,58spuRyMUsjKHQHEGwLC99
79,The Weekend,Brantley Gilbert,89,79,4,48tAdjG4ng2JfECa7OQujk
80,If The Boot Fits,Granger Smith,-1,80,2,1LZNdHSaGjV2S9q8BrZwnh
81,Fast,Luke Bryan,-1,81,1,2gYiCTytrSRtuaHP1Nac6u
82,That's What I Like,Bruno Mars,-1,79,2,0KKkJNfGyhkQ5aFogxQAPU
83,Not Nice,PARTYNEXTDOOR,95,83,2,4STaHtfguDMkWbPEo6Fwcx
84,Guys My Age,Hey Violet,-1,84,1,0Xm8tw6qikotb8FAOZ2ks7
85,Sex With Me,Rihanna,87,83,13,6WAxKNbZoGNzQTIvdMqkFs
86,Road Less Traveled,Lauren Alaina,-1,86,1,4nxgA1nvXvTkmsBY0vJV57
87,Issues,Julia Michaels,-1,87,1,7vu0JkJh0ldukEYbTVcqd0
88,Call On Me,Starley,79,79,4,2L6orAlH8tBhiFTumIfMyF
89,Alone,Marshmello,60,60,9,12mGwph2YzDIlChtq3EdXP
90,Black,Dierks Bentley,98,90,2,2lFtnEmkIPm2ClN55e2chV
91,Love On The Weekend,John Mayer,-1,53,2,0j2WBxWZnWti5TpSxjJvPb
92,Good Drank,2 Chainz x Gucci Mane x Quavo,-1,92,1,39pS70eeDvyCAF3t8NAlVV
93,Any Ol' Barstool,Jason Aldean,-1,93,1,4T5Z4mbTe7kuGqgLpaRtTh
94,Dancing On My Own,Calum Scott,-1,94,1,
95,Sneakin',Drake Featuring 21 Savage,73,28,14,4ckuS4Nj4FZ7i3Def3Br8W
96,Song For Another Time,Old Dominion,83,59,18,7px4t7HGiuMUvFkEOpZEwp
97,Million Reasons,Lady Gaga,-1,52,11,7dZ1Odmx9jWIweQSatnRqo
98,Say It,Flume Featuring Tove Lo,94,60,4,1wfZdPy5FRWsdWaAEOG0Ml
99,Water,Ugly God,80,80,4,6HEIBHUirx1J0JkUD24szt
100,Running Back,Wale Featuring Lil Wayne,-1,100,1,2h3i5tGUl6hMu572umjcGo
