pos,title,artist,last_pos,peak_pos,streak,spotify_id
52,I Got The Keys,DJ Khaled Featuring Jay Z & Future,52,30,10,51Nwg5wCDDiqcTntgJUlLo
53,Rise,Katy Perry,44,11,7,1CwNogTShsnsn1C8UhRmYX
54,Gangsta,Kehlani,41,41,4,1W7zkKgRv9mrLbfdQ8XyH3
55,American Country Love Song,Jake Owen,59,55,15,0O1x2tRm8ZpfDbcpOWZp7z
56,May We All,Florida Georgia Line Featuring Tim McGraw,-1,56,1,498ZVInMGDkmmNVpSWqHiZ
57,In The Name Of Love,Martin Garrix & Bebe Rexha,70,57,3,23L5CiUhw2jV1OIMwthR3S
58,Money Longer,Lil Uzi Vert,60,58,12,0B8QzDH7YWih85V5SEMnyJ
59,THat Part,ScHoolboy Q Featuring Kanye West,56,40,13,2yJ9GVCLMmzBBfQAnfzlwr
60,From The Ground Up,Dan + Shay,50,48,15,0AdjJ2SaOeb5bPJ67nDbsW
61,Purple Lamborghini,Skrillex & Rick Ross,55,33,6,6JyuJFedEvPmdWQW0PkbGJ
62,Sorry,Beyonce,68,11,19,4k8Kq3yLE7I7umYfN08YCU
63,You & Me,Marc E. Bassy Featuring G-Eazy,69,63,8,52qH79XktzCUPkN0dlRbUs
64,My PYT,Wale,57,54,12,4jK1VQQGDnNOLfyVXCxGsR
65,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,76,65,5,5uDASfU19gDxSjW8cnCaBp
66,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,62,62,11,39hnH8WdPmNT3Q3yzwC9Rg
67,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,66,66,7,4riiAdWWB9qw9cJkfSWQfe
68,Vice,Miranda Lambert,67,47,7,4Qtw0HNKSbIRT5sWUnbRXc
69,Father Stretch My Hands Pt. 1,Kanye West,71,37,17,4KW1lqgSr8TKrvBII0Brf8
70,She's Got A Way With Words,Blake Shelton,61,61,10,3JffB4CABj9lA0NC63kbCp
71,Grass Ain't Greener,Chris Brown,-1,71,1,6DaE3A1uIvDqVrVSNvUy6B
72,Middle Of A Memory,Cole Swindell,65,65,6,38gZVjeaeR3gcnCzziAxBm
73,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,82,73,3,20dP2DaMHIAmwWAbp7peSr
74,No Shopping,French Montana Featuring Drake,72,36,7,0Di26AbdtizzHkFstPyt7A
75,You Don't Own Me,Grace Featuring G-Eazy,63,57,15,6KI1ZpZWYAJLvmVhCJz65G
76,It Don't Hurt Like It Used To,Billy Currington,73,73,6,0iA1unTbTbDOWUSlbwJ1pS
77,With You Tonight / Hasta El Amanecer,Nicky Jam,75,73,15,2GICtNjlmq5w1XIQ9s0D9y
78,Rock On,Tucker Beathard,83,78,3,
79,Kill Em With Kindness,Selena Gomez,77,39,14,1QNoKVgA758HFLu3TW2q7R
80,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,86,80,15,0v9Wz8o0BT8DU38R4ddjeH
81,Come And See Me,PARTYNEXTDOOR Featuring Drake,78,65,9,1wZqJM5FGDEl3FjHDxDyQd
82,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,94,82,2,5oyUurs28XRagLa8lgm6V3
83,You Look Like I Need A Drink,Justin Moore,81,79,4,1TGJxtVHgPHKVt6K7sPn1T
84,1 Night,Lil Yachty,87,84,4,40yJGQyEaBbIkXpwMFkXip
85,OOOUUU,Young M.A,-1,85,1,0D21XvHcVsIvJM6FcGY2BT
86,Wicked,Future,64,41,20,6BbINUfGabVyiNFJpQXn3x
87,Wyclef Jean,Young Thug,-1,87,1,55OdqrG8WLmsYyY1jijD9b
88,I Met A Girl,William Michael Morgan,99,88,2,4WtkYdCG4n80h08Ep5SmDI
89,Move,Luke Bryan,100,89,2,6qoH2pKeEibNUG1pnJIjmZ
90,Famous,Kanye West,-1,34,13,19a3JfW8BQwqHWUMbcqSx8
91,Record Year,Eric Church,74,44,20,5fSPbm5lcwtqwXkeQQswW8
92,You Was Right,Lil Uzi Vert,97,89,8,2ANLarE8yHVsLWW21nj79M
93,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",89,89,4,4VJ7mnW4wjjIgPBM6KWvPu
94,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",93,93,3,3CBjt0dsLlaz9h2OodDYAW
95,Scars To Your Beautiful,Alessia Cara,-1,95,1,0prNGof3XqfTvNDxHonvdK
96,Lockjaw,French Montana Featuring Kodak Black,90,73,9,7iaw359G2XT14uTfV9feip
97,I Know Somebody,LOCASH,-1,97,1,6pyshZbArprWRBXLbYVPO9
98,Duele El Corazon,Enrique Iglesias Featuring Wisin,92,82,8,6YZdkObH88npeKrrkb8Ggf
99,Church Bells,Carrie Underwood,85,43,17,67citk3uzWs5qbaIVKTeg8
100,Cool Girl,Tove Lo,88,84,3,3tJ4y2Zqx6gM9xOAuFfsSF
