pos,title,artist,last_pos,peak_pos,streak,spotify_id
29,What Do You Mean?,Justin Bieber,25,1,27,4B0JvthVoAAuygILe3n4Bs
30,Summer Sixteen,Drake,32,6,5,17Q87zeXgsAi9iQQbMu9v0
31,Hide Away,Daya,23,23,24,0uyZ5ckiIUbFZd3P6RWmrj
32,Say It,Tory Lanez,27,23,20,2Gyc6e2cLxA5hoX1NOvYnU
33,Here,Alessia Cara,26,5,31,1wYZZtamWTQAoj8B812uKQ
34,Never Forget You,Zara Larsson & MNEK,58,34,3,6hmhG1b4LEyNuashVvuIAo
35,679,Fetty Wap Featuring Remy Boyz,30,4,36,5NQbUaeTEOGdD6hHcre0dZ
36,Exchange,Bryson Tiller,37,36,19,43PuMrRfbyyuz4QpZ3oAwN
37,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,31,8,35,2YlZnw2ikdb837oKMKjBkW
38,Die A Happy Man,Thomas Rhett,39,21,24,5kNe7PE09d6Kvw5pAsx23n
39,Can't Feel My Face,The Weeknd,38,1,39,22VdIZQfgXJea34mQxlt81
40,Ex's & Oh's,Elle King,34,10,35,70eDxAyAraNTiD6lx2ZEnH
41,Adventure Of A Lifetime,Coldplay,33,13,17,69uxyAqqPIsUyTO8txoP2M
42,Stand By You,Rachel Platten,41,37,16,3kSXn1osC89W8JcPLozTzs
43,You Should Be Here,Cole Swindell,50,43,12,63thx7OANplv4I4BQsanHk
44,White Iverson,Post Malone,42,14,26,6eT7xZZlB2mwyzJ2sUKG6w
45,Sugar,Robin Schulz Featuring Francesco Yates,47,45,9,5tf1VVWniHgryyumXyJM7w
46,Heartbeat,Carrie Underwood,44,42,9,05BgC2247XGi8ySwBzOO0o
47,Antidote,Travis Scott,40,16,26,1wHZx0LgzFHyeIZkUydNXq
48,Lean On,Major Lazer & DJ Snake Featuring MO,49,4,48,5wldXGLEOoRXxMWJ8rIUWE
49,See You Again,Wiz Khalifa Featuring Charlie Puth,45,1,52,2JzZzZUQj3Qff7wapcbKjc
50,Middle,DJ Snake Featuring Bipolar Sunshine,57,50,7,0g5EKLgdKvNlln7TNqBByK
51,Best Friend,Young Thug,48,45,15,33JcUj9qQDayKswunZP9ar
52,Let It Go,James Bay,35,35,11,13HVjjWUZFaWilh2QUJKsP
53,Something In The Way You Move,Ellie Goulding,43,43,6,3ZCDG0nujwGfxrEmZlZoEt
54,Drunk On Your Love,Brett Eldredge,52,52,8,1jNNHFZmRGXZFHlil5uhei
55,My Church,Maren Morris,55,55,6,1LM5zQv5pBKPyO7rm7Uz6U
56,Low Life,Future Featuring The Weeknd,53,52,4,7EiZI6JVHllARrX9PUvAdX
57,Beautiful Drug,Zac Brown Band,59,57,15,0vcfOQOvTCv8ckiRs8Xc1Z
58,Youth,Troye Sivan,67,58,5,1cOyWWUr3oXJIxY0AjJEx9
59,It's You,Zayn,-1,59,1,6dtWKqqdveI3YvdYJQKWWn
60,We Went,Randy Houser,63,60,11,7JnorPtXApoUw2AuJUGLY1
61,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,51,20,16,2GyA33q5rti5IxkMQemRDH
62,Confession,Florida Georgia Line,62,62,10,6IFPfV8PNSYOmufzQ95hmm
63,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,56,38,15,0RE8WWlaCQM6M4XHUK3u7b
64,Really Really,Kevin Gates,61,59,11,10I3CmmwT0BkOVhduDy53o
65,Break On Me.,Keith Urban,54,54,10,3W5GXbS3ugsYjx1X0xBNbL
66,Needed Me,Rihanna,64,64,5,1Tt4sE4pXi57mTD1GCzsqm
67,Humble And Kind,Tim McGraw,73,67,4,3Rkk851fZjIsglV2jbBPDd
68,Somewhere On A Beach,Dierks Bentley,78,68,5,5CG9Ps5ynNjpKJHmwc95pa
69,Think Of You,Chris Young Duet With Cassadee Pope,74,69,3,6W9W8dSswA8KNegvl3W97V
70,Snapback,Old Dominion,71,70,6,7I5fYc4qKJddht8Ozhqqdx
71,Backroad Song,Granger Smith,60,49,13,6naYpFIKihKbGg6lGxpveI
72,I Like The Sound Of That,Rascal Flatts,72,72,6,5S5rw0WLVCAux5B5bWCehK
73,Jimmy Choo,Fetty Wap,66,65,4,7s49Um7G06hq2rulrHPsIy
74,Nobody To Blame,Chris Stapleton,70,70,9,4WRRCuJYRq7gUKiupxVH9W
75,Acquainted,The Weeknd,76,60,10,7uJH0YdSZL6psjxI6Xy08b
76,Don't Let Me Down,The Chainsmokers Featuring Daya,81,76,3,1i1fxkWeaMmKEB4T7zqbzK
77,Get Ugly,Jason Derulo,65,52,11,1dl3vuXJS9anUXE7XnNP75
78,Might Be,DJ Luke Nasty,80,78,3,7KLB6Jptw9wyQXkSLiO8qh
79,Hello Friday,Flo Rida Featuring Jason Derulo,-1,79,1,2UIRHeHi72VP5WBMAfkPe5
80,Wild Things,Alessia Cara,91,80,2,2ZyuwVvV6Z3XJaXIFbspeE
81,The Sound Of Silence,Disturbed,88,81,2,1Cj2vqUwlJVG27gJrun92y
82,Little Bit Of You,Chase Bryant,83,82,4,751wKDM4y5zurzhSxcUxqP
83,Promise,Kid Ink Featuring Fetty Wap,82,82,3,5IZc3KIVFhjzJ0L2kiXzUl
84,Mind Reader,Dustin Lynch,85,84,2,2MNapHbu7QASoukvVVIxyr
85,Cut It,O.T. Genasis Featuring Young Dolph,94,85,2,376KnY4TrgBITxjlnbnmIy
86,Lost Boy,Ruth B,75,75,2,4h0zU3O9R5xzuTmNO7dNDU
87,Perfect,One Direction,79,10,20,3NLnwwAQbbFKcEcV8hDItk
88,That Don't Sound Like You,Lee Brice,92,88,3,2l1fWY1albInvAG9t8WP2p
89,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,95,71,19,6AoYWCzsDls6c61Zp5qTuU
90,Saved,Ty Dolla $ign Featuring E-40,93,90,2,5UPNBWFU2TEf9kauIITfBs
91,Cheap Thrills,Sia Featuring Sean Paul,97,81,3,3S4px9f4lceWdKf0gWciFu
92,T-Shirt,Thomas Rhett,-1,92,1,1zWZvrk13cL8Sl3VLeG57F
93,Sorry Not Sorry,Bryson Tiller,86,67,12,16bHRxM89ue0TiCKARYbRp
94,Panda,Desiigner,96,94,2,275a9yzwGB6ncAW4SxY7q3
95,Til It Happens To You,Lady Gaga,-1,95,1,0bCCGLHflR08UVA6oJJc8I
96,Might Not,Belly Featuring The Weeknd,100,96,2,5e9aFSdnkQUrm5y8Dhw0qN
97,Head Over Boots,Jon Pardi,-1,97,1,4ly1QBXEwYoDmje9rmEgC4
98,Watch Out,2 Chainz,89,64,10,22DKsoYFV5npPXmnPpXL7i
99,Walking On A Dream,Empire Of The Sun,90,65,5,0mBkoM8r7KAQzZij5swTUL
100,History,One Direction,98,65,6,0HMjXBAZmSYOTTi33WpMso
