pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Closer,The Chainsmokers Featuring Halsey,1,1,6,7BKLCZ1jbUBVqRi2FVlTVw
2,Heathens,twenty one pilots,3,2,12,6i0V12jOa3mr6uu4WYhUBr
3,Cold Water,Major Lazer Featuring Justin Bieber & MO,2,2,7,7zsXy7vlHdItvUSH8EwQss
4,Cheap Thrills,Sia Featuring Sean Paul,4,1,30,3S4px9f4lceWdKf0gWciFu
5,Don't Let Me Down,The Chainsmokers Featuring Daya,5,3,30,1i1fxkWeaMmKEB4T7zqbzK
6,Ride,twenty one pilots,7,5,26,2Z8WuEywRWYTKe1NybPQEW
7,This Is What You Came For,Calvin Harris Featuring Rihanna,6,3,19,0azC730Exh71aQlOt9Zj3y
8,Send My Love (To Your New Lover),Adele,11,8,17,4BHzQ9C00ceJxfG16AlNWb
9,Needed Me,Rihanna,10,7,32,1Tt4sE4pXi57mTD1GCzsqm
10,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,12,10,14,37FXw5QGFN7uwwsLy8uAc0
11,One Dance,Drake Featuring WizKid & Kyla,9,1,23,1zi7xx7UVEFkmKfv06H8x0
12,Let Me Love You,DJ Snake Featuring Justin Bieber,13,12,5,0lYBSQXN6rCTvUZvg9S0lU
13,Treat You Better,Shawn Mendes,8,8,14,3QGsuHI8jO1Rx4JWLUh9jd
14,Broccoli,D.R.A.M. Featuring Lil Yachty,18,14,13,0qy5D3OJre7SPJNMOL9I71
15,Into You,Ariana Grande,15,13,17,2meEiZKWkiN28gITzFwQo5
16,Can't Stop The Feeling!,Justin Timberlake,14,1,18,1WkMMavIMc4JZ8cfMmxHkI
17,Too Good,Drake Featuring Rihanna,16,14,19,3BtuIIrQlkujKPuWF2B85z
18,Side To Side,Ariana Grande Featuring Nicki Minaj,31,18,2,1pKeFVVUOPjFsOABub0OaV
19,Luv,Tory Lanez,21,19,11,16Ah4QqH4mgYVXqfC4mdSd
20,Gold, Kiiara,20,20,16,6ZSO7kPn8IMJFymyticbJO
21,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",19,15,11,4dASQiO1Eoo3RJvt74FtXB
22,I Hate U I Love U,gnash Featuring Olivia O'Brien,23,22,21,7vRriwrloYVaoAe3a9wJHe
23,For Free,DJ Khaled Featuring Drake,22,13,14,4JDZl9nKIAhAhDjw753u4X
24,Panda,Desiigner,25,1,29,275a9yzwGB6ncAW4SxY7q3
25,Never Be Like You,Flume Featuring Kai,24,20,23,5WI2ltQIdwgzf1SNE76JyR
26,Hymn For The Weekend,Coldplay,27,26,15,6s3GEN8wK0OMzzzZbXj0fu
27,Controlla,Drake,26,16,19,4CpKEkdGbOJV51cSvx7SoG
28,"Sit Still, Look Pretty",Daya,28,28,15,0EGuSSpuu9wmHCtvb4PdLO
29,Unsteady,X Ambassadors,42,29,17,7lGKEWMXVWWTt3X71Bv44I
30,This Girl,Kungs vs Cookin' On 3 Burners,32,30,7,1A8j067qyiNwQnZT0bzUpZ
31,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,29,4,28,4tCtwWceOPWzenK2HAIJSb
32,Just Like Fire,P!nk,30,10,21,7K5dzhGda2vRTaAWYI3hrb
33,Make Me...,Britney Spears Featuring G-Eazy,17,17,8,0YSJCrlSWF3meRTNCu54WI
34,Tiimmy Turner,Desiigner,41,34,7,3NJG6vMH1ZsectZkocMEm0
35,Peter Pan,Kelsea Ballerini,43,35,15,2wqXQjOmQ9KoBm9Ssgt4Fo
36,No Limit,Usher Featuring Young Thug,33,33,11,4DRDMf5vftalExCy0fHbHl
37,Stressed Out,twenty one pilots,37,2,51,3CRDbSIZ4r5MsZ0YwxuEkn
38,Work,Rihanna Featuring Drake,35,1,33,32lmL4vQAAotg6MrJnhlQZ
39,Starving,Hailee Steinfeld & Grey Featuring Zedd,49,39,6,4Ce37cRWvM1vIGGynKcs22
40,H.O.L.Y.,Florida Georgia Line,34,14,19,0BCy325UZyR9z0t0uxwn2N
41,I Took A Pill In Ibiza,Mike Posner,38,4,34,1MtUq6Wp1eQ8PC6BbPCj8P
42,Mama Said,Lukas Graham,36,36,8,5ArQzSBevAdXTxRY6Ulhbq
43,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,73,43,4,20dP2DaMHIAmwWAbp7peSr
44,Low Life,Future Featuring The Weeknd,44,18,31,7EiZI6JVHllARrX9PUvAdX
45,7 Years,Lukas Graham,46,2,34,5kqIPrATaCc2LqxVWzQGbk
46,Different For Girls,Dierks Bentley Featuring Elle King,48,46,14,5HJId22hZ2IvFnvNSy6ZbE
47,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,40,24,12,7nD9nN3jord9wWcfW3Gkcm
48,Me Too,Meghan Trainor,39,13,17,3KwwE4sgCzMaKWq6QBebmX
49,Setting The World On Fire,Kenny Chesney Featuring P!nk,51,29,6,7AclP0W2jy6yrbvBiC4prQ
50,Don't Mind,Kent Jones,45,8,19,27PmvZoffODNFW2p7ehZTQ
51,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,65,51,6,5uDASfU19gDxSjW8cnCaBp
52,The Greatest,Sia Featuring Kendrick Lamar,-1,52,1,7xHWNBFm6ObGEQPaUxHuKO
53,Make You Miss Me,Sam Hunt,50,45,15,0xwPzLmBAYro8BUz7MrtAo
54,Vice,Miranda Lambert,68,47,8,4Qtw0HNKSbIRT5sWUnbRXc
55,I Got The Keys,DJ Khaled Featuring Jay Z & Future,52,30,11,51Nwg5wCDDiqcTntgJUlLo
56,In The Name Of Love,Martin Garrix & Bebe Rexha,57,56,4,23L5CiUhw2jV1OIMwthR3S
57,Money Longer,Lil Uzi Vert,58,57,13,0B8QzDH7YWih85V5SEMnyJ
58,You & Me,Marc E. Bassy Featuring G-Eazy,63,58,9,52qH79XktzCUPkN0dlRbUs
59,Father Stretch My Hands Pt. 1,Kanye West,69,37,18,4KW1lqgSr8TKrvBII0Brf8
60,May We All,Florida Georgia Line Featuring Tim McGraw,56,56,2,498ZVInMGDkmmNVpSWqHiZ
61,THat Part,ScHoolboy Q Featuring Kanye West,59,40,14,2yJ9GVCLMmzBBfQAnfzlwr
62,Rise,Katy Perry,53,11,8,1CwNogTShsnsn1C8UhRmYX
63,Gangsta,Kehlani,54,41,5,
64,American Country Love Song,Jake Owen,55,55,16,0O1x2tRm8ZpfDbcpOWZp7z
65,Sorry,Beyonce,62,11,20,4k8Kq3yLE7I7umYfN08YCU
66,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,67,66,8,4riiAdWWB9qw9cJkfSWQfe
67,It Don't Hurt Like It Used To,Billy Currington,76,67,7,0iA1unTbTbDOWUSlbwJ1pS
68,Middle Of A Memory,Cole Swindell,72,65,7,38gZVjeaeR3gcnCzziAxBm
69,Hold Up,Beyonce,-1,13,6,
70,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,66,62,12,39hnH8WdPmNT3Q3yzwC9Rg
71,She's Got A Way With Words,Blake Shelton,70,61,11,3JffB4CABj9lA0NC63kbCp
72,Purple Lamborghini,Skrillex & Rick Ross,61,33,7,6JyuJFedEvPmdWQW0PkbGJ
73,My PYT,Wale,64,54,13,4jK1VQQGDnNOLfyVXCxGsR
74,Rock On,Tucker Beathard,78,74,4,
75,From The Ground Up,Dan + Shay,60,48,16,0AdjJ2SaOeb5bPJ67nDbsW
76,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,80,76,16,
77,Childs Play,Drake,-1,49,13,3NxAG2ni1lLa8RKL6a0INc
78,With You Tonight / Hasta El Amanecer,Nicky Jam,77,73,16,2GICtNjlmq5w1XIQ9s0D9y
79,Scars To Your Beautiful,Alessia Cara,95,79,2,0prNGof3XqfTvNDxHonvdK
80,I Met A Girl,William Michael Morgan,88,80,3,4WtkYdCG4n80h08Ep5SmDI
81,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,82,81,3,5oyUurs28XRagLa8lgm6V3
82,OOOUUU,Young M.A,85,82,2,0D21XvHcVsIvJM6FcGY2BT
83,Come And See Me,PARTYNEXTDOOR Featuring Drake,81,65,10,1wZqJM5FGDEl3FjHDxDyQd
84,1 Night,Lil Yachty,84,84,5,40yJGQyEaBbIkXpwMFkXip
85,No Shopping,French Montana Featuring Drake,74,36,8,0Di26AbdtizzHkFstPyt7A
86,You Look Like I Need A Drink,Justin Moore,83,79,5,1TGJxtVHgPHKVt6K7sPn1T
87,You Don't Own Me,Grace Featuring G-Eazy,75,57,16,6KI1ZpZWYAJLvmVhCJz65G
88,Move,Luke Bryan,89,88,3,6qoH2pKeEibNUG1pnJIjmZ
89,Kill Em With Kindness,Selena Gomez,79,39,15,1QNoKVgA758HFLu3TW2q7R
90,Grass Ain't Greener,Chris Brown,71,71,2,6DaE3A1uIvDqVrVSNvUy6B
91,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",94,91,4,3CBjt0dsLlaz9h2OodDYAW
92,Goosebumps,Travis Scott,-1,92,1,6gBFPUFcJLzWGx4lenP6h2
93,I Know Somebody,LOCASH,97,93,2,6pyshZbArprWRBXLbYVPO9
94,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",93,89,5,4VJ7mnW4wjjIgPBM6KWvPu
95,You Was Right,Lil Uzi Vert,92,89,9,2ANLarE8yHVsLWW21nj79M
96,Caroline,Amine,-1,96,1,5hTpBe8h35rJ67eAWHQsJx
97,Sex With Me,Rihanna,-1,97,3,6WAxKNbZoGNzQTIvdMqkFs
98,Fade,Kanye West,-1,98,1,3cCxoOgfi6hgt8MNteuiiD
99,Lockjaw,French Montana Featuring Kodak Black,96,73,10,7iaw359G2XT14uTfV9feip
100,Famous,Kanye West,90,34,14,19a3JfW8BQwqHWUMbcqSx8
