pos,title,artist,last_pos,peak_pos,streak,spotify_id
37,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,35,29,24,5uDASfU19gDxSjW8cnCaBp
38,Cold Water,Major Lazer Featuring Justin Bieber & MO,34,2,25,7zsXy7vlHdItvUSH8EwQss
39,OOOUUU,Young M.A,24,19,20,0D21XvHcVsIvJM6FcGY2BT
40,You Was Right,Lil Uzi Vert,40,40,27,2ANLarE8yHVsLWW21nj79M
41,I Hate U I Love U,gnash Featuring Olivia O'Brien,33,10,39,7vRriwrloYVaoAe3a9wJHe
42,iSpy,KYLE Featuring Lil Yachty,62,42,3,2EEeOnHehOozLq4aS0n6SL
43,Better Man,Little Big Town,44,43,11,
44,Both,Gucci Mane Featuring Drake,52,41,4,5tFep7dXGd7vEJ668wTPux
45,Party,Chris Brown Featuring Usher & Gucci Mane,53,45,4,05Z7jet4VDNVgNQWcYHnrk
46,No Heart,21 Savage & Metro Boomin,43,43,12,4gmmRb6bZJffOOiww1JGTO
47,Party Monster,The Weeknd,49,16,8,4F7A0DXBrmUAkp32uenhZt
48,Deja Vu,J. Cole,47,7,5,6I6NX6tjGsxFAsIfGzY9lJ
49,Dirty Laundry,Carrie Underwood,48,48,13,5qRRiqndqXaq2QBudIrkYU
50,Used To This,Future Featuring Drake,45,14,10,3V8sM5OOG6YfDuDLa2IIYJ
51,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,61,51,6,5knuzwU65gJK7IF5yJsuaW
52,May We All,Florida Georgia Line Featuring Tim McGraw,42,30,20,498ZVInMGDkmmNVpSWqHiZ
53,A Guy With A Girl,Blake Shelton,54,53,9,5sjIhQzNljMVrDklI91ezp
54,Chantaje,Shakira Featuring Maluma ,51,51,9,6mICuAdrwEjh6Y6lroV2Kg
55,HandClap,Fitz And The Tantrums,56,55,16,4qRaZYiaOsSvWC7VgcxrI0
56,Star Of The Show,Thomas Rhett,57,56,11,63OQWdXMq0Pe6pRpWY5gO0
57,Wanna Be That Song,Brett Eldredge,46,46,15,
58,Dirt On My Boots,Jon Pardi,59,58,6,7f08qp3HROTkfrtNpiYGGo
59,How Far I'll Go,Alessia Cara,58,58,6,5EbX5xL3O2xT8FxCpYzgUO
60,Alone,Marshmello,72,60,7,12mGwph2YzDIlChtq3EdXP
61,Selfish,PnB Rock,60,51,10,2xbI8Vmyv3TkpTdywpPyNw
62,Moves,Big Sean,77,62,3,0Fv5N0cHBsl4bzCbollCAS
63,I Got You,Bebe Rexha,94,63,2,6DOBk1Pxe7q8YFI9Ozbrb3
64,Swang,Rae Sremmurd,71,64,4,6mapJIPnQ23RTAevUoE0DL
65,Seein' Red,Dustin Lynch,69,65,3,7pxhKtuTwofDIdgHx2DcVK
66,Make Me (Cry),Noah Cyrus Featuring Labrinth,55,55,5,2BrzlUj1u1CtvaJDGIKpsP
67,How Far I'll Go,Auli'i Cravalho,41,41,7,6mb6lVLNrcUgLnEN8QnDJd
68,Play That Song,Train,68,68,7,77hjM9bMmgfTGJXv14UFmi
69,Sneakin',Drake Featuring 21 Savage,63,28,12,4ckuS4Nj4FZ7i3Def3Br8W
70,Neighbors,J. Cole,64,13,5,0utlOiJy2weVl9WTkcEWHy
71,OTW,DJ Luke Nasty,73,71,4,5qi7piHIt9zwTYYBnIvfNZ
72,Redbone,Childish Gambino,81,48,7,3kxfsdsCpFgN412fpnW85Y
73,Goosebumps,Travis Scott,76,73,10,6gBFPUFcJLzWGx4lenP6h2
74,Red Opps,21 Savage,75,74,4,3cqZH3cqvfbV8wVbvHyPbG
75,Sleep Without You,Brett Young,67,47,18,6zkHymyoD3tIqV7RwCAYUw
76,Song For Another Time,Old Dominion,66,59,16,7px4t7HGiuMUvFkEOpZEwp
77,Location,Khalid,-1,77,1,152lZdxL1OR0ZMW6KquMif
78,80s Mercedes,Maren Morris,74,74,9,58spuRyMUsjKHQHEGwLC99
79,Parachute,Chris Stapleton,78,78,4,5jROdl6MhcmP3O7h2sVgtw
80,Kill A Word,Eric Church Featuring Rhiannon Giddens,79,79,5,0ipcmHor30Y8p6hCd8QUVq
81,You're Welcome,Dwayne Johnson,65,65,7,6U4VqEHy4n5VeiH4pQPL24
82,Think A Little Less,Michael Ray,87,82,3,4JjIIBNoho0V2gZjH4nEzR
83,Sober Saturday Night,Chris Young Featuring Vince Gill,92,83,2,081t95JRuDUrQYSS3h8iKk
84,Fresh Eyes,Andy Grammer,91,59,15,4nMlau89VAjmV7agkl7OY3
85,Congratulations,Post Malone Featuring Quavo,90,83,3,3a1lNhkSLSkpJE4MSHpDu9
86,Sex With Me,Rihanna,83,83,11,6WAxKNbZoGNzQTIvdMqkFs
87,Water,Ugly God,100,87,2,6HEIBHUirx1J0JkUD24szt
88,Timeless,A Boogie Wit da Hoodie Featuring DJ SPINKING,89,88,3,0q5DrtpnnGpOvBy5nnPMbe
89,Drinkin' Too Much,Sam Hunt,-1,89,1,6myp8eBOKdeaJm2g8YsOZz
90,Beibs In The Trap,Travis Scott,93,90,2,0ESJlaM8CE1jRWaNtwSNj8
91,Way Down We Go,Kaleo,85,85,3,0y1QJc3SJVPKJ1OvFmFqe6
92,All We Know,The Chainsmokers Featuring Phoebe Ryan,80,18,15,2rizacJSyD9S1IQUxUxnsK
93,The Weekend,Brantley Gilbert,95,93,2,48tAdjG4ng2JfECa7OQujk
94,Call On Me,Starley,-1,94,2,2L6orAlH8tBhiFTumIfMyF
95,Today,Brad Paisley,-1,70,2,1IO13V09b01gLSbmZJZ9dM
96,Million Reasons,Lady Gaga,86,52,10,7dZ1Odmx9jWIweQSatnRqo
97,Immortal,J. Cole,82,11,5,6AGON2BGdPmPMJGiiNuuwl
98,What They Want,Russ,-1,83,8,
99,Just Hold On,Steve Aoki & Louis Tomlinson,99,52,5,3EmmCZoqpWOTY1g2GBwJoR
100,If The Boot Fits,Granger Smith,-1,100,1,1LZNdHSaGjV2S9q8BrZwnh
