pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,One Dance,Drake Featuring WizKid & Kyla,2,1,5,1zi7xx7UVEFkmKfv06H8x0
2,Panda,Desiigner,1,1,11,275a9yzwGB6ncAW4SxY7q3
3,7 Years,Lukas Graham,3,2,16,5kqIPrATaCc2LqxVWzQGbk
4,I Took A Pill In Ibiza, Mike Posner,5,4,16,1MtUq6Wp1eQ8PC6BbPCj8P
5,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,7,5,10,4tCtwWceOPWzenK2HAIJSb
6,Work,Rihanna Featuring Drake,6,1,15,32lmL4vQAAotg6MrJnhlQZ
7,Don't Let Me Down,The Chainsmokers Featuring Daya,14,7,12,1i1fxkWeaMmKEB4T7zqbzK
8,Pillowtalk,Zayn,9,1,14,0PDUDa38GO8lMxLCRc4lL1
9,This Is What You Came For,Calvin Harris Featuring Rihanna,-1,9,1,0azC730Exh71aQlOt9Zj3y
10,Love Yourself,Justin Bieber,15,1,25,50kpGaPAhYJ3sGmk6vplg0
11,Sorry,Beyonce,11,11,2,4k8Kq3yLE7I7umYfN08YCU
12,No,Meghan Trainor,12,3,9,0l0CvurVUrr2w3Jj1hOVFc
13,Needed Me,Rihanna,22,13,14,1Tt4sE4pXi57mTD1GCzsqm
14,My House,Flo Rida,19,4,26,6Knv6wdA0luoMUuuoYi2i1
15,Stressed Out,twenty one pilots,16,2,33,3CRDbSIZ4r5MsZ0YwxuEkn
16,Hold Up,Beyonce,13,13,2,
17,"Me, Myself & I",G-Eazy x Bebe Rexha,17,7,27,40YcuQysJ0KlGQTeGUosTC
18,Dangerous Woman,Ariana Grande,21,10,8,7l94dyN2hX9c6wWcZQuOGJ
19,Formation,Beyonce,10,10,2,
20,H.O.L.Y.,Florida Georgia Line,-1,20,1,0BCy325UZyR9z0t0uxwn2N
21,Pop Style,Drake Featuring The Throne,40,16,5,5mPSyjLatqB00IkPqRlbTE
22,Cake By The Ocean,DNCE,24,9,29,76hfruVvmfQbw0eYn1nmeC
23,Never Forget You,Zara Larsson & MNEK,26,15,12,6hmhG1b4LEyNuashVvuIAo
24,Low Life,Future Featuring The Weeknd,29,18,13,7EiZI6JVHllARrX9PUvAdX
25,Oui,Jeremih,30,19,18,0PJIbOdMs3bd5AT8liULMQ
26,2 Phones,Kevin Gates,32,17,18,0wdKiSBUT7aZkXUIdJWcwC
27,Sorry,Justin Bieber ,31,1,28,09CtPGIpYB4BrO8qb1RGsF
28,6 Inch,Beyonce Featuring The Weeknd,18,18,2,
29,My Boo,Ghost Town DJ's,-1,29,32,2OawRn0NvWkStuemgdae4i
30,Middle,DJ Snake Featuring Bipolar Sunshine,34,20,16,0g5EKLgdKvNlln7TNqBByK
31,Close,Nick Jonas Featuring Tove Lo,36,26,6,3lSDIJ2abCrOdDJ6pshUap
32,Let It Go,James Bay,42,30,20,13HVjjWUZFaWilh2QUJKsP
33,Hype,Drake,-1,33,1,5NFYuqu8V6QXc6mzcLImd6
34,Controlla,Drake,-1,34,1,4CpKEkdGbOJV51cSvx7SoG
35,Exchange,Bryson Tiller,44,26,28,43PuMrRfbyyuz4QpZ3oAwN
36,Stitches,Shawn Mendes,45,4,50,5jsw9uXEGuKyJzs0boZ1bT
37,Don't Hurt Yourself,Beyonce Featuring Jack White,28,28,2,
38,Grammys,Drake Featuring Future,-1,38,1,5e574bhjycX1eH2l4Auage
39,One Call Away,Charlie Puth,46,12,23,7soJgKhQTO8hLP2JPRkL5O
40,Still Here,Drake,-1,40,1,4YJmZfvlheSziXem8HBWrj
