pos,title,artist,last_pos,peak_pos,streak,spotify_id
23,Stitches,Shawn Mendes,22,4,45,5jsw9uXEGuKyJzs0boZ1bT
24,Don't,Bryson Tiller,23,13,27,3pXF1nA74528Edde4of9CC
25,Don't Let Me Down,The Chainsmokers Featuring Daya,31,25,7,1i1fxkWeaMmKEB4T7zqbzK
26,Down In The DM,Yo Gotti Featuring Nicki Minaj,25,13,18,1LxKKYsJNPeBdOwdudsJzv
27,Close,Nick Jonas Featuring Tove Lo,-1,27,1,3lSDIJ2abCrOdDJ6pshUap
28,Low Life,Future Featuring The Weeknd,29,28,8,7EiZI6JVHllARrX9PUvAdX
29,Exchange,Bryson Tiller,26,26,23,43PuMrRfbyyuz4QpZ3oAwN
30,Let It Go,James Bay,35,30,15,13HVjjWUZFaWilh2QUJKsP
31,You Should Be Here,Cole Swindell,32,31,16,63thx7OANplv4I4BQsanHk
32,Jumpman,Drake & Future,27,12,28,27GmP9AWRs744SzKcpJsTZ
33,The Hills,The Weeknd,28,1,45,7fBv7CLKzipRk6EC6TWHOB
34,Youth,Troye Sivan,36,23,9,1cOyWWUr3oXJIxY0AjJEx9
35,Drunk On Your Love,Brett Eldredge,40,35,12,1jNNHFZmRGXZFHlil5uhei
36,Summer Sixteen,Drake,33,6,9,17Q87zeXgsAi9iQQbMu9v0
37,Back To Sleep,Chris Brown,30,20,16,6dlpABcXrQKRU9G00i6Zba
38,Hotline Bling,Drake,34,2,35,0wwPcA6wtMf6HUMpIRdeP7
39,Cheap Thrills,Sia Featuring Sean Paul,71,39,7,3S4px9f4lceWdKf0gWciFu
40,679,Fetty Wap Featuring Remy Boyz,39,4,40,5NQbUaeTEOGdD6hHcre0dZ
41,What Do You Mean?,Justin Bieber,37,1,31,4B0JvthVoAAuygILe3n4Bs
42,Say It,Tory Lanez,38,23,24,2Gyc6e2cLxA5hoX1NOvYnU
43,Somewhere On A Beach,Dierks Bentley,54,43,9,5CG9Ps5ynNjpKJHmwc95pa
44,Humble And Kind,Tim McGraw,51,44,8,3Rkk851fZjIsglV2jbBPDd
45,Die A Happy Man,Thomas Rhett,44,21,28,5kNe7PE09d6Kvw5pAsx23n
46,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,41,8,39,2YlZnw2ikdb837oKMKjBkW
47,Lost Boy,Ruth B,67,47,6,4h0zU3O9R5xzuTmNO7dNDU
48,Came Here To Forget,Blake Shelton,61,42,4,1N7qGCKRRnvjoy8MGyHgpS
49,White Iverson,Post Malone,45,14,30,6eT7xZZlB2mwyzJ2sUKG6w
50,My Church,Maren Morris,53,50,10,1LM5zQv5pBKPyO7rm7Uz6U
51,The Sound Of Silence,Disturbed,69,51,6,1Cj2vqUwlJVG27gJrun92y
52,I Like The Sound Of That,Rascal Flatts,56,52,10,5S5rw0WLVCAux5B5bWCehK
53,Think Of You,Chris Young Duet With Cassadee Pope,57,53,7,6W9W8dSswA8KNegvl3W97V
54,Really Really,Kevin Gates,59,54,15,10I3CmmwT0BkOVhduDy53o
55,Snapback,Old Dominion,60,55,10,7I5fYc4qKJddht8Ozhqqdx
56,Confession,Florida Georgia Line,55,55,14,6IFPfV8PNSYOmufzQ95hmm
57,Company,Justin Bieber,66,53,8,61uyGDPJ06MkxJtHgPmuyO
58,When We Were Young,Adele,50,14,19,7IWkJwX9C0J7tHurTD7ViL
59,Needed Me,Rihanna,64,59,9,1Tt4sE4pXi57mTD1GCzsqm
60,Wild Things,Alessia Cara,58,58,6,2ZyuwVvV6Z3XJaXIFbspeE
61,New Romantics,Taylor Swift,62,61,5,6rZVy6FIG7lSJQMFXHo12z
62,Cut It,O.T. Genasis Featuring Young Dolph,68,62,6,376KnY4TrgBITxjlnbnmIy
63,T-Shirt,Thomas Rhett,74,63,5,1zWZvrk13cL8Sl3VLeG57F
64,That Don't Sound Like You,Lee Brice,90,64,7,2l1fWY1albInvAG9t8WP2p
65,Try Everything,Shakira,86,63,4,1N3dZ7TTWO6VcD4Y3hHYLZ
66,Best Friend,Young Thug,65,45,19,33JcUj9qQDayKswunZP9ar
67,Promise,Kid Ink Featuring Fetty Wap,70,67,7,5IZc3KIVFhjzJ0L2kiXzUl
68,Sugar,Robin Schulz Featuring Francesco Yates,63,44,13,5tf1VVWniHgryyumXyJM7w
69,Jimmy Choo,Fetty Wap,79,65,8,7s49Um7G06hq2rulrHPsIy
70,Acquainted,The Weeknd,73,60,14,7uJH0YdSZL6psjxI6Xy08b
71,Team,Iggy Azalea,42,42,2,2bocAPQcUTLUXx8lAOTiK3
72,Noise,Kenny Chesney,-1,72,1,0XN2BcoaKE4Z2hnq1ZeDY1
73,Like I Would,Zayn,93,55,3,1zWMf9bVyhY5W3ZORbjNWt
74,Mind Reader,Dustin Lynch,84,74,6,2MNapHbu7QASoukvVVIxyr
75,Stand By You,Rachel Platten,77,37,20,3kSXn1osC89W8JcPLozTzs
76,Beautiful Drug,Zac Brown Band,72,52,19,0vcfOQOvTCv8ckiRs8Xc1Z
77,Might Not,Belly Featuring The Weeknd,81,77,6,5e9aFSdnkQUrm5y8Dhw0qN
78,Might Be,DJ Luke Nasty,83,78,7,7KLB6Jptw9wyQXkSLiO8qh
79,Little Bit Of You,Chase Bryant,85,79,8,751wKDM4y5zurzhSxcUxqP
80,Heartbeat,Carrie Underwood,75,42,13,05BgC2247XGi8ySwBzOO0o
81,Nobody To Blame,Chris Stapleton,82,70,13,4WRRCuJYRq7gUKiupxVH9W
82,Piece By Piece,Kelly Clarkson,78,8,5,2NELtMgQ8HSdrGrYQPLnC3
83,Saved,Ty Dolla $ign Featuring E-40,89,83,6,5UPNBWFU2TEf9kauIITfBs
84,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,95,84,3,0TQ1FvC8TJ09iibSfwRP81
85,Head Over Boots,Jon Pardi,92,85,5,4ly1QBXEwYoDmje9rmEgC4
86,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,88,20,20,2GyA33q5rti5IxkMQemRDH
87,With Them,Young Thug,-1,87,1,0tISnxqgVmxqhVghsTi2Rr
88,Ride,twenty one pilots,96,88,3,2Z8WuEywRWYTKe1NybPQEW
89,Body,Dreezy Featuring Jeremih,98,89,2,20s34XSPIiYMGSFDRSs24t
90,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,91,38,19,0RE8WWlaCQM6M4XHUK3u7b
91,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",-1,91,1,61QSuw5VlC0LTS8WMO356g
92,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,-1,92,1,0dbzWSYpMcRtwjI1S7Pkql
93,Digits,Young Thug,-1,93,1,4cg1yakyRSIOjxKM2I7J1q
94,Victorious,Panic! At The Disco,-1,89,2,6od5hFv9IT5JHc7NEF9HRv
95,Moolah,Young Greatness,-1,95,1,746PsZ5jTdqIJ6LgJAHcEZ
96,Something In The Way You Move,Ellie Goulding,87,43,10,3ZCDG0nujwGfxrEmZlZoEt
97,New Level,A$AP Ferg Featuring Future,-1,97,1,11BIoKDpTJHX5mZt6p566h
98,Fast Car,Jonas Blue Featuring Dakota,100,98,3,2mCF8L0brIs88eH6Kf2h9p
99,Uber Everywhere,MadeinTYO,-1,99,1,7zBPzAjKAqQpcv8F8GCq5s
100,Make Me Like You,Gwen Stefani,80,54,5,2WIxwn8LZRI7knO1VbwdaE
