pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Shape Of You,Ed Sheeran,1,1,10,7qiZfU4dY1lWllzX7mPBI3
2,That's What I Like,Bruno Mars,3,2,9,0KKkJNfGyhkQ5aFogxQAPU
3,Bad And Boujee,Migos Featuring Lil Uzi Vert,2,1,18,4Km5HrUvYTaSUfiSGPJeQR
4,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,4,2,14,2y5aJvzXhHPA94U5GFAcXe
5,I Feel It Coming,The Weeknd Featuring Daft Punk,12,5,17,3dhjNA0jGA8vHBQ1VdD6vV
6,Tunnel Vision,Kodak Black,6,6,4,4Q3N4Ct4zCuIHuZ65E3BD4
7,Love On The Brain,Rihanna,5,5,22,2aksifNn5ph8igDOkPBA02
8,Something Just Like This,The Chainsmokers & Coldplay,11,5,4,1dNIEtp7AY3oDAKCGg2XkH
9,Paris,The Chainsmokers,7,6,9,15vzANxN8G9wWfwAJLLMCg
10,iSpy,KYLE Featuring Lil Yachty,14,10,12,2EEeOnHehOozLq4aS0n6SL
11,Bounce Back,Big Sean,8,6,19,0SGkqnVQo9KPytSri1H6cF
12,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,9,9,15,5knuzwU65gJK7IF5yJsuaW
13,Closer,The Chainsmokers Featuring Halsey,10,1,33,7BKLCZ1jbUBVqRi2FVlTVw
14,No Frauds,"Nicki Minaj, Drake & Lil Wayne",-1,14,1,7KcGEssn7BnJdTgildK5y0
15,Chained To The Rhythm,Katy Perry Featuring Skip Marley,13,4,5,5tP2TrJDgXXxAHZwcOknOI
16,Cold,Maroon 5 Featuring Future,20,16,5,50QWA5PR501dIe2KkJkHRR
17,It Ain't Me,Kygo x Selena Gomez,18,12,5,12GEpg2XOPyqk03JZEZnJs
18,Body Like A Back Road,Sam Hunt,17,17,7,7mldq42yDuxiUNn08nvzHO
19,Mask Off,Future,32,19,4,0VgkVdmE4gld66l8iyGjgx
20,Mercy,Shawn Mendes,15,15,26,0AS63m1wHv9n4VVRizK6Hc
21,Say You Won't Let Go,James Arthur,28,21,21,5uCax9HTNlzGybIStD3vDh
