pos,title,artist,last_pos,peak_pos,streak,spotify_id
21,I Took A Pill In Ibiza,Mike Posner,16,4,28,1MtUq6Wp1eQ8PC6BbPCj8P
22,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,27,22,8,37FXw5QGFN7uwwsLy8uAc0
23,Into You,Ariana Grande,24,23,11,2meEiZKWkiN28gITzFwQo5
24,Never Be Like You,Flume Featuring Kai,25,24,17,5WI2ltQIdwgzf1SNE76JyR
25,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,28,25,6,7nD9nN3jord9wWcfW3Gkcm
26,Work,Rihanna Featuring Drake,23,1,27,32lmL4vQAAotg6MrJnhlQZ
27,I Hate U I Love U,gnash Featuring Olivia O'Brien,35,27,15,7vRriwrloYVaoAe3a9wJHe
28,Stressed Out,twenty one pilots,29,2,45,3CRDbSIZ4r5MsZ0YwxuEkn
29,Broccoli,D.R.A.M. Featuring Lil Yachty ,34,29,7,0qy5D3OJre7SPJNMOL9I71
30,7 Years,Lukas Graham,26,2,28,5kqIPrATaCc2LqxVWzQGbk
31,I Got The Keys,DJ Khaled Featuring Jay Z & Future,30,30,5,51Nwg5wCDDiqcTntgJUlLo
32,Gold,Kiiara,40,32,10,6ZSO7kPn8IMJFymyticbJO
33,Love Yourself,Justin Bieber,37,1,37,50kpGaPAhYJ3sGmk6vplg0
34,Sorry,Beyonce,31,11,14,4k8Kq3yLE7I7umYfN08YCU
35,Low Life,Future Featuring The Weeknd,33,18,25,7EiZI6JVHllARrX9PUvAdX
36,Dangerous Woman,Ariana Grande,36,8,20,7l94dyN2hX9c6wWcZQuOGJ
37,Cake By The Ocean,DNCE,39,9,41,76hfruVvmfQbw0eYn1nmeC
38,Let It Go,James Bay,32,16,32,13HVjjWUZFaWilh2QUJKsP
39,My House,Flo Rida,38,4,38,6Knv6wdA0luoMUuuoYi2i1
40,THat Part,ScHoolboy Q Featuring Kanye West,42,40,8,2yJ9GVCLMmzBBfQAnfzlwr
41,Sorry,Justin Bieber,45,1,40,09CtPGIpYB4BrO8qb1RGsF
42,Hymn For The Weekend,Coldplay,51,42,9,6s3GEN8wK0OMzzzZbXj0fu
43,Rise,Katy Perry,11,11,2,1CwNogTShsnsn1C8UhRmYX
44,Record Year,Eric Church,53,44,15,5fSPbm5lcwtqwXkeQQswW8
45,Close,Nick Jonas Featuring Tove Lo,41,14,18,3lSDIJ2abCrOdDJ6pshUap
46,Tiimmy Turner,Desiigner,-1,46,1,3NJG6vMH1ZsectZkocMEm0
47,Wicked,Future,44,41,15,6BbINUfGabVyiNFJpQXn3x
48,From The Ground Up,Dan + Shay,48,48,10,0AdjJ2SaOeb5bPJ67nDbsW
49,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",46,27,18,61QSuw5VlC0LTS8WMO356g
50,Luv,Tory Lanez,62,50,5,16Ah4QqH4mgYVXqfC4mdSd
51,Head Over Boots,Jon Pardi,55,51,22,4ly1QBXEwYoDmje9rmEgC4
52,Make Me...,Britney Spears Featuring G-Eazy,17,17,2,0YSJCrlSWF3meRTNCu54WI
53,Kill Em With Kindness,Selena Gomez,50,39,9,1QNoKVgA758HFLu3TW2q7R
54,Make You Miss Me,Sam Hunt,60,54,9,0xwPzLmBAYro8BUz7MrtAo
55,Toothbrush,DNCE,54,44,7,7ciLq0Cip0yxiz6KANrOUq
56,My PYT,Wale,57,56,7,4jK1VQQGDnNOLfyVXCxGsR
57,Church Bells,Carrie Underwood,52,43,12,67citk3uzWs5qbaIVKTeg8
58,Peter Pan,Kelsea Ballerini,59,58,9,2wqXQjOmQ9KoBm9Ssgt4Fo
59,No Limit,Usher Featuring Young Thug,63,59,5,4DRDMf5vftalExCy0fHbHl
60,Unsteady,X Ambassadors,61,39,11,7lGKEWMXVWWTt3X71Bv44I
61,Vice,Miranda Lambert,47,47,2,4Qtw0HNKSbIRT5sWUnbRXc
62,"Sit Still, Look Pretty",Daya,64,61,9,0EGuSSpuu9wmHCtvb4PdLO
63,Different For Girls,Dierks Bentley Featuring Elle King,66,63,8,5HJId22hZ2IvFnvNSy6ZbE
64,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",79,32,5,4dASQiO1Eoo3RJvt74FtXB
65,Fix,Chris Lane,65,65,9,17Vry8h1fUTYg8NL6pHhem
66,American Country Love Song,Jake Owen,67,65,10,0O1x2tRm8ZpfDbcpOWZp7z
67,Purple Lamborghini,Skrillex & Rick Ross,-1,67,1,6JyuJFedEvPmdWQW0PkbGJ
68,Money Longer,Lil Uzi Vert,74,68,7,0B8QzDH7YWih85V5SEMnyJ
69,Lights Come On,Jason Aldean,58,43,16,4llYMkhHa1w7UAdDFRQcEZ
70,Uber Everywhere,MadeinTYO,69,51,17,7zBPzAjKAqQpcv8F8GCq5s
71,She's Got A Way With Words,Blake Shelton,75,71,5,3JffB4CABj9lA0NC63kbCp
72,Hit Or Miss,Jacob Sartorius,-1,72,1,6iaJUPHLONFJ02RTeaMuy8
73,Wherever I Go,OneRepublic,56,55,11,7kftK4n15rl1wbpfjSq2Tk
74,Famous,Kanye West,71,34,11,19a3JfW8BQwqHWUMbcqSx8
75,Lockjaw,French Montana Featuring Kodak Black,73,73,4,7iaw359G2XT14uTfV9feip
76,Wake Up,Fetty Wap,70,50,11,6BOtDFg6GJm0rPUDuNmx57
77,You & Me,Marc E. Bassy Featuring G-Eazy,80,77,3,52qH79XktzCUPkN0dlRbUs
78,Pop Style,Drake Featuring The Throne,72,16,17,5mPSyjLatqB00IkPqRlbTE
79,With You Tonight / Hasta El Amanecer,Nicky Jam,77,77,10,2GICtNjlmq5w1XIQ9s0D9y
80,No Shopping,French Montana Featuring Drake,89,80,2,0Di26AbdtizzHkFstPyt7A
81,Back On Road,Gucci Mane & Drake,-1,81,1,39liuGHPxn2sAyvO6DINor
82,Duele El Corazon,Enrique Iglesias Featuring Wisin,83,82,3,6YZdkObH88npeKrrkb8Ggf
83,Brand New,Ben Rector,82,82,4,5EQ9yEra0SzVd673ZfKT4C
84,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,96,84,2,4riiAdWWB9qw9cJkfSWQfe
85,Wasted Time,Keith Urban,76,51,14,13wYXGimJ5fANFu0y2pqG1
86,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,78,37,18,0dbzWSYpMcRtwjI1S7Pkql
87,Mama Said,Lukas Graham,81,81,2,5ArQzSBevAdXTxRY6Ulhbq
88,1 Night,Lil Yachty,-1,88,1,40yJGQyEaBbIkXpwMFkXip
89,P**** Print,Gucci Mane Featuring Kanye West,-1,89,1,5QrT8pNtw1UnjqFuSUsenv
90,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,87,87,6,39hnH8WdPmNT3Q3yzwC9Rg
91,This Girl,Kungs vs Cookin' On 3 Burners,-1,91,1,1A8j067qyiNwQnZT0bzUpZ
92,You Was Right,Lil Uzi Vert,91,89,3,2ANLarE8yHVsLWW21nj79M
93,No Money,Galantis,-1,93,2,0gb1J5UrTpzaU1s3nupgCd
94,Father Stretch My Hands Pt. 1,Kanye West,-1,37,12,4KW1lqgSr8TKrvBII0Brf8
95,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,93,86,10,0v9Wz8o0BT8DU38R4ddjeH
96,Come And See Me,PARTYNEXTDOOR Featuring Drake,98,96,4,1wZqJM5FGDEl3FjHDxDyQd
97,It Don't Hurt Like It Used To,Billy Currington,-1,97,1,0iA1unTbTbDOWUSlbwJ1pS
98,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,92,73,20,0TQ1FvC8TJ09iibSfwRP81
99,Middle Of A Memory,Cole Swindell,-1,99,1,38gZVjeaeR3gcnCzziAxBm
100,Castaway,Zac Brown Band,-1,100,1,5PNcJn4oFNvlRfrZBHfqWh
