pos,title,artist,last_pos,peak_pos,streak,spotify_id
21,Broccoli,D.R.A.M. Featuring Lil Yachty,20,5,32,0qy5D3OJre7SPJNMOL9I71
22,All Time Low,Jon Bellion,24,16,15,0SuLAslEMFZAXf0SwY7syi
23,Starving,Hailee Steinfeld & Grey Featuring Zedd,21,12,25,4Ce37cRWvM1vIGGynKcs22
24,Can't Stop The Feeling!,Justin Timberlake,25,1,37,1WkMMavIMc4JZ8cfMmxHkI
25,Mercy,Shawn Mendes,23,17,18,0AS63m1wHv9n4VVRizK6Hc
26,Treat You Better,Shawn Mendes,26,6,33,3QGsuHI8jO1Rx4JWLUh9jd
27,Cheap Thrills,Sia Featuring Sean Paul,27,1,49,3S4px9f4lceWdKf0gWciFu
28,Castle On The Hill,Ed Sheeran,6,6,2,6PCUP3dWmTjcTtXY02oFdT
29,This Town,Niall Horan,28,20,17,5dTJMpqiELczVuHJP3OAEu
30,Say You Won't Let Go,James Arthur,31,30,13,5uCax9HTNlzGybIStD3vDh
31,Love Me Now,John Legend,30,23,13,6hdkw1wzhIRYPlYDUtCY5m
32,iSpy,KYLE Featuring Lil Yachty,42,32,4,2EEeOnHehOozLq4aS0n6SL
33,Don't Let Me Down,The Chainsmokers Featuring Daya,32,3,49,1i1fxkWeaMmKEB4T7zqbzK
34,Water Under The Bridge,Adele,33,33,11,4vb4mFvYsr2h6enhjJsq9Y
35,Blue Ain't Your Color,Keith Urban,29,24,19,6wycnu8FWXsj68ig7BEot9
36,Party Monster,The Weeknd,47,16,9,4F7A0DXBrmUAkp32uenhZt
37,X,21 Savage & Metro Boomin Featuring Future,36,36,19,6fwdbPMwP1zVStm8FybmkO
38,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,51,38,7,5knuzwU65gJK7IF5yJsuaW
39,The Greatest,Sia Featuring Kendrick Lamar,35,18,20,7xHWNBFm6ObGEQPaUxHuKO
40,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,37,29,25,5uDASfU19gDxSjW8cnCaBp
41,Better Man,Little Big Town,43,41,12,0jMikeoKkkSOby4ofddqYs
42,Cold Water,Major Lazer Featuring Justin Bieber & MO,38,2,26,7zsXy7vlHdItvUSH8EwQss
43,T-Shirt,Migos,-1,43,1,7KOlJ92bu51cltsD9KU5I7
44,Both,Gucci Mane Featuring Drake,44,41,5,5tFep7dXGd7vEJ668wTPux
45,Party,Chris Brown Featuring Usher & Gucci Mane,45,45,5,05Z7jet4VDNVgNQWcYHnrk
46,You Was Right,Lil Uzi Vert,40,40,28,2ANLarE8yHVsLWW21nj79M
47,In The Name Of Love,Martin Garrix & Bebe Rexha,34,24,23,23L5CiUhw2jV1OIMwthR3S
48,Deja Vu,J. Cole,48,7,6,6I6NX6tjGsxFAsIfGzY9lJ
49,Used To This,Future Featuring Drake,50,14,11,3V8sM5OOG6YfDuDLa2IIYJ
50,No Heart,21 Savage & Metro Boomin,46,43,13,4gmmRb6bZJffOOiww1JGTO
51,A Guy With A Girl,Blake Shelton,53,51,10,5sjIhQzNljMVrDklI91ezp
52,Chantaje, Shakira Featuring Maluma,54,51,10,6mICuAdrwEjh6Y6lroV2Kg
53,I Got You,Bebe Rexha,63,53,3,6DOBk1Pxe7q8YFI9Ozbrb3
54,HandClap,Fitz And The Tantrums,55,54,17,4qRaZYiaOsSvWC7VgcxrI0
55,Star Of The Show,Thomas Rhett,56,55,12,63OQWdXMq0Pe6pRpWY5gO0
56,How Far I'll Go,Alessia Cara,59,56,7,5EbX5xL3O2xT8FxCpYzgUO
57,Dirt On My Boots,Jon Pardi,58,57,7,7f08qp3HROTkfrtNpiYGGo
58,Dirty Laundry,Carrie Underwood,49,48,14,5qRRiqndqXaq2QBudIrkYU
59,Selfish,PnB Rock,61,51,11,2xbI8Vmyv3TkpTdywpPyNw
60,Alone,Marshmello,60,60,8,12mGwph2YzDIlChtq3EdXP
61,Swang, Rae Sremmurd,64,61,5,6mapJIPnQ23RTAevUoE0DL
62,Make Me (Cry),Noah Cyrus Featuring Labrinth,66,55,6,2BrzlUj1u1CtvaJDGIKpsP
63,Redbone,Childish Gambino,72,48,8,3kxfsdsCpFgN412fpnW85Y
64,Wanna Be That Song,Brett Eldredge,57,46,16,
65,Moves,Big Sean,62,62,4,0Fv5N0cHBsl4bzCbollCAS
66,Seein' Red,Dustin Lynch,65,65,4,7pxhKtuTwofDIdgHx2DcVK
67,How Far I'll Go,Auli'i Cravalho,67,41,8,6mb6lVLNrcUgLnEN8QnDJd
68,Fresh Eyes,Andy Grammer,84,59,16,4nMlau89VAjmV7agkl7OY3
69,Play That Song,Train,68,68,8,77hjM9bMmgfTGJXv14UFmi
70,Location,Khalid,77,70,2,152lZdxL1OR0ZMW6KquMif
71,Goosebumps,Travis Scott,73,71,11,6gBFPUFcJLzWGx4lenP6h2
72,OTW,DJ Luke Nasty,71,71,5,5qi7piHIt9zwTYYBnIvfNZ
73,Sneakin',Drake Featuring 21 Savage,69,28,13,4ckuS4Nj4FZ7i3Def3Br8W
74,Kill A Word,Eric Church Featuring Rhiannon Giddens,80,74,6,0ipcmHor30Y8p6hCd8QUVq
75,Sober Saturday Night,Chris Young Featuring Vince Gill,83,75,3,081t95JRuDUrQYSS3h8iKk
76,Think A Little Less,Michael Ray,82,76,4,4JjIIBNoho0V2gZjH4nEzR
77,Not Afraid Anymore,Halsey,-1,77,1,0wH7iJqYQnmUU09YGcQPHo
78,Red Opps,21 Savage,74,74,5,3cqZH3cqvfbV8wVbvHyPbG
79,Call On Me,Starley,94,79,3,2L6orAlH8tBhiFTumIfMyF
80,Water,Ugly God,87,80,3,6HEIBHUirx1J0JkUD24szt
81,Congratulations,Post Malone Featuring Quavo,85,81,4,3a1lNhkSLSkpJE4MSHpDu9
82,80s Mercedes,Maren Morris,78,74,10,58spuRyMUsjKHQHEGwLC99
83,Song For Another Time,Old Dominion,76,59,17,7px4t7HGiuMUvFkEOpZEwp
84,Neighbors,J. Cole,70,13,6,0utlOiJy2weVl9WTkcEWHy
85,Way Down We Go,Kaleo,91,85,4,0y1QJc3SJVPKJ1OvFmFqe6
86,Timeless,A Boogie Wit da Hoodie Featuring DJ SPINKING,88,86,4,0q5DrtpnnGpOvBy5nnPMbe
87,Sex With Me,Rihanna,86,83,12,6WAxKNbZoGNzQTIvdMqkFs
88,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,-1,88,1,6rPO02ozF3bM7NnOV4h6s2
89,The Weekend,Brantley Gilbert,93,89,3,48tAdjG4ng2JfECa7OQujk
90,Parachute,Chris Stapleton,79,78,5,5jROdl6MhcmP3O7h2sVgtw
91,You're Welcome,Dwayne Johnson,81,65,8,6U4VqEHy4n5VeiH4pQPL24
92,Today,Brad Paisley,95,70,3,1IO13V09b01gLSbmZJZ9dM
93,All We Know,The Chainsmokers Featuring Phoebe Ryan,92,18,16,2rizacJSyD9S1IQUxUxnsK
94,Say It,Flume Featuring Tove Lo ,-1,60,3,1wfZdPy5FRWsdWaAEOG0Ml
95,Not Nice,PARTYNEXTDOOR,-1,95,1,4STaHtfguDMkWbPEo6Fwcx
96,Just Hold On,Steve Aoki & Louis Tomlinson,99,52,6,3EmmCZoqpWOTY1g2GBwJoR
97,Beibs In The Trap,Travis Scott,90,90,3,0ESJlaM8CE1jRWaNtwSNj8
98,Black,Dierks Bentley,-1,98,1,2lFtnEmkIPm2ClN55e2chV
99,Down,Marian Hill,-1,99,1,5eCkuGPZNl4mISFNPgr3Dd
100,My Sh*t,A Boogie Wit da Hoodie,-1,86,12,
