pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Work,Rihanna Featuring Drake,1,1,8,32lmL4vQAAotg6MrJnhlQZ
2,Love Yourself,Justin Bieber,2,1,18,50kpGaPAhYJ3sGmk6vplg0
3,7 Years,Lukas Graham,5,3,9,5kqIPrATaCc2LqxVWzQGbk
4,Stressed Out,twenty one pilots,3,2,26,3CRDbSIZ4r5MsZ0YwxuEkn
5,My House,Flo Rida,4,4,19,6Knv6wdA0luoMUuuoYi2i1
6,Pillowtalk,Zayn,6,1,7,0PDUDa38GO8lMxLCRc4lL1
7,"Me, Myself & I",G-Eazy x Bebe Rexha,7,7,20,40YcuQysJ0KlGQTeGUosTC
8,Sorry,Justin Bieber,8,1,21,09CtPGIpYB4BrO8qb1RGsF
9,Cake By The Ocean,DNCE,9,9,22,76hfruVvmfQbw0eYn1nmeC
10,Dangerous Woman,Ariana Grande,-1,10,1,7l94dyN2hX9c6wWcZQuOGJ
11,I Took A Pill In Ibiza,Mike Posner,10,10,9,1MtUq6Wp1eQ8PC6BbPCj8P
12,No,Meghan Trainor,11,11,2,0l0CvurVUrr2w3Jj1hOVFc
13,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,16,12,3,4tCtwWceOPWzenK2HAIJSb
14,One Call Away,Charlie Puth,15,12,16,7soJgKhQTO8hLP2JPRkL5O
15,Hands To Myself,Selena Gomez,13,7,15,1LoriJC05IrHIDwj3q0KC1
16,Hello,Adele,12,1,21,4sPmO7WMQUAf45kwMOtONw
17,Roses,The Chainsmokers Featuring Rozes,14,6,22,3vv9phIu6Y1vX3jcqaGz5Z
18,2 Phones,Kevin Gates,21,18,11,0wdKiSBUT7aZkXUIdJWcwC
19,Never Forget You,Zara Larsson & MNEK,22,19,5,6hmhG1b4LEyNuashVvuIAo
20,Stitches,Shawn Mendes,17,4,43,5jsw9uXEGuKyJzs0boZ1bT
21,Don't,Bryson Tiller,19,13,25,3pXF1nA74528Edde4of9CC
22,Down In The DM,Yo Gotti Featuring Nicki Minaj,18,13,16,1LxKKYsJNPeBdOwdudsJzv
23,Youth,Troye Sivan,58,23,7,1cOyWWUr3oXJIxY0AjJEx9
24,Jumpman,Drake & Future,23,12,26,27GmP9AWRs744SzKcpJsTZ
25,The Hills,The Weeknd,24,1,43,7fBv7CLKzipRk6EC6TWHOB
26,Middle,DJ Snake Featuring Bipolar Sunshine,31,26,9,0g5EKLgdKvNlln7TNqBByK
27,Oui,Jeremih,33,27,11,0PJIbOdMs3bd5AT8liULMQ
28,Hotline Bling,Drake,27,2,33,0wwPcA6wtMf6HUMpIRdeP7
29,Back To Sleep,Chris Brown,25,20,14,6dlpABcXrQKRU9G00i6Zba
30,Exchange,Bryson Tiller,26,26,21,43PuMrRfbyyuz4QpZ3oAwN
31,Summer Sixteen,Drake,29,6,7,17Q87zeXgsAi9iQQbMu9v0
32,You Should Be Here,Cole Swindell,38,32,14,63thx7OANplv4I4BQsanHk
33,Panda,Desiigner,72,33,4,275a9yzwGB6ncAW4SxY7q3
34,When We Were Young,Adele,28,14,17,7IWkJwX9C0J7tHurTD7ViL
35,Low Life,Future Featuring The Weeknd,43,35,6,7EiZI6JVHllARrX9PUvAdX
36,What Do You Mean?,Justin Bieber,34,1,29,4B0JvthVoAAuygILe3n4Bs
37,Say It,Tory Lanez,30,23,22,2Gyc6e2cLxA5hoX1NOvYnU
38,Let It Go,James Bay,50,35,13,13HVjjWUZFaWilh2QUJKsP
