pos,title,artist,last_pos,peak_pos,streak,spotify_id
60,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,66,60,3,0dbzWSYpMcRtwjI1S7Pkql
61,T-Shirt,Thomas Rhett,63,61,7,1zWZvrk13cL8Sl3VLeG57F
62,Really Really,Kevin Gates,61,54,17,10I3CmmwT0BkOVhduDy53o
63,Piece By Piece,Kelly Clarkson,72,8,7,2NELtMgQ8HSdrGrYQPLnC3
64,That Don't Sound Like You,Lee Brice,69,64,9,2l1fWY1albInvAG9t8WP2p
65,Drunk On Your Love,Brett Eldredge,48,35,14,1jNNHFZmRGXZFHlil5uhei
66,Ophelia,The Lumineers,-1,66,2,3d8y0t70g7hw2FOWl9Z4Fm
67,Mind Reader,Dustin Lynch,79,67,8,2MNapHbu7QASoukvVVIxyr
68,Might Not,Belly Featuring The Weeknd,73,68,8,5e9aFSdnkQUrm5y8Dhw0qN
69,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",81,69,3,61QSuw5VlC0LTS8WMO356g
70,Messin' Around,Pitbull Featuring Enrique Iglesias,-1,70,1,2moTY9zKAZkRsODU4TUXY6
71,Little Bit Of You,Chase Bryant,78,71,10,751wKDM4y5zurzhSxcUxqP
72,Acquainted,The Weeknd,77,60,16,7uJH0YdSZL6psjxI6Xy08b
73,Pt. 2,Kanye West,54,54,2,1Wsbr1d2BouNGk2q92mIj7
74,Try Everything,Shakira,75,63,6,1N3dZ7TTWO6VcD4Y3hHYLZ
75,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,86,75,5,0TQ1FvC8TJ09iibSfwRP81
76,Never Be Like You,Flume Featuring Kai,98,76,2,5WI2ltQIdwgzf1SNE76JyR
77,Body,Dreezy Featuring Jeremih,88,77,4,20s34XSPIiYMGSFDRSs24t
78,Ride,twenty one pilots,87,78,5,2Z8WuEywRWYTKe1NybPQEW
79,Might Be,DJ Luke Nasty,83,78,9,7KLB6Jptw9wyQXkSLiO8qh
80,Nobody To Blame,Chris Stapleton,68,68,15,4WRRCuJYRq7gUKiupxVH9W
81,Saved,Ty Dolla $ign Featuring E-40,91,81,8,5UPNBWFU2TEf9kauIITfBs
82,Uber Everywhere,MadeinTYO,-1,82,2,7zBPzAjKAqQpcv8F8GCq5s
83,Kiss It Better,Rihanna,80,80,2,7bmqcI1HQwx1PWwYyZO0lg
84,Head Over Boots,Jon Pardi,89,84,7,4ly1QBXEwYoDmje9rmEgC4
85,Law,Yo Gotti Featuring E-40,-1,85,1,7mhk9WyqZZzvTTCQKfh2iV
86,Waves,Kanye West,71,71,2,3nAq2hCr1oWsIU54tS98pL
87,Moolah,Young Greatness,-1,87,2,746PsZ5jTdqIJ6LgJAHcEZ
88,Sugar,Robin Schulz Featuring Francesco Yates,82,44,15,5tf1VVWniHgryyumXyJM7w
89,Jimmy Choo,Fetty Wap,85,65,10,7s49Um7G06hq2rulrHPsIy
90,Ultralight Beam,Kanye West,67,67,2,1eQBEelI2NCy7AUTerX0KS
91,Faded,Alan Walker,-1,91,1,7gHs73wELdeycvS48JfIos
92,Ain't Your Mama,Jennifer Lopez,-1,92,1,2hgzdQdnfWwtdpZbhZlV72
93,Lights Come On,Jason Aldean,43,43,2,4llYMkhHa1w7UAdDFRQcEZ
94,If It Ain't Love,Jason Derulo,-1,94,1,5YHR8wBR5jXfGtP766NiAT
95,Noise,Kenny Chesney,93,72,3,0XN2BcoaKE4Z2hnq1ZeDY1
96,Victorious,Panic! At The Disco,96,89,4,6od5hFv9IT5JHc7NEF9HRv
97,Record Year,Eric Church,100,97,2,5fSPbm5lcwtqwXkeQQswW8
98,Come And See Me,PARTYNEXTDOOR Featuring Drake,97,97,2,1wZqJM5FGDEl3FjHDxDyQd
99,Fast Car,Jonas Blue Featuring Dakota,-1,98,4,2mCF8L0brIs88eH6Kf2h9p
100,New Level,A$AP Ferg Featuring Future,-1,97,2,11BIoKDpTJHX5mZt6p566h
