pos,title,artist,last_pos,peak_pos,streak,spotify_id
48,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",52,48,10,4VJ7mnW4wjjIgPBM6KWvPu
49,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,51,49,21,0v9Wz8o0BT8DU38R4ddjeH
50,Just Like Fire,P!nk,43,10,26,7K5dzhGda2vRTaAWYI3hrb
51,Middle Of A Memory,Cole Swindell,53,51,12,38gZVjeaeR3gcnCzziAxBm
52,I Know Somebody,LOCASH,58,52,7,6pyshZbArprWRBXLbYVPO9
53,It Don't Hurt Like It Used To,Billy Currington,50,44,12,0iA1unTbTbDOWUSlbwJ1pS
54,This Town,Niall Horan,25,25,3,5dTJMpqiELczVuHJP3OAEu
55,Love Me Now,John Legend ,-1,55,1,6hdkw1wzhIRYPlYDUtCY5m
56,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,-1,56,1,3PGdPUMdUg7a3Tgr5gkfKK
57,1 Night,Lil Yachty,57,57,10,40yJGQyEaBbIkXpwMFkXip
58,Move,Luke Bryan,55,55,8,6qoH2pKeEibNUG1pnJIjmZ
59,May We All,Florida Georgia Line Featuring Tim McGraw,59,56,7,498ZVInMGDkmmNVpSWqHiZ
60,Father Stretch My Hands Pt. 1,Kanye West,56,37,23,4KW1lqgSr8TKrvBII0Brf8
61,You Don't Own Me,Grace Featuring G-Eazy,87,57,20,6KI1ZpZWYAJLvmVhCJz65G
62,Come And See Me,PARTYNEXTDOOR Featuring Drake,65,62,15,1wZqJM5FGDEl3FjHDxDyQd
63,A Little More Summertime,Jason Aldean,66,63,6,3esPcn43N0CytAtcY9V30C
64,Fade,Kanye West,54,47,6,3cCxoOgfi6hgt8MNteuiiD
65,This Girl,Kungs vs Cookin' On 3 Burners,47,26,12,1A8j067qyiNwQnZT0bzUpZ
66,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,71,66,8,5oyUurs28XRagLa8lgm6V3
67,Vice,Miranda Lambert,64,47,13,4Qtw0HNKSbIRT5sWUnbRXc
68,Sleep Without You,Brett Young,70,68,5,6zkHymyoD3tIqV7RwCAYUw
69,Rock On,Tucker Beathard,62,62,9,
70,Today,Brad Paisley,-1,70,1,1IO13V09b01gLSbmZJZ9dM
71,X,21 Savage & Metro Boomin Featuring Future,72,71,5,6fwdbPMwP1zVStm8FybmkO
72,Money Longer,Lil Uzi Vert,68,54,18,0B8QzDH7YWih85V5SEMnyJ
73,You Was Right,Lil Uzi Vert,78,73,14,2ANLarE8yHVsLWW21nj79M
74,Key To The Streets,YFN Lucci Featuring Migos & Trouble,83,74,4,23SryQFx36SXmuAj7tXxec
75,Different For Girls,Dierks Bentley Featuring Elle King,67,42,19,5HJId22hZ2IvFnvNSy6ZbE
76,Million Reasons,Lady Gaga,-1,76,1,7dZ1Odmx9jWIweQSatnRqo
77,PPAP (Pen-Pineapple-Apple-Pen),PIKOTARO,-1,77,1,4bw49rU057FSUTpGF4pnxq
78,I Met A Girl,William Michael Morgan,61,60,8,4WtkYdCG4n80h08Ep5SmDI
79,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",77,77,9,3CBjt0dsLlaz9h2OodDYAW
80,HandClap,Fitz And The Tantrums,84,80,3,4qRaZYiaOsSvWC7VgcxrI0
81,Song For Another Time,Old Dominion,92,81,3,7px4t7HGiuMUvFkEOpZEwp
82,All Time Low,Jon Bellion,-1,82,1,0SuLAslEMFZAXf0SwY7syi
83,Hold Up,Beyonce,81,13,11,
84,Fresh Eyes,Andy Grammer,97,84,2,4nMlau89VAjmV7agkl7OY3
85,Ain't My Fault,Zara Larsson,-1,85,1,0ADG9OgdVTL7fgREP75BrZ
86,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,82,66,13,4riiAdWWB9qw9cJkfSWQfe
87,You & Me,Marc E. Bassy Featuring G-Eazy,75,58,14,52qH79XktzCUPkN0dlRbUs
88,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,79,24,17,7nD9nN3jord9wWcfW3Gkcm
89,Mercy,Shawn Mendes,76,68,4,0AS63m1wHv9n4VVRizK6Hc
90,CRZY,Kehlani,85,85,3,6Dwtha2FtZFoMEBh5GR2sq
91,Capsize,Frenship & Emily Warren,93,91,3,2XMTqoHHSH0lvuXrvIEdco
92,THat Part,ScHoolboy Q Featuring Kanye West,88,40,19,2yJ9GVCLMmzBBfQAnfzlwr
93,Wanna Be That Song,Brett Eldredge,98,93,2,
94,Peter Pan,Kelsea Ballerini,80,35,20,2wqXQjOmQ9KoBm9Ssgt4Fo
95,Perfect Illusion,Lady Gaga,69,15,5,56ZrTFkANjeAMiS14njg4E
96,Kids,OneRepublic,-1,96,1,5mQNY6pTeSDl2doFB7uLbE
97,Forever Country,"Artists Of Then, Now & Forever",73,21,4,3WWVDPjihd1VITBLF10nha
98,I Got The Keys,DJ Khaled Featuring Jay Z & Future,90,30,16,51Nwg5wCDDiqcTntgJUlLo
99,Cranes In The Sky,Solange,74,74,2,48EjSdYh8wz2gBxxqzrsLe
100,Gangsta,Kehlani,95,41,10,1W7zkKgRv9mrLbfdQ8XyH3
