pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Closer,The Chainsmokers Featuring Halsey,1,1,4,7BKLCZ1jbUBVqRi2FVlTVw
2,Cold Water,Major Lazer Featuring Justin Bieber & MO,3,2,5,7zsXy7vlHdItvUSH8EwQss
3,Cheap Thrills,Sia Featuring Sean Paul,2,1,28,3S4px9f4lceWdKf0gWciFu
4,Heathens,twenty one pilots,4,4,10,6i0V12jOa3mr6uu4WYhUBr
5,Ride,twenty one pilots,6,5,24,2Z8WuEywRWYTKe1NybPQEW
6,This Is What You Came For,Calvin Harris Featuring Rihanna,5,3,17,0azC730Exh71aQlOt9Zj3y
7,Don't Let Me Down,The Chainsmokers Featuring Daya,8,3,28,1i1fxkWeaMmKEB4T7zqbzK
8,One Dance,Drake Featuring WizKid & Kyla,7,1,21,1zi7xx7UVEFkmKfv06H8x0
9,Send My Love (To Your New Lover),Adele,10,9,15,4BHzQ9C00ceJxfG16AlNWb
10,Treat You Better,Shawn Mendes,12,10,12,3QGsuHI8jO1Rx4JWLUh9jd
11,Needed Me,Rihanna,11,7,30,1Tt4sE4pXi57mTD1GCzsqm
12,Can't Stop The Feeling!,Justin Timberlake,9,1,16,1WkMMavIMc4JZ8cfMmxHkI
13,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,18,13,12,37FXw5QGFN7uwwsLy8uAc0
14,Too Good,Drake Featuring Rihanna,14,14,17,3BtuIIrQlkujKPuWF2B85z
15,Into You,Ariana Grande,13,13,15,2meEiZKWkiN28gITzFwQo5
16,Let Me Love You,DJ Snake Featuring Justin Bieber,19,12,3,0lYBSQXN6rCTvUZvg9S0lU
17,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",16,15,9,4dASQiO1Eoo3RJvt74FtXB
18,For Free,DJ Khaled Featuring Drake,15,13,12,4JDZl9nKIAhAhDjw753u4X
19,Broccoli,D.R.A.M. Featuring Lil Yachty,21,19,11,0qy5D3OJre7SPJNMOL9I71
20,Gold,Kiiara,23,20,14,6ZSO7kPn8IMJFymyticbJO
21,Luv,Tory Lanez,30,21,9,16Ah4QqH4mgYVXqfC4mdSd
22,Panda,Desiigner,17,1,27,275a9yzwGB6ncAW4SxY7q3
23,Never Be Like You,Flume Featuring Kai,20,20,21,5WI2ltQIdwgzf1SNE76JyR
24,Controlla,Drake,22,16,17,4CpKEkdGbOJV51cSvx7SoG
25,I Hate U I Love U,gnash Featuring Olivia O'Brien,28,25,19,7vRriwrloYVaoAe3a9wJHe
26,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,26,4,26,4tCtwWceOPWzenK2HAIJSb
27,Just Like Fire,P!nk,24,10,19,7K5dzhGda2vRTaAWYI3hrb
28,Hymn For The Weekend,Coldplay,35,28,13,6s3GEN8wK0OMzzzZbXj0fu
29,"Sit Still, Look Pretty",Daya,36,29,13,0EGuSSpuu9wmHCtvb4PdLO
30,H.O.L.Y.,Florida Georgia Line,29,14,17,0BCy325UZyR9z0t0uxwn2N
31,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,27,24,10,7nD9nN3jord9wWcfW3Gkcm
32,Me Too,Meghan Trainor,25,13,15,3KwwE4sgCzMaKWq6QBebmX
33,I Took A Pill In Ibiza,Mike Posner,32,4,32,1MtUq6Wp1eQ8PC6BbPCj8P
34,Tiimmy Turner,Desiigner,37,34,5,3NJG6vMH1ZsectZkocMEm0
35,This Girl,Kungs vs Cookin' On 3 Burners,42,35,5,1A8j067qyiNwQnZT0bzUpZ
36,No Limit,Usher Featuring Young Thug,33,33,9,4DRDMf5vftalExCy0fHbHl
37,Stressed Out,twenty one pilots,34,2,49,3CRDbSIZ4r5MsZ0YwxuEkn
38,Don't Mind,Kent Jones,31,8,17,27PmvZoffODNFW2p7ehZTQ
39,Work,Rihanna Featuring Drake,38,1,31,32lmL4vQAAotg6MrJnhlQZ
40,Unsteady,X Ambassadors,45,39,15,7lGKEWMXVWWTt3X71Bv44I
41,Gangsta,Kehlani,43,41,3,1W7zkKgRv9mrLbfdQ8XyH3
42,Peter Pan,Kelsea Ballerini,48,42,13,2wqXQjOmQ9KoBm9Ssgt4Fo
43,Low Life,Future Featuring The Weeknd,41,18,29,7EiZI6JVHllARrX9PUvAdX
44,Rise,Katy Perry,39,11,6,1CwNogTShsnsn1C8UhRmYX
45,Make You Miss Me,Sam Hunt,50,45,13,0xwPzLmBAYro8BUz7MrtAo
46,7 Years,Lukas Graham,40,2,32,5kqIPrATaCc2LqxVWzQGbk
47,Mama Said,Lukas Graham,55,47,6,5ArQzSBevAdXTxRY6Ulhbq
48,Love Yourself,Justin Bieber,46,1,41,50kpGaPAhYJ3sGmk6vplg0
49,Cake By The Ocean,DNCE,47,9,45,76hfruVvmfQbw0eYn1nmeC
50,From The Ground Up,Dan + Shay,49,48,14,0AdjJ2SaOeb5bPJ67nDbsW
51,Different For Girls,Dierks Bentley Featuring Elle King,53,51,12,5HJId22hZ2IvFnvNSy6ZbE
52,I Got The Keys,DJ Khaled Featuring Jay Z & Future,44,30,9,51Nwg5wCDDiqcTntgJUlLo
53,Starving,Hailee Steinfeld & Grey Featuring Zedd,62,53,4,4Ce37cRWvM1vIGGynKcs22
54,Setting The World On Fire,Kenny Chesney Featuring P!nk,58,29,4,7AclP0W2jy6yrbvBiC4prQ
55,Purple Lamborghini,Skrillex & Rick Ross,52,33,5,6JyuJFedEvPmdWQW0PkbGJ
56,THat Part,ScHoolboy Q Featuring Kanye West ,54,40,12,2yJ9GVCLMmzBBfQAnfzlwr
57,My PYT,Wale,56,54,11,4jK1VQQGDnNOLfyVXCxGsR
58,Make Me...,Britney Spears Featuring G-Eazy,51,17,6,0YSJCrlSWF3meRTNCu54WI
59,American Country Love Song,Jake Owen,61,56,14,0O1x2tRm8ZpfDbcpOWZp7z
60,Money Longer,Lil Uzi Vert,63,60,11,0B8QzDH7YWih85V5SEMnyJ
61,She's Got A Way With Words,Blake Shelton,70,61,9,3JffB4CABj9lA0NC63kbCp
62,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,71,62,10,39hnH8WdPmNT3Q3yzwC9Rg
63,You Don't Own Me,Grace Featuring G-Eazy,57,57,14,6KI1ZpZWYAJLvmVhCJz65G
64,Wicked,Future,59,41,19,6BbINUfGabVyiNFJpQXn3x
65,Middle Of A Memory,Cole Swindell,84,65,5,38gZVjeaeR3gcnCzziAxBm
66,"Wat U Mean (Aye, Aye, Aye)",Dae Dae,66,66,6,4riiAdWWB9qw9cJkfSWQfe
67,Vice,Miranda Lambert,69,47,6,4Qtw0HNKSbIRT5sWUnbRXc
68,Sorry,Beyonce,60,11,18,4k8Kq3yLE7I7umYfN08YCU
69,You & Me,Marc E. Bassy Featuring G-Eazy,72,69,7,52qH79XktzCUPkN0dlRbUs
70,In The Name Of Love,Martin Garrix & Bebe Rexha,93,70,2,23L5CiUhw2jV1OIMwthR3S
71,Father Stretch My Hands Pt. 1,Kanye West,74,37,16,4KW1lqgSr8TKrvBII0Brf8
72,No Shopping,French Montana Featuring Drake,67,36,6,0Di26AbdtizzHkFstPyt7A
73,It Don't Hurt Like It Used To,Billy Currington,75,73,5,0iA1unTbTbDOWUSlbwJ1pS
74,Record Year,Eric Church,64,44,19,5fSPbm5lcwtqwXkeQQswW8
75,With You Tonight / Hasta El Amanecer,Nicky Jam,73,73,14,2GICtNjlmq5w1XIQ9s0D9y
76,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,80,76,4,5uDASfU19gDxSjW8cnCaBp
77,Kill Em With Kindness,Selena Gomez,68,39,13,1QNoKVgA758HFLu3TW2q7R
78,Come And See Me,PARTYNEXTDOOR Featuring Drake,65,65,8,1wZqJM5FGDEl3FjHDxDyQd
79,Nikes,Frank Ocean,-1,79,1,19YKaevk2bce4odJkP5L22
80,Ivy,Frank Ocean,-1,80,1,2ZWlPOoWh0626oTaHrnl2a
81,You Look Like I Need A Drink,Justin Moore,79,79,3,1TGJxtVHgPHKVt6K7sPn1T
82,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,90,82,2,20dP2DaMHIAmwWAbp7peSr
83,Rock On,Tucker Beathard,98,83,2,
84,Pink + White,Frank Ocean,-1,84,1,3xKsf9qdS1CyvXSMEid6g8
85,Church Bells,Carrie Underwood,78,43,16,67citk3uzWs5qbaIVKTeg8
86,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,87,86,14,0v9Wz8o0BT8DU38R4ddjeH
87,1 Night,Lil Yachty,94,87,3,40yJGQyEaBbIkXpwMFkXip
88,Cool Girl,Tove Lo,-1,84,2,3tJ4y2Zqx6gM9xOAuFfsSF
89,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",91,89,3,4VJ7mnW4wjjIgPBM6KWvPu
90,Lockjaw,French Montana Featuring Kodak Black,83,73,8,7iaw359G2XT14uTfV9feip
91,Look Alive,Rae Sremmurd,76,76,2,2IGr3q6ljcpLvHDFLtI0yW
92,Duele El Corazon,Enrique Iglesias Featuring Wisin,88,82,7,6YZdkObH88npeKrrkb8Ggf
93,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",95,93,2,3CBjt0dsLlaz9h2OodDYAW
94,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,-1,94,1,5oyUurs28XRagLa8lgm6V3
95,Mercy,Shawn Mendes,-1,95,1,0AS63m1wHv9n4VVRizK6Hc
96,Solo,Frank Ocean,-1,96,1,35xSkNIXi504fcEwz9USRB
97,You Was Right,Lil Uzi Vert,92,89,7,2ANLarE8yHVsLWW21nj79M
98,Nights,Frank Ocean,-1,98,1,7eqoqGkKwgOaWNNHx90uEZ
99,I Met A Girl,William Michael Morgan,-1,99,1,4WtkYdCG4n80h08Ep5SmDI
