pos,title,artist,last_pos,peak_pos,streak,spotify_id
71,You Don't Own Me,Grace Featuring G-Eazy,68,68,5,6KI1ZpZWYAJLvmVhCJz65G
72,Mind Reader,Dustin Lynch,63,57,15,2MNapHbu7QASoukvVVIxyr
73,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,78,73,12,0TQ1FvC8TJ09iibSfwRP81
74,Kill Em With Kindness,Selena Gomez,-1,74,1,1QNoKVgA758HFLu3TW2q7R
75,Think Of You,Chris Young Duet With Cassadee Pope,69,40,16,6W9W8dSswA8KNegvl3W97V
76,Might Not,Belly Featuring The Weeknd,79,68,15,5e9aFSdnkQUrm5y8Dhw0qN
77,With You,Drake Featuring PARTYNEXTDOOR,64,47,5,3aJkV6DUTSCqOwVwaBDG9B
78,Wherever I Go,OneRepublic,81,67,3,7kftK4n15rl1wbpfjSq2Tk
79,Noise,Kenny Chesney,92,72,8,0XN2BcoaKE4Z2hnq1ZeDY1
80,Feel No Ways,Drake,65,53,5,3cjF2OFRmip8spwZYQRKxP
81,Law,Yo Gotti Featuring E-40,84,79,8,7mhk9WyqZZzvTTCQKfh2iV
82,Formation,Beyonce,75,10,6,
83,Gold,Kiiara,96,83,2,6ZSO7kPn8IMJFymyticbJO
84,If It Ain't Love,Jason Derulo,76,67,8,5YHR8wBR5jXfGtP766NiAT
85,Moolah,Young Greatness,88,85,8,746PsZ5jTdqIJ6LgJAHcEZ
86,From The Ground Up,Dan + Shay,90,86,2,0AdjJ2SaOeb5bPJ67nDbsW
87,9,Drake,72,45,5,1C7KSXR2GVxknex6I4ANco
88,Faded,Alan Walker,80,80,6,7gHs73wELdeycvS48JfIos
89,American Country Love Song,Jake Owen,-1,83,2,0O1x2tRm8ZpfDbcpOWZp7z
90,Youth,Troye Sivan,87,23,17,1cOyWWUr3oXJIxY0AjJEx9
91,Piece By Piece,Kelly Clarkson,89,8,14,2NELtMgQ8HSdrGrYQPLnC3
92,Peter Pan,Kelsea Ballerini,-1,92,1,2wqXQjOmQ9KoBm9Ssgt4Fo
93,Make You Miss Me,Sam Hunt,-1,93,1,0xwPzLmBAYro8BUz7MrtAo
94,Kiss It Better,Rihanna,91,62,9,7bmqcI1HQwx1PWwYyZO0lg
95,With You Tonight / Hasta El Amanecer,Nicky Jam,98,95,2,2GICtNjlmq5w1XIQ9s0D9y
96,Ophelia,The Lumineers,97,66,6,3d8y0t70g7hw2FOWl9Z4Fm
97,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,-1,86,2,0v9Wz8o0BT8DU38R4ddjeH
98,Different For Girls,Dierks Bentley Featuring Elle King,-1,98,1,5HJId22hZ2IvFnvNSy6ZbE
99,Fix,Chris Lane,-1,99,1,17Vry8h1fUTYg8NL6pHhem
100,"Sit Still, Look Pretty",Daya,-1,100,1,0EGuSSpuu9wmHCtvb4PdLO
