pos,title,artist,last_pos,peak_pos,streak,spotify_id
46,All I Know,The Weeknd Featuring Future,-1,46,1,0NWqNXBJTpXbkI5rPWNy3p
47,Secrets,The Weeknd,-1,47,1,00NAQYOP4AmWR549nnYJZu
48,True Colors,The Weeknd,-1,48,1,1oGdVdYjeQvojGKDddxLQQ
49,Bad And Boujee,Migos Featuring Lil Uzi Vert,54,49,3,4Km5HrUvYTaSUfiSGPJeQR
50,Mercy,Shawn Mendes,35,35,11,0AS63m1wHv9n4VVRizK6Hc
51,Bounce Back,Big Sean,51,51,4,0SGkqnVQo9KPytSri1H6cF
52,How Far I'll Go,Auli'i Cravalho,-1,52,1,6mb6lVLNrcUgLnEN8QnDJd
53,Love Me Now,John Legend,43,41,6,6hdkw1wzhIRYPlYDUtCY5m
54,Used To This,Future Featuring Drake,40,14,4,3V8sM5OOG6YfDuDLa2IIYJ
55,False Alarm,The Weeknd,-1,55,3,4oeaIftdpT3JuZLcCkKmVE
56,Hallelujah,Pentatonix,65,32,6,0HZk0QsXPhMNAWNDR3rYE8
57,You Was Right,Lil Uzi Vert,52,52,21,2ANLarE8yHVsLWW21nj79M
58,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo,49,43,16,20dP2DaMHIAmwWAbp7peSr
59,Wanna Be That Song,Brett Eldredge,57,57,9,
60,Come And See Me,PARTYNEXTDOOR Featuring Drake,56,55,22,1wZqJM5FGDEl3FjHDxDyQd
61,Stargirl Interlude,The Weeknd Featuring Lana Del Rey,-1,61,1,4EDijkJdHBZZ0GwJ12iTAj
62,Tiimmy Turner,Desiigner,45,34,19,3NJG6vMH1ZsectZkocMEm0
63,Sleep Without You,Brett Young,47,47,12,6zkHymyoD3tIqV7RwCAYUw
64,Song For Another Time,Old Dominion,60,60,10,7px4t7HGiuMUvFkEOpZEwp
65,Fresh Eyes,Andy Grammer,59,59,9,4nMlau89VAjmV7agkl7OY3
66,Sneakin',Drake Featuring 21 Savage,50,28,6,4ckuS4Nj4FZ7i3Def3Br8W
67,Attention,The Weeknd,-1,67,1,6pDVjCUA3B1vg9waKutAsv
68,Nothing Without You,The Weeknd,-1,68,1,57qiTKh8bVX0VtfUNTQqhw
69,A Lonely Night,The Weeknd,-1,69,1,0ifooM33X1iBxVYyOkSbXW
70,No Heart,21 Savage & Metro Boomin,61,57,6,4gmmRb6bZJffOOiww1JGTO
71,Love To Lay,The Weeknd,-1,71,1,27BgDmciSjoxTG0almHTpZ
72,Ordinary Life,The Weeknd,-1,72,1,15k2nBQJ0teDmPZHrOXL2N
73,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,62,61,15,5oyUurs28XRagLa8lgm6V3
74,Middle Of A Memory,Cole Swindell,58,46,19,38gZVjeaeR3gcnCzziAxBm
75,1 Night,Lil Yachty,55,49,17,40yJGQyEaBbIkXpwMFkXip
76,Say You Won't Let Go,James Arthur,68,68,6,5uCax9HTNlzGybIStD3vDh
77,HandClap,Fitz And The Tantrums,63,63,10,4qRaZYiaOsSvWC7VgcxrI0
78,Water Under The Bridge,Adele,80,70,4,4vb4mFvYsr2h6enhjJsq9Y
79,Dirty Laundry,Carrie Underwood,70,69,7,5qRRiqndqXaq2QBudIrkYU
80,Better Man,Little Big Town,69,53,5,0jMikeoKkkSOby4ofddqYs
81,Setting The World On Fire,Kenny Chesney Featuring P!nk,67,29,18,7AclP0W2jy6yrbvBiC4prQ
82,All We Know,The Chainsmokers Featuring Phoebe Ryan,66,18,9,2rizacJSyD9S1IQUxUxnsK
83,You're Welcome,Dwayne Johnson,-1,83,1,6U4VqEHy4n5VeiH4pQPL24
84,That's My Girl,Fifth Harmony,73,73,2,2ACOWPLUe4A4KuQ5ioD2od
85,Distraction,Kehlani,-1,85,1,2wSQyp6VzUopSFBinRo1iD
86,Star Of The Show,Thomas Rhett,82,82,5,63OQWdXMq0Pe6pRpWY5gO0
87,A Little More Summertime,Jason Aldean,64,52,13,3esPcn43N0CytAtcY9V30C
88,How Far I'll Go,Alessia Cara,-1,88,1,5EbX5xL3O2xT8FxCpYzgUO
89,Selfish,PnB Rock,81,81,4,2xbI8Vmyv3TkpTdywpPyNw
90,Chantaje,Shakira Featuring Maluma,77,77,3,6mICuAdrwEjh6Y6lroV2Kg
91,How I'll Always Be,Tim McGraw,87,87,7,2ZekuYUoEIBrUwHOY0gcgB
92,A Guy With A Girl,Blake Shelton,92,92,3,5sjIhQzNljMVrDklI91ezp
93,We Know The Way,Opetaia Foa'i & Lin-Manuel Miranda,-1,93,1,6YH2r9NyEJTjlRmKOCvxgJ
94,Look Alive,Rae Sremmurd,72,72,6,2IGr3q6ljcpLvHDFLtI0yW
95,What They Want,Russ,83,83,6,3pndPhlQWjuSoXhcIIdBjv
96,Fade,Kanye West,71,47,13,3cCxoOgfi6hgt8MNteuiiD
97,Capsize,Frenship & Emily Warren,84,78,10,2XMTqoHHSH0lvuXrvIEdco
98,Make Me (Cry),Noah Cyrus Featuring Labrinth,-1,98,1,2BrzlUj1u1CtvaJDGIKpsP
99,My Sh*t,A Boogie Wit da Hoodie,93,89,7,
100,Sex With Me,Rihanna,95,92,6,6WAxKNbZoGNzQTIvdMqkFs
