pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Shape Of You,Ed Sheeran,1,1,14,7qiZfU4dY1lWllzX7mPBI3
2,That's What I Like,Bruno Mars,3,2,13,0KKkJNfGyhkQ5aFogxQAPU
3,Humble.,Kendrick Lamar,2,2,2,7KXjTSCq5nL1LoYtL7XAwS
4,Sign Of The Times,Harry Styles,-1,4,1,5Ohxk2dO5COHF1krpoPigN
5,Something Just Like This,The Chainsmokers & Coldplay,5,3,8,1dNIEtp7AY3oDAKCGg2XkH
6,iSpy,KYLE Featuring Lil Yachty,4,4,16,2EEeOnHehOozLq4aS0n6SL
7,Mask Off,Future,11,7,8,0VgkVdmE4gld66l8iyGjgx
8,XO TOUR Llif3,Lil Uzi Vert,16,8,3,7GX5flRQZVHRAGd6B4TmDO
9,Body Like A Back Road,Sam Hunt,6,6,11,7mldq42yDuxiUNn08nvzHO
10,Paris,The Chainsmokers,9,6,13,15vzANxN8G9wWfwAJLLMCg
11,It Ain't Me,Kygo x Selena Gomez,13,11,9,12GEpg2XOPyqk03JZEZnJs
12,Issues,Julia Michaels,22,12,12,7vu0JkJh0ldukEYbTVcqd0
13,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,10,9,19,5knuzwU65gJK7IF5yJsuaW
14,Stay,Zedd & Alessia Cara,14,14,7,6uBhi9gBXWjanegOb2Phh0
15,Tunnel Vision,Kodak Black,8,6,8,4Q3N4Ct4zCuIHuZ65E3BD4
16,Say You Won't Let Go,James Arthur,17,16,25,5uCax9HTNlzGybIStD3vDh
17,I Feel It Coming,The Weeknd Featuring Daft Punk,7,4,21,3dhjNA0jGA8vHBQ1VdD6vV
18,Bad And Boujee,Migos Featuring Lil Uzi Vert,12,1,22,4Km5HrUvYTaSUfiSGPJeQR
19,Congratulations,Post Malone Featuring Quavo,25,19,16,3a1lNhkSLSkpJE4MSHpDu9
20,Location,Khalid,24,20,14,152lZdxL1OR0ZMW6KquMif
21,Cold,Maroon 5 Featuring Future,28,16,9,50QWA5PR501dIe2KkJkHRR
22,Passionfruit,Drake,23,8,4,5mCPDVBb16L4XQwDdbRUpz
23,Closer,The Chainsmokers Featuring Halsey,21,1,37,7BKLCZ1jbUBVqRi2FVlTVw
24,Love On The Brain,Rihanna,18,5,26,2aksifNn5ph8igDOkPBA02
25,Bounce Back,Big Sean,20,6,23,0SGkqnVQo9KPytSri1H6cF
26,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,15,2,18,2y5aJvzXhHPA94U5GFAcXe
27,Chained To The Rhythm,Katy Perry Featuring Skip Marley,19,4,9,5tP2TrJDgXXxAHZwcOknOI
28,T-Shirt,Migos,26,19,13,7KOlJ92bu51cltsD9KU5I7
29,Swang,Rae Sremmurd,29,29,17,6mapJIPnQ23RTAevUoE0DL
30,24K Magic,Bruno Mars,27,4,27,6b8Be6ljOzmkOmFslEb23P
31,Scars To Your Beautiful,Alessia Cara,30,8,33,0prNGof3XqfTvNDxHonvdK
32,Rolex,Ayo & Teo,39,32,9,0pSBuHjILhNEo55xK1zrRt
33,Can't Stop The Feeling!,Justin Timberlake,32,1,49,1WkMMavIMc4JZ8cfMmxHkI
34,Mercy,Shawn Mendes,33,15,30,0AS63m1wHv9n4VVRizK6Hc
35,Down,Marian Hill,35,21,13,5eCkuGPZNl4mISFNPgr3Dd
36,Slide,Calvin Harris Featuring Frank Ocean & Migos,40,34,7,6gpcs5eMhJwax4mIfKDYQk
37,Look At Me!,XXXTentacion,34,34,10,7floNISpH8VF4z4459Qo18
38,Fake Love,Drake,31,8,25,343YBumqHu19cGoGARUTsd
39,Starboy,The Weeknd Featuring Daft Punk,37,1,30,7MXVkk9YMctZqd1Srtv4MB
40,In Case You Didn't Know,Brett Young,44,40,10,10M2Ex445zw585Ducldzkw
41,Portland,Drake Featuring Quavo & Travis Scott,36,9,4,2bjwRfXMk4uRgOD9IBYl9h
42,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,52,42,4,6kex4EBAj0WHXDKZMEJaaF
43,Goosebumps,Travis Scott,43,43,22,6gBFPUFcJLzWGx4lenP6h2
44,Both,Gucci Mane Featuring Drake,46,41,17,5tFep7dXGd7vEJ668wTPux
45,Dirt On My Boots,Jon Pardi,42,37,19,7f08qp3HROTkfrtNpiYGGo
46,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,45,6,27,3PGdPUMdUg7a3Tgr5gkfKK
47,Believer,Imagine Dragons,48,41,10,1NtIMM4N0cFa1dNzN15chl
48,Despacito,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,49,44,13,6rPO02ozF3bM7NnOV4h6s2
49,Redbone,Childish Gambino,56,48,19,3kxfsdsCpFgN412fpnW85Y
50,Now Or Never,Halsey,-1,50,1,7i2DJ88J7jQ8K7zqFX2fW8
51,Hurricane,Luke Combs,57,51,9,6xHI9KjUjYT0FPtGO8Mxa1
52,Any Ol' Barstool,Jason Aldean,54,52,12,4T5Z4mbTe7kuGqgLpaRtTh
53,The Fighter,Keith Urban Featuring Carrie Underwood,38,38,10,5OUSPcqhYTOzpbXzoEvKim
54,Green Light,Lorde,55,19,7,3I4QOvltiKcMu3xmnQjEct
55,Party,Chris Brown Featuring Usher & Gucci Mane,51,40,17,05Z7jet4VDNVgNQWcYHnrk
56,Hometown Girl,Josh Turner,65,56,7,5C6uh95eAL0RBTSGXKQwvk
57,Castle On The Hill,Ed Sheeran,69,6,14,6PCUP3dWmTjcTtXY02oFdT
58,Heavy,Linkin Park Featuring Kiiara,61,52,8,104buTcnP2AsxqB7U1FIZ4
59,Shining,DJ Khaled Featuring Beyonce & JAY Z,64,57,9,7Fa5UNizycSms5jP3SQD3F
60,How Far I'll Go,Auli'i Cravalho,63,41,18,6mb6lVLNrcUgLnEN8QnDJd
61,Black,Dierks Bentley,66,61,10,2lFtnEmkIPm2ClN55e2chV
62,Gyalchester,Drake,62,29,4,6UjfByV1lDLW0SOVQA4NAi
63,Losin Control,Russ,79,63,7,4cxMGhkinTocPSVVKWIw0d
64,The Weekend,Brantley Gilbert,80,64,15,48tAdjG4ng2JfECa7OQujk
65,Call On Me,Starley,82,65,15,2L6orAlH8tBhiFTumIfMyF
66,Fast,Luke Bryan,58,58,12,2gYiCTytrSRtuaHP1Nac6u
67,Moves,Big Sean,74,38,16,0Fv5N0cHBsl4bzCbollCAS
68,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,71,68,3,4VFE6ZNqa8jHAmbYICoAFg
69,Selfish,Future Featuring Rihanna,77,37,7,6yHkPtl6UQ7RjtJLBPzbJw
70,Play That Song,Train,72,41,20,77hjM9bMmgfTGJXv14UFmi
71,Deja Vu,J. Cole,73,7,18,6I6NX6tjGsxFAsIfGzY9lJ
72,Free Smoke,Drake,68,18,4,05KOgYg8PGeJyyWBPi5ja8
73,Yeah Boy,Kelsea Ballerini,76,73,8,2WaOQWSv0D1tZNxyLvnGAI
74,Unforgettable,French Montana Featuring Swae Lee,-1,74,1,3B54sVLJ402zGa6Xm4YGNe
75,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,94,75,2,1f5cbQtDrykjarZVrShaDI
76,First Day Out,Tee Grizzley,88,76,2,3muBQDekYAg7jm6hDu6R0Z
77,Road Less Traveled,Lauren Alaina,67,67,12,4nxgA1nvXvTkmsBY0vJV57
78,The One,The Chainsmokers,91,78,2,1jYiIOC5d6soxkJP81fxq2
79,Everyday We Lit,YFN Lucci Featuring PnB Rock,-1,79,1,4PzovBqgnSHKd8opsP7IVM
80,Scared To Be Lonely,Martin Garrix & Dua Lipa,90,80,6,3ebXMykcMXOcLeJ9xZ17XH
81,Craving You,Thomas Rhett Featuring Maren Morris,53,53,2,2d48mamATjby7wgPjdrSOQ
82,Good Drank,2 Chainz x Gucci Mane x Quavo,95,82,5,39pS70eeDvyCAF3t8NAlVV
83,Draco,Future,87,46,8,4GkkxswcdEt1tkSyiRzgnC
84,Blem,Drake,78,38,4,2XlHu0HcujBCkWMdIAvrqt
85,You Look Good,Lady Antebellum,60,60,2,1dFLowBW25EaL2OC7eKEa2
86,How Not To,Dan + Shay,98,86,2,4n0xztUAbHPUV8G3NQvF30
87,No Frauds,"Nicki Minaj, Drake & Lil Wayne",84,14,5,7KcGEssn7BnJdTgildK5y0
88,Prblms,6LACK,97,88,4,4AtZRwSR8BOTTQg5ihSggt
