pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Cheap Thrills,Sia Featuring Sean Paul,1,1,25,3S4px9f4lceWdKf0gWciFu
2,One Dance,Drake Featuring WizKid & Kyla,3,1,18,1zi7xx7UVEFkmKfv06H8x0
3,This Is What You Came For,Calvin Harris Featuring Rihanna,4,3,14,0azC730Exh71aQlOt9Zj3y
4,Can't Stop The Feeling!,Justin Timberlake,5,1,13,1WkMMavIMc4JZ8cfMmxHkI
5,Cold Water,Major Lazer Featuring Justin Bieber & MO,2,2,2,7zsXy7vlHdItvUSH8EwQss
6,Don't Let Me Down,The Chainsmokers Featuring Daya,6,3,25,1i1fxkWeaMmKEB4T7zqbzK
7,Ride,twenty one pilots,7,6,21,2Z8WuEywRWYTKe1NybPQEW
8,Needed Me,Rihanna,8,7,27,1Tt4sE4pXi57mTD1GCzsqm
9,Closer,The Chainsmokers Featuring Halsey,-1,9,1,7BKLCZ1jbUBVqRi2FVlTVw
10,Send My Love (To Your New Lover),Adele,9,9,12,4BHzQ9C00ceJxfG16AlNWb
11,Heathens,twenty one pilots,15,11,7,6i0V12jOa3mr6uu4WYhUBr
12,Panda,Desiigner,10,1,24,275a9yzwGB6ncAW4SxY7q3
13,For Free,DJ Khaled Featuring Drake,14,13,9,4JDZl9nKIAhAhDjw753u4X
14,Me Too,Meghan Trainor,13,13,12,3KwwE4sgCzMaKWq6QBebmX
15,Don't Mind,Kent Jones,11,8,14,27PmvZoffODNFW2p7ehZTQ
16,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,17,4,23,4tCtwWceOPWzenK2HAIJSb
17,Just Like Fire,P!nk,12,10,16,7K5dzhGda2vRTaAWYI3hrb
18,Treat You Better,Shawn Mendes,16,16,9,3QGsuHI8jO1Rx4JWLUh9jd
19,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,22,19,9,37FXw5QGFN7uwwsLy8uAc0
20,Too Good,Drake Featuring Rihanna,20,19,14,3BtuIIrQlkujKPuWF2B85z
21,Controlla,Drake,18,16,14,4CpKEkdGbOJV51cSvx7SoG
22,Into You,Ariana Grande,23,22,12,2meEiZKWkiN28gITzFwQo5
23,H.O.L.Y.,Florida Georgia Line,19,14,14,0BCy325UZyR9z0t0uxwn2N
24,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,25,24,7,7nD9nN3jord9wWcfW3Gkcm
25,Never Be Like You,Flume Featuring Kai,24,24,18,5WI2ltQIdwgzf1SNE76JyR
26,I Took A Pill In Ibiza,Mike Posner,21,4,29,1MtUq6Wp1eQ8PC6BbPCj8P
27,I Hate U I Love U,gnash Featuring Olivia O'Brien,27,27,16,7vRriwrloYVaoAe3a9wJHe
28,Broccoli,D.R.A.M. Featuring Lil Yachty,29,28,8,0qy5D3OJre7SPJNMOL9I71
29,Setting The World On Fire,Kenny Chesney Featuring P!nk,-1,29,1,7AclP0W2jy6yrbvBiC4prQ
30,I Got The Keys,DJ Khaled Featuring Jay Z & Future,31,30,6,51Nwg5wCDDiqcTntgJUlLo
31,Work,Rihanna Featuring Drake,26,1,28,32lmL4vQAAotg6MrJnhlQZ
32,Gold,Kiiara,32,32,11,6ZSO7kPn8IMJFymyticbJO
33,Stressed Out,twenty one pilots,28,2,46,3CRDbSIZ4r5MsZ0YwxuEkn
34,7 Years,Lukas Graham,30,2,29,5kqIPrATaCc2LqxVWzQGbk
35,Low Life,Future Featuring The Weeknd,35,18,26,7EiZI6JVHllARrX9PUvAdX
36,No Shopping,French Montana Featuring Drake,80,36,3,0Di26AbdtizzHkFstPyt7A
37,Tiimmy Turner,Desiigner,46,37,2,3NJG6vMH1ZsectZkocMEm0
38,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",64,32,6,4dASQiO1Eoo3RJvt74FtXB
39,Love Yourself,Justin Bieber,33,1,38,50kpGaPAhYJ3sGmk6vplg0
40,Hymn For The Weekend,Coldplay,42,40,10,6s3GEN8wK0OMzzzZbXj0fu
41,Cake By The Ocean,DNCE,37,9,42,76hfruVvmfQbw0eYn1nmeC
42,Sorry,Beyonce,34,11,15,4k8Kq3yLE7I7umYfN08YCU
43,Rise,Katy Perry,43,11,3,1CwNogTShsnsn1C8UhRmYX
44,My House,Flo Rida,39,4,39,6Knv6wdA0luoMUuuoYi2i1
45,Sorry,Justin Bieber,41,1,41,09CtPGIpYB4BrO8qb1RGsF
46,Luv,Tory Lanez,50,46,6,16Ah4QqH4mgYVXqfC4mdSd
47,Let It Go,James Bay,38,16,33,13HVjjWUZFaWilh2QUJKsP
