pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Can't Stop The Feeling!,Justin Timberlake,-1,1,1,1WkMMavIMc4JZ8cfMmxHkI
2,One Dance,Drake Featuring WizKid & Kyla ,1,1,6,1zi7xx7UVEFkmKfv06H8x0
3,Panda,Desiigner,2,1,12,275a9yzwGB6ncAW4SxY7q3
4,7 Years,Lukas Graham,3,2,17,5kqIPrATaCc2LqxVWzQGbk
5,I Took A Pill In Ibiza,Mike Posner,4,4,17,1MtUq6Wp1eQ8PC6BbPCj8P
6,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,5,5,11,4tCtwWceOPWzenK2HAIJSb
7,Don't Let Me Down,The Chainsmokers Featuring Daya,7,7,13,1i1fxkWeaMmKEB4T7zqbzK
8,Work,Rihanna Featuring Drake,6,1,16,32lmL4vQAAotg6MrJnhlQZ
9,Pillowtalk,Zayn,8,1,15,0PDUDa38GO8lMxLCRc4lL1
10,Needed Me,Rihanna ,13,10,15,1Tt4sE4pXi57mTD1GCzsqm
11,Love Yourself, Justin Bieber,10,1,26,50kpGaPAhYJ3sGmk6vplg0
12,My House,Flo Rida,14,4,27,6Knv6wdA0luoMUuuoYi2i1
13,Stressed Out,twenty one pilots,15,2,34,3CRDbSIZ4r5MsZ0YwxuEkn
14,Never Forget You,Zara Larsson & MNEK,23,14,13,6hmhG1b4LEyNuashVvuIAo
15,This Is What You Came For,Calvin Harris Featuring Rihanna,9,9,2,0azC730Exh71aQlOt9Zj3y
16,Dangerous Woman,Ariana Grande,18,10,9,7l94dyN2hX9c6wWcZQuOGJ
17,Cake By The Ocean,DNCE,22,9,30,76hfruVvmfQbw0eYn1nmeC
18,"Me, Myself & I",G-Eazy x Bebe Rexha,17,7,28,40YcuQysJ0KlGQTeGUosTC
19,No,Meghan Trainor,12,3,10,0l0CvurVUrr2w3Jj1hOVFc
20,H.O.L.Y.,Florida Georgia Line,20,20,2,0BCy325UZyR9z0t0uxwn2N
21,Low Life,Future Featuring The Weeknd,24,18,14,7EiZI6JVHllARrX9PUvAdX
22,Oui,Jeremih,25,19,19,0PJIbOdMs3bd5AT8liULMQ
23,Pop Style,Drake Featuring The Throne,21,16,6,5mPSyjLatqB00IkPqRlbTE
24,Sorry,Justin Bieber,27,1,29,09CtPGIpYB4BrO8qb1RGsF
25,2 Phones,Kevin Gates,26,17,19,0wdKiSBUT7aZkXUIdJWcwC
26,Close,Nick Jonas Featuring Tove Lo,31,26,7,3lSDIJ2abCrOdDJ6pshUap
27,My Boo,Ghost Town DJ's,29,27,33,2OawRn0NvWkStuemgdae4i
28,Let It Go,James Bay,32,28,21,13HVjjWUZFaWilh2QUJKsP
29,Middle,DJ Snake Featuring Bipolar Sunshine,30,20,17,0g5EKLgdKvNlln7TNqBByK
30,Just Like Fire,P!nk,55,30,4,7K5dzhGda2vRTaAWYI3hrb
31,Sorry,Beyonce,11,11,3,4k8Kq3yLE7I7umYfN08YCU
32,Exchange,Bryson Tiller,35,26,29,43PuMrRfbyyuz4QpZ3oAwN
33,Lost Boy,Ruth B,42,33,12,4h0zU3O9R5xzuTmNO7dNDU
34,Stitches,Shawn Mendes,36,4,51,5jsw9uXEGuKyJzs0boZ1bT
35,Controlla,Drake,34,34,2,4CpKEkdGbOJV51cSvx7SoG
36,Don't Mind,Kent Jones,63,36,2,27PmvZoffODNFW2p7ehZTQ
37,Cut It,O.T. Genasis Featuring Young Dolph,57,37,12,376KnY4TrgBITxjlnbnmIy
38,Cheap Thrills,Sia Featuring Sean Paul,48,38,13,3S4px9f4lceWdKf0gWciFu
39,One Call Away,Charlie Puth,39,12,24,7soJgKhQTO8hLP2JPRkL5O
40,Somewhere On A Beach,Dierks Bentley,41,35,15,5CG9Ps5ynNjpKJHmwc95pa
41,Too Good,Drake Featuring Rihanna,52,41,2,3BtuIIrQlkujKPuWF2B85z
42,Roses,The Chainsmokers Featuring Rozes,43,6,30,3vv9phIu6Y1vX3jcqaGz5Z
43,Humble And Kind,Tim McGraw,51,30,14,3Rkk851fZjIsglV2jbBPDd
44,Came Here To Forget,Blake Shelton,69,40,10,1N7qGCKRRnvjoy8MGyHgpS
45,Ride,twenty one pilots,58,45,9,2Z8WuEywRWYTKe1NybPQEW
46,Don't,Bryson Tiller,46,13,33,3pXF1nA74528Edde4of9CC
47,Formation,Beyonce,19,10,3,
48,Hold Up,Beyonce,16,13,3,
49,Hype,Drake,33,33,2,5NFYuqu8V6QXc6mzcLImd6
50,T-Shirt,Thomas Rhett,62,50,11,1zWZvrk13cL8Sl3VLeG57F
51,Wild Things,Alessia Cara,56,51,12,2ZyuwVvV6Z3XJaXIFbspeE
52,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",77,52,7,61QSuw5VlC0LTS8WMO356g
