pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,1,14,6fujklziTHa8uoM5OQSfIo
2,Starboy,The Weeknd Featuring Daft Punk,2,2,13,7MXVkk9YMctZqd1Srtv4MB
3,Closer,The Chainsmokers Featuring Halsey,3,1,20,7BKLCZ1jbUBVqRi2FVlTVw
4,24K Magic,Bruno Mars,4,4,10,6b8Be6ljOzmkOmFslEb23P
5,Side To Side,Ariana Grande Featuring Nicki Minaj,5,4,16,1pKeFVVUOPjFsOABub0OaV
6,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,-1,6,1,2y5aJvzXhHPA94U5GFAcXe
7,Deja Vu,J. Cole,-1,7,1,
8,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,6,5,12,1lItf5ZXJc1by9SbPeljFd
9,Let Me Love You,DJ Snake Featuring Justin Bieber,8,4,19,0lYBSQXN6rCTvUZvg9S0lU
10,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,7,7,10,3PGdPUMdUg7a3Tgr5gkfKK
11,Immortal,J. Cole,-1,11,1,6AGON2BGdPmPMJGiiNuuwl
12,Fake Love,Drake,11,10,8,343YBumqHu19cGoGARUTsd
13,Neighbors,J. Cole,-1,13,1,0utlOiJy2weVl9WTkcEWHy
14,Bad Things,Machine Gun Kelly x Camila Cabello,10,10,7,1KzGj3xvi9IiY05kBlkm2G
15,Heathens,twenty one pilots,9,2,26,6i0V12jOa3mr6uu4WYhUBr
16,Caroline,Amine,15,12,15,5hTpBe8h35rJ67eAWHQsJx
17,Broccoli,D.R.A.M. Featuring Lil Yachty,12,5,27,0qy5D3OJre7SPJNMOL9I71
18,Scars To Your Beautiful,Alessia Cara,13,13,16,0prNGof3XqfTvNDxHonvdK
19,Starving,Hailee Steinfeld & Grey Featuring Zedd,14,12,20,4Ce37cRWvM1vIGGynKcs22
20,All I Want For Christmas Is You,Mariah Carey,17,11,17,0bYg9bo50gSsH3LtXe2SQn
21,Change,J. Cole,-1,21,1,3pjUyVbFmM96tYhSaKJwTt
22,She's Mine Pt.1,J. Cole,-1,22,1,0HtOJj7Kl74s1Ngf3MWeif
23,For Whom The Bell Tolls,J. Cole,-1,23,1,3MWlVSkoLS1e66nlZ2tuWJ
24,Ville Mentality,J. Cole,-1,24,1,2z3joGXrdGL2iEjIKQTiN1
25,I Hate U I Love U,gnash Featuring Olivia O'Brien,16,10,35,7vRriwrloYVaoAe3a9wJHe
26,Bad And Boujee,Migos Featuring Lil Uzi Vert,24,24,5,4Km5HrUvYTaSUfiSGPJeQR
27,Love On The Brain,Rihanna,20,20,9,2aksifNn5ph8igDOkPBA02
28,The Greatest,Sia Featuring Kendrick Lamar,18,18,15,7xHWNBFm6ObGEQPaUxHuKO
29,4 Your Eyez Only,J. Cole,-1,29,1,1vvnYpYEMVB4aq9I6tHIEB
30,Foldin Clothes,J. Cole,-1,30,1,77IAeEz8LEchPN8UNjaTJ2
31,Bounce Back,Big Sean,39,31,6,0SGkqnVQo9KPytSri1H6cF
32,Treat You Better,Shawn Mendes,19,6,28,3QGsuHI8jO1Rx4JWLUh9jd
33,I Feel It Coming,The Weeknd Featuring Daft Punk,28,22,4,3dhjNA0jGA8vHBQ1VdD6vV
34,She's Mine Pt. 2,J. Cole,-1,34,1,5rmcjZTrE9JR1YrbNZDFNW
35,In The Name Of Love,Martin Garrix & Bebe Rexha,25,24,18,23L5CiUhw2jV1OIMwthR3S
36,All Time Low,Jon Bellion,33,32,10,
37,Love Me Now,John Legend,23,23,8,6hdkw1wzhIRYPlYDUtCY5m
38,Blue Ain't Your Color,Keith Urban,30,24,14,
39,Can't Stop The Feeling!,Justin Timberlake,32,1,32,1WkMMavIMc4JZ8cfMmxHkI
40,Cold Water,Major Lazer Featuring Justin Bieber & MO,21,2,21,7zsXy7vlHdItvUSH8EwQss
41,Cheap Thrills,Sia Featuring Sean Paul,26,1,44,3S4px9f4lceWdKf0gWciFu
42,Unsteady,X Ambassadors,22,20,31,7lGKEWMXVWWTt3X71Bv44I
43,Don't Let Me Down,The Chainsmokers Featuring Daya,31,3,44,1i1fxkWeaMmKEB4T7zqbzK
44,Mercy,Shawn Mendes,38,35,13,0AS63m1wHv9n4VVRizK6Hc
45,Hallelujah,Pentatonix,45,32,8,0HZk0QsXPhMNAWNDR3rYE8
46,Jingle Bell Rock,Bobby Helms,35,35,18,6xE98wKYt4vZk8j7cctjw8
47,OOOUUU,Young M.A,27,19,16,0D21XvHcVsIvJM6FcGY2BT
48,Rockin' Around The Christmas Tree,Brenda Lee,37,14,17,28fuXrmmF9dYWx25dMW9dP
49,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,34,29,20,5uDASfU19gDxSjW8cnCaBp
50,This Town,Niall Horan,41,25,12,5dTJMpqiELczVuHJP3OAEu
51,X,21 Savage & Metro Boomin Featuring Future,43,36,14,6fwdbPMwP1zVStm8FybmkO
52,Just Hold On,Steve Aoki & Louis Tomlinson,-1,52,1,3EmmCZoqpWOTY1g2GBwJoR
53,Party Monster,The Weeknd,29,16,4,4F7A0DXBrmUAkp32uenhZt
54,False Prophets,J. Cole,93,54,2,0eneujAc4PxkdjP25Gsue1
55,No Heart,21 Savage & Metro Boomin,57,55,8,4gmmRb6bZJffOOiww1JGTO
56,May We All,Florida Georgia Line Featuring Tim McGraw,42,30,16,498ZVInMGDkmmNVpSWqHiZ
57,Everybody Dies,J. Cole,-1,57,1,1wIQtB3UQ1TfjNMZZqO6eh
58,You Was Right,Lil Uzi Vert,49,49,23,2ANLarE8yHVsLWW21nj79M
59,Wanna Be That Song,Brett Eldredge,53,53,11,
60,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",44,27,19,4VJ7mnW4wjjIgPBM6KWvPu
61,Water Under The Bridge,Adele,58,58,6,4vb4mFvYsr2h6enhjJsq9Y
62,Million Reasons,Lady Gaga,52,52,6,7dZ1Odmx9jWIweQSatnRqo
63,Come And See Me,PARTYNEXTDOOR Featuring Drake,56,55,24,1wZqJM5FGDEl3FjHDxDyQd
64,Used To This,Future Featuring Drake,51,14,6,3V8sM5OOG6YfDuDLa2IIYJ
65,Say You Won't Let Go,James Arthur,60,60,8,5uCax9HTNlzGybIStD3vDh
66,How Far I'll Go,Auli'i Cravalho,70,52,3,6mb6lVLNrcUgLnEN8QnDJd
67,Darlin' Don't Go,Sundance Head,-1,67,1,7lOkmIpzOEOufmOQbLlaHW
68,Better Man,Little Big Town,67,53,7,0jMikeoKkkSOby4ofddqYs
69,Song For Another Time,Old Dominion,59,59,12,7px4t7HGiuMUvFkEOpZEwp
70,Dirty Laundry,Carrie Underwood,69,69,9,5qRRiqndqXaq2QBudIrkYU
71,Chantaje,Shakira Featuring Maluma,79,71,5,6mICuAdrwEjh6Y6lroV2Kg
72,Sneakin',Drake Featuring 21 Savage,63,28,8,4ckuS4Nj4FZ7i3Def3Br8W
73,1 Night,Lil Yachty,72,49,19,40yJGQyEaBbIkXpwMFkXip
74,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,64,61,17,5oyUurs28XRagLa8lgm6V3
75,Redbone,Childish Gambino,48,48,3,3kxfsdsCpFgN412fpnW85Y
76,Pick Up The Phone,Young Thug And Travis Scott Featuring Quavo ,62,43,18,20dP2DaMHIAmwWAbp7peSr
77,Deja Vu,Post Malone Featuring Justin Bieber,-1,75,2,0H8XeaJunhvpBdBFIYi6Sh
78,Reminder,The Weeknd,50,31,3,37F0uwRSrdzkBiuj0D5UHI
79,A Guy With A Girl,Blake Shelton,81,79,5,5sjIhQzNljMVrDklI91ezp
80,HandClap,Fitz And The Tantrums,75,63,12,4qRaZYiaOsSvWC7VgcxrI0
81,Six Feet Under,The Weeknd,55,34,3,4mU5iXHeLgbR94siF7p1sY
82,Sidewalks,The Weeknd Featuring Kendrick Lamar,54,27,3,4h90qkbnW1Qq6pBhoPvwko
83,Congratulations,Post Malone Featuring Quavo,-1,83,1,3a1lNhkSLSkpJE4MSHpDu9
84,Star Of The Show,Thomas Rhett,85,82,7,63OQWdXMq0Pe6pRpWY5gO0
85,How I'll Always Be,Tim McGraw,88,85,9,2ZekuYUoEIBrUwHOY0gcgB
86,Sleep Without You,Brett Young,74,47,14,6zkHymyoD3tIqV7RwCAYUw
87,Play That Song,Train,77,77,3,77hjM9bMmgfTGJXv14UFmi
88,Fresh Eyes,Andy Grammer,73,59,11,4nMlau89VAjmV7agkl7OY3
89,At Last,Sundance Head,-1,89,1,6FDqlXpko4R2CW2id2IK2T
90,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,100,90,2,5knuzwU65gJK7IF5yJsuaW
91,Setting The World On Fire,Kenny Chesney Featuring P!nk,87,29,20,7AclP0W2jy6yrbvBiC4prQ
92,Dirt On My Boots,Jon Pardi,95,92,2,7f08qp3HROTkfrtNpiYGGo
93,Die For You,The Weeknd,71,43,3,2Ch7LmS7r2Gy2kc64wv3Bz
94,How Far I'll Go,Alessia Cara,-1,88,2,5EbX5xL3O2xT8FxCpYzgUO
95,All We Know,The Chainsmokers Featuring Phoebe Ryan,89,18,11,2rizacJSyD9S1IQUxUxnsK
96,Selfish,PnB Rock,90,81,6,2xbI8Vmyv3TkpTdywpPyNw
97,You're Welcome,Dwayne Johnson,92,83,3,6U4VqEHy4n5VeiH4pQPL24
98,My Sh*t,A Boogie Wit da Hoodie,91,89,9,
99,Alone,Marshmello,94,93,3,12mGwph2YzDIlChtq3EdXP
100,Sex With Me,Rihanna,98,92,8,6WAxKNbZoGNzQTIvdMqkFs
