pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Shape Of You,Ed Sheeran,1,1,8,7qiZfU4dY1lWllzX7mPBI3
2,Bad And Boujee,Migos Featuring Lil Uzi Vert,2,1,16,4Km5HrUvYTaSUfiSGPJeQR
3,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,3,2,12,2y5aJvzXhHPA94U5GFAcXe
4,That's What I Like,Bruno Mars,4,4,7,0KKkJNfGyhkQ5aFogxQAPU
5,Something Just Like This,The Chainsmokers & Coldplay,56,5,2,1dNIEtp7AY3oDAKCGg2XkH
6,Love On The Brain,Rihanna,7,6,20,2aksifNn5ph8igDOkPBA02
7,Paris,The Chainsmokers,6,6,7,15vzANxN8G9wWfwAJLLMCg
8,Tunnel Vision,Kodak Black,27,8,2,4Q3N4Ct4zCuIHuZ65E3BD4
9,Bounce Back,Big Sean,9,6,17,0SGkqnVQo9KPytSri1H6cF
10,Closer,The Chainsmokers Featuring Halsey,5,1,31,7BKLCZ1jbUBVqRi2FVlTVw
11,I Feel It Coming,The Weeknd Featuring Daft Punk,11,9,15,3dhjNA0jGA8vHBQ1VdD6vV
12,Chained To The Rhythm,Katy Perry Featuring Skip Marley,8,4,3,5tP2TrJDgXXxAHZwcOknOI
13,Can't Stop The Feeling!,Justin Timberlake,29,1,43,1WkMMavIMc4JZ8cfMmxHkI
14,iSpy,KYLE Featuring Lil Yachty,20,14,10,2EEeOnHehOozLq4aS0n6SL
15,Bad Things,Machine Gun Kelly x Camila Cabello,10,4,18,1KzGj3xvi9IiY05kBlkm2G
16,Fake Love,Drake ,13,8,19,343YBumqHu19cGoGARUTsd
17,Mercy,Shawn Mendes,18,17,24,0AS63m1wHv9n4VVRizK6Hc
18,24K Magic,Bruno Mars,15,4,21,6b8Be6ljOzmkOmFslEb23P
19,Scars To Your Beautiful,Alessia Cara,14,8,27,0prNGof3XqfTvNDxHonvdK
20,Body Like A Back Road,Sam Hunt,22,20,5,7mldq42yDuxiUNn08nvzHO
21,Down,Marian Hill,25,21,7,5eCkuGPZNl4mISFNPgr3Dd
22,It Ain't Me,Kygo x Selena Gomez,12,12,3,12GEpg2XOPyqk03JZEZnJs
23,Starboy,The Weeknd Featuring Daft Punk,17,1,24,7MXVkk9YMctZqd1Srtv4MB
24,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,21,21,13,5knuzwU65gJK7IF5yJsuaW
25,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,19,6,21,3PGdPUMdUg7a3Tgr5gkfKK
26,Say You Won't Let Go,James Arthur,28,23,19,5uCax9HTNlzGybIStD3vDh
27,Issues,Julia Michaels,33,27,6,7vu0JkJh0ldukEYbTVcqd0
28,Stay,Zedd & Alessia Cara,-1,28,1,6uBhi9gBXWjanegOb2Phh0
29,Black Beatles,Rae Sremmurd Featuring Gucci Mane,16,1,25,6fujklziTHa8uoM5OQSfIo
30,Million Reasons,Lady Gaga,30,4,15,7dZ1Odmx9jWIweQSatnRqo
31,T-Shirt,Migos,32,19,7,7KOlJ92bu51cltsD9KU5I7
32,Cold,Maroon 5 Featuring Future,23,23,3,50QWA5PR501dIe2KkJkHRR
33,All Time Low,Jon Bellion,26,16,21,0SuLAslEMFZAXf0SwY7syi
34,Slide,Calvin Harris Featuring Frank Ocean & Migos,-1,34,1,6gpcs5eMhJwax4mIfKDYQk
35,Congratulations,Post Malone Featuring Quavo,36,33,10,3a1lNhkSLSkpJE4MSHpDu9
36,Let Me Love You,DJ Snake Featuring Justin Bieber,31,4,30,0lYBSQXN6rCTvUZvg9S0lU
37,Selfish,Future Featuring Rihanna,-1,37,1,6yHkPtl6UQ7RjtJLBPzbJw
38,Caroline,Amine,24,11,26,5hTpBe8h35rJ67eAWHQsJx
