pos,title,artist,last_pos,peak_pos,streak,spotify_id
28,Closer,The Chainsmokers Featuring Halsey,23,1,38,7BKLCZ1jbUBVqRi2FVlTVw
29,T-Shirt,Migos,28,19,14,7KOlJ92bu51cltsD9KU5I7
30,Bounce Back,Big Sean,25,6,24,0SGkqnVQo9KPytSri1H6cF
31,Love On The Brain,Rihanna,24,5,27,2aksifNn5ph8igDOkPBA02
32,Yah.,Kendrick Lamar,-1,32,1,4BHSjbYylfOH5WAGusDyni
33,XXX.,Kendrick Lamar Featuring U2,-1,33,1,4iYRa2btalAzPZoSYfROqF
34,Swang,Rae Sremmurd,29,29,18,6mapJIPnQ23RTAevUoE0DL
35,Feel.,Kendrick Lamar,-1,35,1,2LTlO3NuNVN70lp2ZbVswF
36,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,26,2,19,2y5aJvzXhHPA94U5GFAcXe
37,Pride.,Kendrick Lamar,-1,37,1,6IZvVAP7VPPnsGX6bvgkqg
38,Chained To The Rhythm,Katy Perry Featuring Skip Marley,27,4,10,5tP2TrJDgXXxAHZwcOknOI
39,The Cure,Lady Gaga,-1,39,1,34oB5r0lcN3fYWCs2uA1k5
40,Rolex,Ayo & Teo,32,32,10,0pSBuHjILhNEo55xK1zrRt
41,24K Magic,Bruno Mars,30,4,28,6b8Be6ljOzmkOmFslEb23P
42,Lust.,Kendrick Lamar,-1,42,1,06FCvd7rrRcF3DdvWH5Isp
43,Scars To Your Beautiful,Alessia Cara,31,8,34,0prNGof3XqfTvNDxHonvdK
44,Slide,Calvin Harris Featuring Frank Ocean & Migos,36,34,8,6gpcs5eMhJwax4mIfKDYQk
45,In Case You Didn't Know,Brett Young,40,40,11,10M2Ex445zw585Ducldzkw
46,Goosebumps,Travis Scott,43,43,23,6gBFPUFcJLzWGx4lenP6h2
47,Can't Stop The Feeling!,Justin Timberlake,33,1,50,1WkMMavIMc4JZ8cfMmxHkI
48,Both,Gucci Mane Featuring Drake,44,41,18,5tFep7dXGd7vEJ668wTPux
49,Mercy,Shawn Mendes,34,15,31,0AS63m1wHv9n4VVRizK6Hc
50,Fear.,Kendrick Lamar,-1,50,1,23luOrEVHMfoX0AhfbQuS6
51,Believer,Imagine Dragons,47,41,11,1NtIMM4N0cFa1dNzN15chl
52,Look At Me!,XXXTentacion,37,34,11,7floNISpH8VF4z4459Qo18
53,Swalla,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,42,42,5,6kex4EBAj0WHXDKZMEJaaF
54,Blood.,Kendrick Lamar,-1,54,1,1n4jwRVXdkK2U34nBDUKKT
55,Hurricane,Luke Combs,51,51,10,6xHI9KjUjYT0FPtGO8Mxa1
56,Redbone,Childish Gambino,49,48,20,3kxfsdsCpFgN412fpnW85Y
57,Down,Marian Hill,35,21,14,5eCkuGPZNl4mISFNPgr3Dd
58,God.,Kendrick Lamar,-1,58,1,5p3NP9mQblDsVJLdfNZJ3I
59,Unforgettable,French Montana Featuring Swae Lee,74,59,2,3B54sVLJ402zGa6Xm4YGNe
60,Portland,Drake Featuring Quavo & Travis Scott,41,9,5,2bjwRfXMk4uRgOD9IBYl9h
61,Castle On The Hill,Ed Sheeran,57,6,15,6PCUP3dWmTjcTtXY02oFdT
62,Dirt On My Boots,Jon Pardi,45,37,20,7f08qp3HROTkfrtNpiYGGo
63,Duckworth.,Kendrick Lamar,-1,63,1,0y9uTzK9cNKSAEHnpeRG8C
64,Hometown Girl,Josh Turner,56,56,8,5C6uh95eAL0RBTSGXKQwvk
65,How Far I'll Go,Auli'i Cravalho,60,41,19,6mb6lVLNrcUgLnEN8QnDJd
66,Now Or Never,Halsey,50,50,2,7i2DJ88J7jQ8K7zqFX2fW8
67,The Fighter,Keith Urban Featuring Carrie Underwood,53,38,11,5OUSPcqhYTOzpbXzoEvKim
68,Heavy,Linkin Park Featuring Kiiara,58,52,9,104buTcnP2AsxqB7U1FIZ4
69,Any Ol' Barstool,Jason Aldean,52,52,13,4T5Z4mbTe7kuGqgLpaRtTh
70,Shining,DJ Khaled Featuring Beyonce & JAY Z,59,57,10,7Fa5UNizycSms5jP3SQD3F
71,Party,Chris Brown Featuring Usher & Gucci Mane,55,40,18,05Z7jet4VDNVgNQWcYHnrk
72,Drowning,A Boogie Wit da Hoodie Featuring Kodak Black,75,72,3,1f5cbQtDrykjarZVrShaDI
73,Cake,Flo Rida & 99 Percent,89,73,2,6t2ubAB4iSYOuIpRAOGd4t
74,Green Light,Lorde,54,19,8,3I4QOvltiKcMu3xmnQjEct
75,Black,Dierks Bentley,61,61,11,2lFtnEmkIPm2ClN55e2chV
76,Good Life,G-Eazy & Kehlani,-1,76,1,1Eck97uRMlprKOOJN9oO1E
77,The Weekend,Brantley Gilbert,64,64,16,48tAdjG4ng2JfECa7OQujk
78,Peek A Boo,Lil Yachty Featuring Migos,-1,78,1,1iTWoKAdilGEmit6xhQZje
79,Losin Control,Russ,63,63,8,4cxMGhkinTocPSVVKWIw0d
80,No Frauds,"Nicki Minaj, Drake & Lil Wayne",87,14,6,7KcGEssn7BnJdTgildK5y0
81,Yeah Boy,Kelsea Ballerini,73,73,9,2WaOQWSv0D1tZNxyLvnGAI
82,"God, Your Mama, And Me",Florida Georgia Line Featuring Backstreet Boys,68,68,4,4VFE6ZNqa8jHAmbYICoAFg
83,Call On Me,Starley,65,65,16,2L6orAlH8tBhiFTumIfMyF
84,Moves,Big Sean,67,38,17,0Fv5N0cHBsl4bzCbollCAS
85,Fast,Luke Bryan,66,58,13,2gYiCTytrSRtuaHP1Nac6u
86,First Day Out,Tee Grizzley,76,76,3,3muBQDekYAg7jm6hDu6R0Z
87,Black SpiderMan,Logic Featuring Damian Lemar Hudson,-1,87,1,7BKUWh5sdtdS17crohRe4L
88,Selfish,Future Featuring Rihanna,69,37,8,6yHkPtl6UQ7RjtJLBPzbJw
89,Deja Vu,J. Cole,71,7,19,6I6NX6tjGsxFAsIfGzY9lJ
90,Everyday We Lit,YFN Lucci Featuring PnB Rock,79,79,2,4PzovBqgnSHKd8opsP7IVM
91,Scared To Be Lonely,Martin Garrix & Dua Lipa,80,80,7,3ebXMykcMXOcLeJ9xZ17XH
92,Gyalchester,Drake,62,29,5,6UjfByV1lDLW0SOVQA4NAi
93,Broken Halos,Chris Stapleton,-1,93,1,06gD2ZtK3Dzc1BYqWExQJJ
94,Weak,AJR,97,94,2,45iMRHmfLZu3yjdZ8P5e3t
95,How Not To,Dan + Shay,86,86,3,4n0xztUAbHPUV8G3NQvF30
96,Good Drank,2 Chainz x Gucci Mane x Quavo,82,82,6,39pS70eeDvyCAF3t8NAlVV
97,You Look Good,Lady Antebellum,85,60,3,1dFLowBW25EaL2OC7eKEa2
98,At My Best,Machine Gun Kelly Featuring Hailee Steinfeld,94,88,3,46xDHGYxW0Z2o20sOsWLAx
99,The Night We Met,Lord Huron,-1,99,1,0QZ5yyl6B6utIWkxeBDxQN
100,Craving You,Thomas Rhett Featuring Maren Morris,81,53,3,2d48mamATjby7wgPjdrSOQ
