pos,title,artist,last_pos,peak_pos,streak,spotify_id
70,Caroline,Amine,96,70,2,5hTpBe8h35rJ67eAWHQsJx
71,I Met A Girl,William Michael Morgan,80,71,4,4WtkYdCG4n80h08Ep5SmDI
72,Rise,Katy Perry,62,11,9,1CwNogTShsnsn1C8UhRmYX
73,Blue Ain't Your Color,Keith Urban,-1,73,1,6wycnu8FWXsj68ig7BEot9
74,Gangsta,Kehlani,63,41,6,1W7zkKgRv9mrLbfdQ8XyH3
75,Deja Vu,Post Malone Featuring Justin Bieber,-1,75,1,0H8XeaJunhvpBdBFIYi6Sh
76,Make Me...,Britney Spears Featuring G-Eazy,33,17,9,0YSJCrlSWF3meRTNCu54WI
77,Why You Always Hatin?,YG Featuring Drake & Kamaiyah,70,62,13,39hnH8WdPmNT3Q3yzwC9Rg
78,Purple Lamborghini,Skrillex & Rick Ross,72,33,8,6JyuJFedEvPmdWQW0PkbGJ
79,She's Got A Way With Words,Blake Shelton,71,61,12,3JffB4CABj9lA0NC63kbCp
80,Move,Luke Bryan,88,80,4,6qoH2pKeEibNUG1pnJIjmZ
81,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,81,81,4,5oyUurs28XRagLa8lgm6V3
82,Come And See Me,PARTYNEXTDOOR Featuring Drake,83,65,11,1wZqJM5FGDEl3FjHDxDyQd
83,1 Night,Lil Yachty,84,83,6,40yJGQyEaBbIkXpwMFkXip
84,My PYT,Wale,73,54,14,4jK1VQQGDnNOLfyVXCxGsR
85,I Know Somebody,LOCASH,93,85,3,6pyshZbArprWRBXLbYVPO9
86,May We All,Florida Georgia Line Featuring Tim McGraw,60,56,3,498ZVInMGDkmmNVpSWqHiZ
87,Childs Play,Drake,77,49,14,3NxAG2ni1lLa8RKL6a0INc
88,Hold Up,Beyonce,69,13,7,
89,Sleep Without You,Brett Young,-1,89,1,6zkHymyoD3tIqV7RwCAYUw
90,American Country Love Song,Jake Owen,64,55,17,0O1x2tRm8ZpfDbcpOWZp7z
91,You Look Like I Need A Drink,Justin Moore,86,79,6,1TGJxtVHgPHKVt6K7sPn1T
92,With You Tonight / Hasta El Amanecer,Nicky Jam,78,73,17,2GICtNjlmq5w1XIQ9s0D9y
93,Wishing,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",91,91,5,3CBjt0dsLlaz9h2OodDYAW
94,Grass Ain't Greener,Chris Brown,90,71,3,6DaE3A1uIvDqVrVSNvUy6B
95,Do You Mind,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",94,89,6,4VJ7mnW4wjjIgPBM6KWvPu
96,Black Beatles,Rae Sremmurd Featuring Gucci Mane,-1,96,1,6fujklziTHa8uoM5OQSfIo
97,No Shopping,French Montana Featuring Drake,85,36,9,0Di26AbdtizzHkFstPyt7A
98,X,21 Savage & Metro Boomin Featuring Future,-1,98,1,6fwdbPMwP1zVStm8FybmkO
99,You Was Right,Lil Uzi Vert,95,89,10,2ANLarE8yHVsLWW21nj79M
100,You Don't Own Me,Grace Featuring G-Eazy,87,57,17,6KI1ZpZWYAJLvmVhCJz65G
