pos,title,artist,last_pos,peak_pos,streak,spotify_id
22,Controlla,Drake,35,22,3,4CpKEkdGbOJV51cSvx7SoG
23,Pop Style,Drake Featuring The Throne ,23,16,7,5mPSyjLatqB00IkPqRlbTE
24,Close,Nick Jonas Featuring Tove Lo,26,24,8,3lSDIJ2abCrOdDJ6pshUap
25,Oui,Jeremih,22,19,20,0PJIbOdMs3bd5AT8liULMQ
26,Just Like Fire,P!nk,30,26,5,7K5dzhGda2vRTaAWYI3hrb
27,2 Phones,Kevin Gates,25,17,20,0wdKiSBUT7aZkXUIdJWcwC
28,Let It Go,James Bay,28,28,22,13HVjjWUZFaWilh2QUJKsP
29,Sorry,Justin Bieber,24,1,30,09CtPGIpYB4BrO8qb1RGsF
30,Lost Boy,Ruth B,33,30,13,4h0zU3O9R5xzuTmNO7dNDU
31,Don't Mind,Kent Jones,36,31,3,27PmvZoffODNFW2p7ehZTQ
32,My Boo,Ghost Town DJ's,27,27,34,2OawRn0NvWkStuemgdae4i
33,Too Good,Drake Featuring Rihanna,41,33,3,3BtuIIrQlkujKPuWF2B85z
34,Cheap Thrills,Sia Featuring Sean Paul,38,34,14,3S4px9f4lceWdKf0gWciFu
35,Hype,Drake,49,33,3,5NFYuqu8V6QXc6mzcLImd6
36,Ride,twenty one pilots,45,36,10,2Z8WuEywRWYTKe1NybPQEW
37,Exchange,Bryson Tiller,32,26,30,43PuMrRfbyyuz4QpZ3oAwN
38,Middle,DJ Snake Featuring Bipolar Sunshine,29,20,18,0g5EKLgdKvNlln7TNqBByK
39,Me Too,Meghan Trainor,-1,39,1,3KwwE4sgCzMaKWq6QBebmX
40,Sorry,Beyonce,31,11,4,4k8Kq3yLE7I7umYfN08YCU
41,Stitches,Shawn Mendes,34,4,52,5jsw9uXEGuKyJzs0boZ1bT
42,One Call Away,Charlie Puth,39,12,25,7soJgKhQTO8hLP2JPRkL5O
43,Cut It,O.T. Genasis Featuring Young Dolph,37,37,13,376KnY4TrgBITxjlnbnmIy
44,Came Here To Forget,Blake Shelton,44,40,11,1N7qGCKRRnvjoy8MGyHgpS
45,Somewhere On A Beach,Dierks Bentley,40,35,16,5CG9Ps5ynNjpKJHmwc95pa
46,Humble And Kind,Tim McGraw,43,30,15,3Rkk851fZjIsglV2jbBPDd
47,Still Here,Drake,56,40,3,4YJmZfvlheSziXem8HBWrj
48,Roses,The Chainsmokers Featuring Rozes,42,6,31,3vv9phIu6Y1vX3jcqaGz5Z
49,Don't,Bryson Tiller,46,13,34,3pXF1nA74528Edde4of9CC
50,Grammys,Drake Featuring Future,63,38,3,5e574bhjycX1eH2l4Auage
51,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",52,51,8,61QSuw5VlC0LTS8WMO356g
52,T-Shirt,Thomas Rhett,50,50,12,1zWZvrk13cL8Sl3VLeG57F
53,Wild Things,Alessia Cara,51,51,13,2ZyuwVvV6Z3XJaXIFbspeE
54,Snapback,Old Dominion,55,50,17,7I5fYc4qKJddht8Ozhqqdx
55,Childs Play,Drake,66,49,3,3NxAG2ni1lLa8RKL6a0INc
56,"Huntin', Fishin' & Lovin' Every Day",Luke Bryan,53,53,8,0dbzWSYpMcRtwjI1S7Pkql
57,Mind Reader,Dustin Lynch,58,57,13,2MNapHbu7QASoukvVVIxyr
58,Never Be Like You,Flume Featuring Kai,59,58,7,5WI2ltQIdwgzf1SNE76JyR
59,With You,Drake Featuring PARTYNEXTDOOR,71,47,3,3aJkV6DUTSCqOwVwaBDG9B
60,9,Drake,73,45,3,1C7KSXR2GVxknex6I4ANco
61,Feel No Ways,Drake ,74,53,3,3cjF2OFRmip8spwZYQRKxP
62,Wicked,Future,65,62,5,6BbINUfGabVyiNFJpQXn3x
63,Formation,Beyonce,47,10,4,
64,My Church,Maren Morris,57,50,17,1LM5zQv5pBKPyO7rm7Uz6U
65,Think Of You,Chris Young Duet With Cassadee Pope,54,40,14,6W9W8dSswA8KNegvl3W97V
66,The Sound Of Silence,Disturbed,60,42,13,1Cj2vqUwlJVG27gJrun92y
67,Wherever I Go,OneRepublic,-1,67,1,7kftK4n15rl1wbpfjSq2Tk
68,U With Me?,Drake,80,44,3,03L2AoiRbWhvt7BDMx1jUB
69,The Fighter,Keith Urban Featuring Carrie Underwood,-1,69,1,5OUSPcqhYTOzpbXzoEvKim
70,Body,Dreezy Featuring Jeremih,72,70,9,20s34XSPIiYMGSFDRSs24t
71,Uber Everywhere,MadeinTYO,68,68,7,7zBPzAjKAqQpcv8F8GCq5s
72,If It Ain't Love,Jason Derulo,67,67,6,5YHR8wBR5jXfGtP766NiAT
73,Wasted Time,Keith Urban,64,64,4,13wYXGimJ5fANFu0y2pqG1
74,Hold Up,Beyonce,48,13,4,
75,Fire & Desire,Drake,92,75,3,4BhGTc3Cgay2U1QcTS7vQe
76,I Hate U I Love U,gnash Featuring Olivia O'Brien,78,76,5,7vRriwrloYVaoAe3a9wJHe
77,You Don't Own Me,Grace Featuring G-Eazy,86,77,3,6KI1ZpZWYAJLvmVhCJz65G
78,Kiss It Better,Rihanna,62,62,7,7bmqcI1HQwx1PWwYyZO0lg
79,Church Bells,Carrie Underwood,90,79,2,67citk3uzWs5qbaIVKTeg8
80,Might Not,Belly Featuring The Weeknd,69,68,13,5e9aFSdnkQUrm5y8Dhw0qN
81,Head Over Boots,Jon Pardi,77,77,12,4ly1QBXEwYoDmje9rmEgC4
82,Record Year,Eric Church,85,82,5,5fSPbm5lcwtqwXkeQQswW8
83,Redemption,Drake,-1,61,2,4cRBqWBjuccCowYVHFlXK6
84,Weston Road Flows,Drake,-1,54,2,4PA16FAl8LPmFmOhARawdV
85,Keep The Family Close,Drake,-1,68,2,7sBwAWyXfiIgrYQ8BaJESH
86,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,-1,86,1,0v9Wz8o0BT8DU38R4ddjeH
87,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,75,75,10,0TQ1FvC8TJ09iibSfwRP81
88,Law,Yo Gotti Featuring E-40,79,79,6,7mhk9WyqZZzvTTCQKfh2iV
89,Piece By Piece,Kelly Clarkson,84,8,12,2NELtMgQ8HSdrGrYQPLnC3
90,Faithful, Drake Featuring Pimp C & dvsn,-1,72,2,2qLcJOLrh6Djda4uLbldSA
91,Lights Come On,Jason Aldean,81,43,6,4llYMkhHa1w7UAdDFRQcEZ
92,THat Part,ScHoolboy Q Featuring Kanye West,-1,92,1,2yJ9GVCLMmzBBfQAnfzlwr
93,Blessings,Chance The Rapper Featuring Ty Dolla $ign,-1,93,1,2VQc9orzwE6a5qFfy54P6e
94,I'm Sorry,Adam Wakefield,-1,94,1,1LWgoxKUgZIeodlLY7n3vA
95,Messin' Around,Pitbull Featuring Enrique Iglesias,98,70,3,2moTY9zKAZkRsODU4TUXY6
96,Moolah,Young Greatness,87,85,6,746PsZ5jTdqIJ6LgJAHcEZ
97,Faded,Alan Walker,96,91,4,7gHs73wELdeycvS48JfIos
98,Noise,Kenny Chesney,93,72,6,0XN2BcoaKE4Z2hnq1ZeDY1
99,Unsteady,X Ambassadors,-1,99,1,7lGKEWMXVWWTt3X71Bv44I
100,Promise,Kid Ink Featuring Fetty Wap,89,57,14,5IZc3KIVFhjzJ0L2kiXzUl
