pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Closer,The Chainsmokers Featuring Halsey,6,1,3,7BKLCZ1jbUBVqRi2FVlTVw
2,Cheap Thrills,Sia Featuring Sean Paul,1,1,27,3S4px9f4lceWdKf0gWciFu
3,Cold Water,Major Lazer Featuring Justin Bieber & MO,2,2,4,7zsXy7vlHdItvUSH8EwQss
4,Heathens,twenty one pilots,4,4,9,6i0V12jOa3mr6uu4WYhUBr
5,This Is What You Came For,Calvin Harris Featuring Rihanna,3,3,16,0azC730Exh71aQlOt9Zj3y
6,Ride,twenty one pilots,7,6,23,2Z8WuEywRWYTKe1NybPQEW
7,One Dance,Drake Featuring WizKid & Kyla,5,1,20,1zi7xx7UVEFkmKfv06H8x0
8,Don't Let Me Down,The Chainsmokers Featuring Daya,8,3,27,1i1fxkWeaMmKEB4T7zqbzK
9,Can't Stop The Feeling!,Justin Timberlake,9,1,15,1WkMMavIMc4JZ8cfMmxHkI
10,Send My Love (To Your New Lover),Adele,11,9,14,4BHzQ9C00ceJxfG16AlNWb
11,Needed Me,Rihanna,10,7,29,1Tt4sE4pXi57mTD1GCzsqm
12,Treat You Better,Shawn Mendes,14,12,11,3QGsuHI8jO1Rx4JWLUh9jd
13,Into You,Ariana Grande,13,13,14,2meEiZKWkiN28gITzFwQo5
14,Too Good,Drake Featuring Rihanna,17,14,16,3BtuIIrQlkujKPuWF2B85z
15,For Free,DJ Khaled Featuring Drake,18,13,11,4JDZl9nKIAhAhDjw753u4X
16,Sucker For Pain,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",15,15,8,4dASQiO1Eoo3RJvt74FtXB
17,Panda,Desiigner,16,1,26,275a9yzwGB6ncAW4SxY7q3
18,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,19,18,11,37FXw5QGFN7uwwsLy8uAc0
19,Let Me Love You,DJ Snake Featuring Justin Bieber,12,12,2,0lYBSQXN6rCTvUZvg9S0lU
