pos,title,artist,last_pos,peak_pos,streak,spotify_id
41,Humble And Kind,Tim McGraw,40,30,19,3Rkk851fZjIsglV2jbBPDd
42,2 Phones,Kevin Gates,39,17,24,0wdKiSBUT7aZkXUIdJWcwC
43,Wicked,Future,44,43,9,6BbINUfGabVyiNFJpQXn3x
44,Kill Em With Kindness,Selena Gomez,52,44,3,1QNoKVgA758HFLu3TW2q7R
45,Pop Style,Drake Featuring The Throne,42,16,11,5mPSyjLatqB00IkPqRlbTE
46,Exchange,Bryson Tiller,38,26,34,43PuMrRfbyyuz4QpZ3oAwN
47,T-Shirt,Thomas Rhett,45,41,16,1zWZvrk13cL8Sl3VLeG57F
48,Church Bells,Carrie Underwood,58,48,6,67citk3uzWs5qbaIVKTeg8
49,Really Really,Kevin Gates ,53,49,24,10I3CmmwT0BkOVhduDy53o
50,Into You,Ariana Grande,47,47,5,2meEiZKWkiN28gITzFwQo5
51,Uber Everywhere,MadeinTYO,55,51,11,7zBPzAjKAqQpcv8F8GCq5s
52,Wild Things,Alessia Cara,51,50,17,2ZyuwVvV6Z3XJaXIFbspeE
53,Lights Come On,Jason Aldean,60,43,10,4llYMkhHa1w7UAdDFRQcEZ
54,No,Meghan Trainor,50,3,15,0l0CvurVUrr2w3Jj1hOVFc
55,I Hate U I Love U,gnash Featuring Olivia O'Brien,61,55,9,7vRriwrloYVaoAe3a9wJHe
56,Wake Up,Fetty Wap,63,56,5,6BOtDFg6GJm0rPUDuNmx57
57,Wasted Time,Keith Urban,62,57,8,13wYXGimJ5fANFu0y2pqG1
58,Somewhere On A Beach,Dierks Bentley,57,35,20,5CG9Ps5ynNjpKJHmwc95pa
59,Head Over Boots,Jon Pardi,67,59,16,4ly1QBXEwYoDmje9rmEgC4
60,From The Ground Up,Dan + Shay,59,59,4,0AdjJ2SaOeb5bPJ67nDbsW
61,Record Year,Eric Church,68,61,9,5fSPbm5lcwtqwXkeQQswW8
62,Came Here To Forget,Blake Shelton,54,36,15,1N7qGCKRRnvjoy8MGyHgpS
63,Treat You Better,Shawn Mendes,34,34,2,3QGsuHI8jO1Rx4JWLUh9jd
64,Wherever I Go,OneRepublic,74,64,5,7kftK4n15rl1wbpfjSq2Tk
65,Body,Dreezy Featuring Jeremih,65,62,13,20s34XSPIiYMGSFDRSs24t
66,The Sound Of Silence,Disturbed,66,42,17,1Cj2vqUwlJVG27gJrun92y
67,Gold,Kiiara,79,67,4,6ZSO7kPn8IMJFymyticbJO
68,You Don't Own Me,Grace Featuring G-Eazy,71,68,7,6KI1ZpZWYAJLvmVhCJz65G
69,Hype,Drake,69,33,7,5NFYuqu8V6QXc6mzcLImd6
70,Try Everything,Shakira,-1,63,7,1N3dZ7TTWO6VcD4Y3hHYLZ
71,Champions,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner",-1,71,1,2nBI3iWLhupR7LyAJ5GGkE
72,Peter Pan,Kelsea Ballerini,81,72,3,2wqXQjOmQ9KoBm9Ssgt4Fo
73,Childs Play,Drake,72,49,7,3NxAG2ni1lLa8RKL6a0INc
74,American Country Love Song,Jake Owen,83,74,4,0O1x2tRm8ZpfDbcpOWZp7z
75,Make You Miss Me,Sam Hunt,82,75,3,0xwPzLmBAYro8BUz7MrtAo
76,THat Part,ScHoolboy Q Featuring Kanye West,-1,76,2,2yJ9GVCLMmzBBfQAnfzlwr
77,Messin' Around,Pitbull Featuring Enrique Iglesias,64,64,7,2moTY9zKAZkRsODU4TUXY6
78,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,76,73,14,0TQ1FvC8TJ09iibSfwRP81
79,Still Here,Drake,73,40,7,4YJmZfvlheSziXem8HBWrj
80,Noise,Kenny Chesney,80,72,10,0XN2BcoaKE4Z2hnq1ZeDY1
81,Think Of You,Chris Young Duet With Cassadee Pope,78,40,18,6W9W8dSswA8KNegvl3W97V
82,Grammys,Drake Featuring Future,77,38,7,5e574bhjycX1eH2l4Auage
83,"Sit Still, Look Pretty",Daya,86,83,3,0EGuSSpuu9wmHCtvb4PdLO
84,Fix,Chris Lane,93,84,3,17Vry8h1fUTYg8NL6pHhem
85,With You Tonight / Hasta El Amanecer,Nicky Jam,89,85,4,2GICtNjlmq5w1XIQ9s0D9y
86,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,-1,78,2,37FXw5QGFN7uwwsLy8uAc0
87,Broccoli,D.R.A.M. Featuring Lil Yachty,-1,87,1,0qy5D3OJre7SPJNMOL9I71
88,Hymn For The Weekend,Coldplay,-1,64,3,6s3GEN8wK0OMzzzZbXj0fu
89,Kiss It Better,Rihanna,96,62,11,7bmqcI1HQwx1PWwYyZO0lg
90,Sweatshirt,Jacob Sartorius,-1,90,1,0B3LaidsxjnBTUlKgKQQe5
91,No Problem,Chance The Rapper Featuring Lil Wayne & 2 Chainz,99,86,4,0v9Wz8o0BT8DU38R4ddjeH
92,Money Longer,Lil Uzi Vert,-1,92,1,0B8QzDH7YWih85V5SEMnyJ
93,With You,Drake Featuring PARTYNEXTDOOR,85,47,7,3aJkV6DUTSCqOwVwaBDG9B
94,My PYT,Wale,-1,94,1,4jK1VQQGDnNOLfyVXCxGsR
95,Ophelia,The Lumineers,90,66,8,3d8y0t70g7hw2FOWl9Z4Fm
96,Might Not,Belly Featuring The Weeknd,84,68,17,5e9aFSdnkQUrm5y8Dhw0qN
97,Father Stretch My Hands Pt. 1,Kanye West,97,37,8,4KW1lqgSr8TKrvBII0Brf8
98,Toothbrush,DNCE,-1,98,1,7ciLq0Cip0yxiz6KANrOUq
99,Different For Girls,Dierks Bentley Featuring Elle King,-1,98,2,5HJId22hZ2IvFnvNSy6ZbE
100,Faded,Alan Walker,92,80,8,7gHs73wELdeycvS48JfIos
