pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Work,Rihanna Featuring Drake,1,1,7,32lmL4vQAAotg6MrJnhlQZ
2,Love Yourself,Justin Bieber,2,1,17,50kpGaPAhYJ3sGmk6vplg0
3,Stressed Out,twenty one pilots,3,2,25,3CRDbSIZ4r5MsZ0YwxuEkn
4,My House,Flo Rida,4,4,18,6Knv6wdA0luoMUuuoYi2i1
5,7 Years,Lukas Graham,9,5,8,5kqIPrATaCc2LqxVWzQGbk
6,Pillowtalk,Zayn,6,1,6,0PDUDa38GO8lMxLCRc4lL1
7,"Me, Myself & I",G-Eazy x Bebe Rexha,7,7,19,40YcuQysJ0KlGQTeGUosTC
8,Sorry,Justin Bieber,5,1,20,09CtPGIpYB4BrO8qb1RGsF
9,Cake By The Ocean,DNCE,10,9,21,76hfruVvmfQbw0eYn1nmeC
10,I Took A Pill In Ibiza,Mike Posner,14,10,8,1MtUq6Wp1eQ8PC6BbPCj8P
11,No,Meghan Trainor,-1,11,1,0l0CvurVUrr2w3Jj1hOVFc
12,Hello,Adele,11,1,20,4sPmO7WMQUAf45kwMOtONw
13,Hands To Myself,Selena Gomez,15,7,14,1LoriJC05IrHIDwj3q0KC1
14,Roses, The Chainsmokers Featuring Rozes,13,6,21,3vv9phIu6Y1vX3jcqaGz5Z
15,One Call Away,Charlie Puth,16,12,15,7soJgKhQTO8hLP2JPRkL5O
16,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,12,12,2,4tCtwWceOPWzenK2HAIJSb
17,Stitches,Shawn Mendes,17,4,42,5jsw9uXEGuKyJzs0boZ1bT
18,Down In The DM,Yo Gotti Featuring Nicki Minaj,18,13,15,1LxKKYsJNPeBdOwdudsJzv
19,Don't,Bryson Tiller,19,13,24,3pXF1nA74528Edde4of9CC
20,Piece By Piece,Kelly Clarkson,8,8,2,2NELtMgQ8HSdrGrYQPLnC3
21,2 Phones,Kevin Gates,25,21,10,0wdKiSBUT7aZkXUIdJWcwC
22,Never Forget You,Zara Larsson & MNEK,34,22,4,6hmhG1b4LEyNuashVvuIAo
23,Jumpman,Drake & Future,22,12,25,27GmP9AWRs744SzKcpJsTZ
24,The Hills,The Weeknd,21,1,42,7fBv7CLKzipRk6EC6TWHOB
25,Back To Sleep,Chris Brown,20,20,13,6dlpABcXrQKRU9G00i6Zba
26,Exchange,Bryson Tiller,36,26,20,43PuMrRfbyyuz4QpZ3oAwN
