pos,title,artist,last_pos,peak_pos,streak,spotify_id
70,Middle,DJ Snake Featuring Bipolar Sunshine,73,70,5,0g5EKLgdKvNlln7TNqBByK
71,We Went,Randy Houser,72,71,9,7JnorPtXApoUw2AuJUGLY1
72,Perfect,One Direction,63,10,18,3NLnwwAQbbFKcEcV8hDItk
73,Nobody To Blame,Chris Stapleton,76,73,7,4WRRCuJYRq7gUKiupxVH9W
74,Needed Me,Rihanna,84,74,3,1Tt4sE4pXi57mTD1GCzsqm
75,Confident,Demi Lovato,70,21,20,0Mn3amMRMoabaoTf1Publ4
76,Stay A Little Longer,Brothers Osborne,71,46,20,6rqxivjFHp8K0yMiefG56g
77,All I Ask,Adele,-1,77,1,1wMALZpuqAy7amQsFBWQ8m
78,I Like The Sound Of That,Rascal Flatts,79,78,4,5S5rw0WLVCAux5B5bWCehK
79,Snapback,Old Dominion,82,79,4,7I5fYc4qKJddht8Ozhqqdx
80,Youth,Troye Sivan,88,80,3,1cOyWWUr3oXJIxY0AjJEx9
81,Cheap Thrills,Sia Featuring Sean Paul,-1,81,1,3S4px9f4lceWdKf0gWciFu
82,Acquainted,The Weeknd,95,60,8,7uJH0YdSZL6psjxI6Xy08b
83,Never Forget You,Zara Larsson & MNEK,-1,83,1,6hmhG1b4LEyNuashVvuIAo
84,Sorry Not Sorry,Bryson Tiller,80,67,10,16bHRxM89ue0TiCKARYbRp
85,Might Be,DJ Luke Nasty,-1,85,1,7KLB6Jptw9wyQXkSLiO8qh
86,Think Of You,Chris Young Duet With Cassadee Pope,-1,86,1,6W9W8dSswA8KNegvl3W97V
87,Somewhere On A Beach,Dierks Bentley,100,87,3,5CG9Ps5ynNjpKJHmwc95pa
88,Humble And Kind,Tim McGraw,-1,88,2,3Rkk851fZjIsglV2jbBPDd
89,Little Bit Of You,Chase Bryant,99,89,2,751wKDM4y5zurzhSxcUxqP
90,Good To Be Alive (Hallelujah),Andy Grammer,87,62,10,3gHc5XTAywdFQUsHS6DD7G
91,Watch Out,2 Chainz,77,64,8,22DKsoYFV5npPXmnPpXL7i
92,Promise,Kid Ink Featuring Fetty Wap,-1,92,1,5IZc3KIVFhjzJ0L2kiXzUl
93,Bang My Head,David Guetta Featuring Sia & Fetty Wap,81,76,6,53Y0kdCa1CZ9gRqEuknfwy
94,Irresistible,Fall Out Boy,86,48,14,3Y3gChJoEUTqrtuqJCIPQk
95,$ave Dat Money,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,89,71,17,6AoYWCzsDls6c61Zp5qTuU
96,History,One Direction,96,65,4,0HMjXBAZmSYOTTi33WpMso
97,Do It Like Me,DLOW,91,45,15,0z9hbAY5d0RhmvZr3DWMPK
98,That Don't Sound Like You,Lee Brice,-1,98,1,2l1fWY1albInvAG9t8WP2p
99,I Love This Life,LOCASH,90,56,17,21jkhW2773dELgTMRJcMfI
100,Dessert,Dawin,98,68,11,0mxoXsr14ILAYcXZBMJcOs
