pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,One Dance,Drake Featuring WizKid & Kyla,1,1,10,1zi7xx7UVEFkmKfv06H8x0
2,Panda,Desiigner,2,1,16,275a9yzwGB6ncAW4SxY7q3
3,Can't Stop The Feeling!,Justin Timberlake,3,1,5,1WkMMavIMc4JZ8cfMmxHkI
4,Don't Let Me Down,The Chainsmokers Featuring Daya,5,4,17,1i1fxkWeaMmKEB4T7zqbzK
5,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,4,4,15,4tCtwWceOPWzenK2HAIJSb
6,7 Years,Lukas Graham,6,2,21,5kqIPrATaCc2LqxVWzQGbk
7,This Is What You Came For,Calvin Harris Featuring Rihanna,9,7,6,0azC730Exh71aQlOt9Zj3y
8,I Took A Pill In Ibiza,Mike Posner,7,4,21,1MtUq6Wp1eQ8PC6BbPCj8P
9,Needed Me,Rihanna,8,8,19,1Tt4sE4pXi57mTD1GCzsqm
10,Just Like Fire,P!nk,10,10,8,7K5dzhGda2vRTaAWYI3hrb
11,Don't Mind,Kent Jones,13,11,6,27PmvZoffODNFW2p7ehZTQ
12,Work,Rihanna Featuring Drake,12,1,20,32lmL4vQAAotg6MrJnhlQZ
13,Cheap Thrills,Sia Featuring Sean Paul,19,13,17,3S4px9f4lceWdKf0gWciFu
14,Dangerous Woman,Ariana Grande,11,8,13,7l94dyN2hX9c6wWcZQuOGJ
15,Ride,twenty one pilots,22,15,13,2Z8WuEywRWYTKe1NybPQEW
16,Never Forget You,Zara Larsson & MNEK,14,13,17,6hmhG1b4LEyNuashVvuIAo
17,H.O.L.Y.,Florida Georgia Line,21,17,6,0BCy325UZyR9z0t0uxwn2N
18,For Free,DJ Khaled Featuring Drake,-1,18,1,4JDZl9nKIAhAhDjw753u4X
19,Love Yourself,Justin Bieber,16,1,30,50kpGaPAhYJ3sGmk6vplg0
20,Pillowtalk,Zayn,15,1,19,0PDUDa38GO8lMxLCRc4lL1
21,Stressed Out,twenty one pilots,18,2,38,3CRDbSIZ4r5MsZ0YwxuEkn
