pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Cheap Thrills,Sia Featuring Sean Paul,3,1,23,3S4px9f4lceWdKf0gWciFu
2,One Dance,Drake Featuring WizKid & Kyla,1,1,16,1zi7xx7UVEFkmKfv06H8x0
3,This Is What You Came For,Calvin Harris Featuring Rihanna,4,3,12,0azC730Exh71aQlOt9Zj3y
4,Can't Stop The Feeling!,Justin Timberlake,2,1,11,1WkMMavIMc4JZ8cfMmxHkI
5,Don't Let Me Down,The Chainsmokers Featuring Daya,5,3,23,1i1fxkWeaMmKEB4T7zqbzK
6,Ride,twenty one pilots,6,6,19,2Z8WuEywRWYTKe1NybPQEW
7,Needed Me,Rihanna,7,7,25,1Tt4sE4pXi57mTD1GCzsqm
8,Don't Mind,Kent Jones,9,8,12,27PmvZoffODNFW2p7ehZTQ
9,Panda,Desiigner,8,1,22,275a9yzwGB6ncAW4SxY7q3
10,Send My Love (To Your New Lover),Adele,10,10,10,4BHzQ9C00ceJxfG16AlNWb
11,Rise,Katy Perry,-1,11,1,1CwNogTShsnsn1C8UhRmYX
12,Just Like Fire,P!nk,11,10,14,7K5dzhGda2vRTaAWYI3hrb
13,Work From Home,Fifth Harmony Featuring Ty Dolla $ign,12,4,21,4tCtwWceOPWzenK2HAIJSb
14,Me Too,Meghan Trainor,15,14,10,3KwwE4sgCzMaKWq6QBebmX
15,H.O.L.Y.,Florida Georgia Line,14,14,12,0BCy325UZyR9z0t0uxwn2N
16,I Took A Pill In Ibiza,Mike Posner,13,4,27,1MtUq6Wp1eQ8PC6BbPCj8P
17,Make Me...,Britney Spears Featuring G-Eazy,-1,17,1,0YSJCrlSWF3meRTNCu54WI
18,Controlla,Drake,16,16,12,4CpKEkdGbOJV51cSvx7SoG
19,For Free,DJ Khaled Featuring Drake,17,17,7,4JDZl9nKIAhAhDjw753u4X
20,Too Good,Drake Featuring Rihanna,19,19,12,3BtuIIrQlkujKPuWF2B85z
21,Treat You Better,Shawn Mendes,20,20,7,3QGsuHI8jO1Rx4JWLUh9jd
22,Heathens,twenty one pilots,23,14,5,6i0V12jOa3mr6uu4WYhUBr
23,Work,Rihanna Featuring Drake ,21,1,26,32lmL4vQAAotg6MrJnhlQZ
24,Into You,Ariana Grande,33,24,10,2meEiZKWkiN28gITzFwQo5
25,Never Be Like You,Flume Featuring Kai,26,25,16,5WI2ltQIdwgzf1SNE76JyR
26,7 Years,Lukas Graham,22,2,27,5kqIPrATaCc2LqxVWzQGbk
27,We Don't Talk Anymore,Charlie Puth Featuring Selena Gomez,35,27,7,37FXw5QGFN7uwwsLy8uAc0
28,All In My Head (Flex),Fifth Harmony Featuring Fetty Wap,29,28,5,7nD9nN3jord9wWcfW3Gkcm
29,Stressed Out,twenty one pilots,25,2,44,3CRDbSIZ4r5MsZ0YwxuEkn
30,I Got The Keys,DJ Khaled Featuring Jay Z & Future,34,30,4,51Nwg5wCDDiqcTntgJUlLo
31,Sorry,Beyonce,28,11,13,4k8Kq3yLE7I7umYfN08YCU
32,Let It Go,James Bay,18,16,31,13HVjjWUZFaWilh2QUJKsP
33,Low Life,Future Featuring The Weeknd,32,18,24,7EiZI6JVHllARrX9PUvAdX
34,Broccoli,D.R.A.M. Featuring Lil Yachty,39,34,6,0qy5D3OJre7SPJNMOL9I71
35,I Hate U I Love U,gnash Featuring Olivia O'Brien,50,35,14,7vRriwrloYVaoAe3a9wJHe
36,Dangerous Woman,Ariana Grande,24,8,19,7l94dyN2hX9c6wWcZQuOGJ
37,Love Yourself,Justin Bieber,30,1,36,50kpGaPAhYJ3sGmk6vplg0
38,My House,Flo Rida,36,4,37,6Knv6wdA0luoMUuuoYi2i1
39,Cake By The Ocean,DNCE,37,9,40,76hfruVvmfQbw0eYn1nmeC
40,Gold,Kiiara,45,40,9,6ZSO7kPn8IMJFymyticbJO
41,Close,Nick Jonas Featuring Tove Lo,31,14,17,3lSDIJ2abCrOdDJ6pshUap
42,THat Part,ScHoolboy Q Featuring Kanye West,43,42,7,2yJ9GVCLMmzBBfQAnfzlwr
43,Lost Boy,Ruth B,27,24,22,4h0zU3O9R5xzuTmNO7dNDU
44,Wicked,Future,41,41,14,6BbINUfGabVyiNFJpQXn3x
45,Sorry,Justin Bieber,42,1,39,09CtPGIpYB4BrO8qb1RGsF
46,All The Way Up,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",38,27,17,61QSuw5VlC0LTS8WMO356g
47,Vice,Miranda Lambert,-1,47,1,4Qtw0HNKSbIRT5sWUnbRXc
48,From The Ground Up,Dan + Shay,59,48,9,0AdjJ2SaOeb5bPJ67nDbsW
49,Never Forget You,Zara Larsson & MNEK,40,13,23,6hmhG1b4LEyNuashVvuIAo
50,Kill Em With Kindness,Selena Gomez,51,39,8,1QNoKVgA758HFLu3TW2q7R
51,Hymn For The Weekend,Coldplay,54,51,8,6s3GEN8wK0OMzzzZbXj0fu
52,Church Bells,Carrie Underwood,47,43,11,67citk3uzWs5qbaIVKTeg8
53,Record Year,Eric Church,52,52,14,5fSPbm5lcwtqwXkeQQswW8
