pos,title,artist,last_pos,peak_pos,streak,spotify_id
1,Bad And Boujee,Migos Featuring Lil Uzi Vert,2,1,8,4Km5HrUvYTaSUfiSGPJeQR
2,Black Beatles,Rae Sremmurd Featuring Gucci Mane,1,1,17,6fujklziTHa8uoM5OQSfIo
3,Closer,The Chainsmokers Featuring Halsey,4,1,23,7BKLCZ1jbUBVqRi2FVlTVw
4,Starboy,The Weeknd Featuring Daft Punk,3,1,16,7MXVkk9YMctZqd1Srtv4MB
5,24K Magic,Bruno Mars,5,4,13,6b8Be6ljOzmkOmFslEb23P
6,Side To Side,Ariana Grande Featuring Nicki Minaj,7,4,19,1pKeFVVUOPjFsOABub0OaV
7,Don't Wanna Know,Maroon 5 Featuring Kendrick Lamar,11,7,13,3PGdPUMdUg7a3Tgr5gkfKK
8,Let Me Love You,DJ Snake Featuring Justin Bieber,8,4,22,0lYBSQXN6rCTvUZvg9S0lU
9,Fake Love,Drake,9,9,11,343YBumqHu19cGoGARUTsd
10,Bad Things,Machine Gun Kelly x Camila Cabello,12,9,10,1KzGj3xvi9IiY05kBlkm2G
11,Juju On That Beat (TZ Anthem),Zay Hilfigerrr & Zayion McCall,6,5,15,1lItf5ZXJc1by9SbPeljFd
12,Scars To Your Beautiful,Alessia Cara,15,12,19,0prNGof3XqfTvNDxHonvdK
13,Heathens,twenty one pilots,13,2,29,6i0V12jOa3mr6uu4WYhUBr
14,I Don't Wanna Live Forever (Fifty Shades Darker),Zayn / Taylor Swift,22,6,4,2y5aJvzXhHPA94U5GFAcXe
15,Broccoli,D.R.A.M. Featuring Lil Yachty,10,5,30,0qy5D3OJre7SPJNMOL9I71
16,Caroline,Amine,14,11,18,5hTpBe8h35rJ67eAWHQsJx
17,Starving,Hailee Steinfeld & Grey Featuring Zedd,18,12,23,4Ce37cRWvM1vIGGynKcs22
18,Bounce Back,Big Sean,21,18,9,0SGkqnVQo9KPytSri1H6cF
19,Mercy,Shawn Mendes,17,17,16,0AS63m1wHv9n4VVRizK6Hc
20,Can't Stop The Feeling!,Justin Timberlake,25,1,35,1WkMMavIMc4JZ8cfMmxHkI
21,Love On The Brain,Rihanna,23,20,12,2aksifNn5ph8igDOkPBA02
22,All Time Low,Jon Bellion,16,16,13,0SuLAslEMFZAXf0SwY7syi
23,Treat You Better,Shawn Mendes,24,6,31,3QGsuHI8jO1Rx4JWLUh9jd
24,OOOUUU,Young M.A,19,19,19,0D21XvHcVsIvJM6FcGY2BT
25,I Feel It Coming,The Weeknd Featuring Daft Punk,34,22,7,3dhjNA0jGA8vHBQ1VdD6vV
26,Cheap Thrills,Sia Featuring Sean Paul,30,1,47,3S4px9f4lceWdKf0gWciFu
27,This Town,Niall Horan,20,20,15,5dTJMpqiELczVuHJP3OAEu
28,In The Name Of Love,Martin Garrix & Bebe Rexha,26,24,21,23L5CiUhw2jV1OIMwthR3S
29,Don't Let Me Down,The Chainsmokers Featuring Daya,37,3,47,1i1fxkWeaMmKEB4T7zqbzK
30,Blue Ain't Your Color,Keith Urban,28,24,17,6wycnu8FWXsj68ig7BEot9
31,Love Me Now,John Legend,39,23,11,6hdkw1wzhIRYPlYDUtCY5m
32,The Greatest,Sia Featuring Kendrick Lamar,27,18,18,7xHWNBFm6ObGEQPaUxHuKO
33,I Hate U I Love U,gnash Featuring Olivia O'Brien,31,10,38,7vRriwrloYVaoAe3a9wJHe
34,Cold Water,Major Lazer Featuring Justin Bieber & MO,38,2,24,7zsXy7vlHdItvUSH8EwQss
35,Chill Bill,Rob $tone Featuring J. Davi$ & Spooks,29,29,23,5uDASfU19gDxSjW8cnCaBp
36,X,21 Savage & Metro Boomin Featuring Future,36,36,17,6fwdbPMwP1zVStm8FybmkO
37,Say You Won't Let Go,James Arthur,50,37,11,5uCax9HTNlzGybIStD3vDh
38,Water Under The Bridge,Adele,44,38,9,4vb4mFvYsr2h6enhjJsq9Y
39,Unsteady,X Ambassadors,40,20,34,7lGKEWMXVWWTt3X71Bv44I
40,You Was Right,Lil Uzi Vert,42,40,26,2ANLarE8yHVsLWW21nj79M
41,How Far I'll Go,Auli'i Cravalho,49,41,6,6mb6lVLNrcUgLnEN8QnDJd
42,May We All,Florida Georgia Line Featuring Tim McGraw,45,30,19,498ZVInMGDkmmNVpSWqHiZ
43,No Heart,21 Savage & Metro Boomin,43,43,11,4gmmRb6bZJffOOiww1JGTO
44,Better Man,Little Big Town,55,44,10,0jMikeoKkkSOby4ofddqYs
45,Used To This,Future Featuring Drake,52,14,9,3V8sM5OOG6YfDuDLa2IIYJ
46,Wanna Be That Song,Brett Eldredge,48,46,14,
47,Deja Vu,J. Cole,46,7,4,6I6NX6tjGsxFAsIfGzY9lJ
48,Dirty Laundry,Carrie Underwood,54,48,12,5qRRiqndqXaq2QBudIrkYU
49,Party Monster,The Weeknd,53,16,7,4F7A0DXBrmUAkp32uenhZt
50,Too Much Sauce,DJ ESCO Featuring Future & Lil Uzi Vert,56,50,20,5oyUurs28XRagLa8lgm6V3
51,Chantaje,Shakira Featuring Maluma,63,51,8,6mICuAdrwEjh6Y6lroV2Kg
52,Both,Gucci Mane Featuring Drake,57,41,3,5tFep7dXGd7vEJ668wTPux
53,Party,Chris Brown Featuring Usher & Gucci Mane,58,53,3,05Z7jet4VDNVgNQWcYHnrk
54,A Guy With A Girl,Blake Shelton,60,54,8,5sjIhQzNljMVrDklI91ezp
55,Make Me (Cry),Noah Cyrus Featuring Labrinth,77,55,4,2BrzlUj1u1CtvaJDGIKpsP
56,HandClap,Fitz And The Tantrums,67,56,15,4qRaZYiaOsSvWC7VgcxrI0
57,Star Of The Show,Thomas Rhett,59,57,10,63OQWdXMq0Pe6pRpWY5gO0
58,How Far I'll Go,Alessia Cara,69,58,5,5EbX5xL3O2xT8FxCpYzgUO
59,Dirt On My Boots,Jon Pardi,64,59,5,7f08qp3HROTkfrtNpiYGGo
60,Selfish,PnB Rock,51,51,9,2xbI8Vmyv3TkpTdywpPyNw
61,Rockabye,Clean Bandit Featuring Sean Paul & Anne-Marie,78,61,5,5knuzwU65gJK7IF5yJsuaW
62,iSpy,KYLE Featuring Lil Yachty,80,62,2,2EEeOnHehOozLq4aS0n6SL
63,Sneakin',Drake Featuring 21 Savage,66,28,11,4ckuS4Nj4FZ7i3Def3Br8W
64,Neighbors,J. Cole,61,13,4,0utlOiJy2weVl9WTkcEWHy
65,You're Welcome,Dwayne Johnson,73,65,6,6U4VqEHy4n5VeiH4pQPL24
66,Song For Another Time,Old Dominion,72,59,15,7px4t7HGiuMUvFkEOpZEwp
67,Sleep Without You,Brett Young,62,47,17,6zkHymyoD3tIqV7RwCAYUw
68,Play That Song,Train,81,68,6,77hjM9bMmgfTGJXv14UFmi
69,Seein' Red,Dustin Lynch,79,69,2,7pxhKtuTwofDIdgHx2DcVK
70,How I'll Always Be,Tim McGraw,70,70,12,2ZekuYUoEIBrUwHOY0gcgB
71,Swang,Rae Sremmurd,76,71,3,6mapJIPnQ23RTAevUoE0DL
72,Alone,Marshmello,84,72,6,12mGwph2YzDIlChtq3EdXP
73,OTW,DJ Luke Nasty,74,73,3,5qi7piHIt9zwTYYBnIvfNZ
74,80s Mercedes,Maren Morris,91,74,8,58spuRyMUsjKHQHEGwLC99
75,Red Opps,21 Savage,75,75,3,
76,Goosebumps,Travis Scott,85,76,9,6gBFPUFcJLzWGx4lenP6h2
77,Moves,Big Sean,71,71,2,0Fv5N0cHBsl4bzCbollCAS
78,Parachute,Chris Stapleton,89,78,3,5jROdl6MhcmP3O7h2sVgtw
79,Kill A Word,Eric Church Featuring Rhiannon Giddens,82,79,4,0ipcmHor30Y8p6hCd8QUVq
80,All We Know,The Chainsmokers Featuring Phoebe Ryan,88,18,14,2rizacJSyD9S1IQUxUxnsK
81,Redbone,Childish Gambino,87,48,6,3kxfsdsCpFgN412fpnW85Y
82,Immortal,J. Cole,68,11,4,6AGON2BGdPmPMJGiiNuuwl
83,Sex With Me,Rihanna,94,83,10,6WAxKNbZoGNzQTIvdMqkFs
84,Hallelujah,Pentatonix,32,23,11,0HZk0QsXPhMNAWNDR3rYE8
85,Way Down We Go,Kaleo,98,85,2,0y1QJc3SJVPKJ1OvFmFqe6
86,Million Reasons,Lady Gaga,83,52,9,7dZ1Odmx9jWIweQSatnRqo
87,Think A Little Less,Michael Ray ,90,87,2,4JjIIBNoho0V2gZjH4nEzR
88,Shaky Shaky,Daddy Yankee,100,88,2,7gcMKL3lnDxsp4bIXyv6Zk
89,Timeless,A Boogie Wit da Hoodie Featuring DJ SPINKING,96,89,2,0q5DrtpnnGpOvBy5nnPMbe
90,Congratulations,Post Malone Featuring Quavo,-1,83,2,3a1lNhkSLSkpJE4MSHpDu9
91,Fresh Eyes,Andy Grammer,92,59,14,4nMlau89VAjmV7agkl7OY3
92,Sober Saturday Night,Chris Young Featuring Vince Gill,-1,92,1,081t95JRuDUrQYSS3h8iKk
93,Beibs In The Trap,Travis Scott,-1,93,1,0ESJlaM8CE1jRWaNtwSNj8
94,I Got You,Bebe Rexha,-1,94,1,6DOBk1Pxe7q8YFI9Ozbrb3
95,The Weekend,Brantley Gilbert,-1,95,1,48tAdjG4ng2JfECa7OQujk
96,My Sh*t,A Boogie Wit da Hoodie,86,86,11,
