pos,title,artist,last_pos,peak_pos,streak,spotify_id
23,Don't,Bryson Tiller,21,13,26,3pXF1nA74528Edde4of9CC
24,Oui,Jeremih,27,24,12,0PJIbOdMs3bd5AT8liULMQ
25,Down In The DM,Yo Gotti Featuring Nicki Minaj,22,13,17,1LxKKYsJNPeBdOwdudsJzv
26,Exchange,Bryson Tiller,30,26,22,43PuMrRfbyyuz4QpZ3oAwN
27,Jumpman,Drake & Future,24,12,27,27GmP9AWRs744SzKcpJsTZ
28,The Hills,The Weeknd,25,1,44,7fBv7CLKzipRk6EC6TWHOB
29,Low Life,Future Featuring The Weeknd,35,29,7,7EiZI6JVHllARrX9PUvAdX
30,Back To Sleep,Chris Brown,29,20,15,6dlpABcXrQKRU9G00i6Zba
31,Don't Let Me Down,The Chainsmokers Featuring Daya,54,31,6,1i1fxkWeaMmKEB4T7zqbzK
32,You Should Be Here,Cole Swindell,32,32,15,63thx7OANplv4I4BQsanHk
33,Summer Sixteen,Drake,31,6,8,17Q87zeXgsAi9iQQbMu9v0
34,Hotline Bling,Drake,28,2,34,0wwPcA6wtMf6HUMpIRdeP7
35,Let It Go,James Bay,38,35,14,13HVjjWUZFaWilh2QUJKsP
36,Youth,Troye Sivan,23,23,8,1cOyWWUr3oXJIxY0AjJEx9
37,What Do You Mean?,Justin Bieber,36,1,30,4B0JvthVoAAuygILe3n4Bs
38,Say It,Tory Lanez,37,23,23,2Gyc6e2cLxA5hoX1NOvYnU
39,679,Fetty Wap Featuring Remy Boyz,40,4,39,5NQbUaeTEOGdD6hHcre0dZ
40,Drunk On Your Love,Brett Eldredge,44,40,11,1jNNHFZmRGXZFHlil5uhei
41,Like I'm Gonna Lose You,Meghan Trainor Featuring John Legend,46,8,38,2YlZnw2ikdb837oKMKjBkW
42,Team,Iggy Azalea,-1,42,1,2bocAPQcUTLUXx8lAOTiK3
43,Be Alright,Ariana Grande,-1,43,1,6f5TuB9WtbA1g49A4DcMQ4
44,Die A Happy Man,Thomas Rhett,43,21,27,5kNe7PE09d6Kvw5pAsx23n
45,White Iverson,Post Malone,49,14,29,6eT7xZZlB2mwyzJ2sUKG6w
46,Hide Away,Daya,41,23,27,0uyZ5ckiIUbFZd3P6RWmrj
47,Here,Alessia Cara,39,5,34,1wYZZtamWTQAoj8B812uKQ
48,Same Old Love,Selena Gomez,45,5,28,1BZG99C7Co1r6QUC3zaS59
49,Ex's & Oh's,Elle King,48,10,38,70eDxAyAraNTiD6lx2ZEnH
50,When We Were Young,Adele,34,14,18,7IWkJwX9C0J7tHurTD7ViL
51,Humble And Kind,Tim McGraw,58,51,7,3Rkk851fZjIsglV2jbBPDd
52,In The Night,The Weeknd,47,12,20,25KybV9BOUlvcnv7nN3Pyo
53,My Church,Maren Morris,53,51,9,1LM5zQv5pBKPyO7rm7Uz6U
54,Somewhere On A Beach,Dierks Bentley,59,54,8,5CG9Ps5ynNjpKJHmwc95pa
55,Confession,Florida Georgia Line,60,55,13,6IFPfV8PNSYOmufzQ95hmm
56,I Like The Sound Of That,Rascal Flatts,67,56,9,5S5rw0WLVCAux5B5bWCehK
57,Think Of You,Chris Young Duet With Cassadee Pope,68,57,6,6W9W8dSswA8KNegvl3W97V
58,Wild Things,Alessia Cara,66,58,5,2ZyuwVvV6Z3XJaXIFbspeE
59,Really Really,Kevin Gates,62,59,14,10I3CmmwT0BkOVhduDy53o
60,Snapback,Old Dominion,64,60,9,7I5fYc4qKJddht8Ozhqqdx
61,Came Here To Forget,Blake Shelton,42,42,3,1N7qGCKRRnvjoy8MGyHgpS
62,New Romantics,Taylor Swift,69,62,4,6rZVy6FIG7lSJQMFXHo12z
63,Sugar,Robin Schulz Featuring Francesco Yates,51,44,12,5tf1VVWniHgryyumXyJM7w
64,Needed Me,Rihanna,71,64,8,1Tt4sE4pXi57mTD1GCzsqm
65,Best Friend,Young Thug,57,45,18,33JcUj9qQDayKswunZP9ar
66,Company,Justin Bieber,77,53,7,61uyGDPJ06MkxJtHgPmuyO
67,Lost Boy,Ruth B,79,67,5,4h0zU3O9R5xzuTmNO7dNDU
68,Cut It,O.T. Genasis Featuring Young Dolph,74,68,5,376KnY4TrgBITxjlnbnmIy
69,The Sound Of Silence,Disturbed,73,69,5,1Cj2vqUwlJVG27gJrun92y
70,Promise,Kid Ink Featuring Fetty Wap,75,70,6,5IZc3KIVFhjzJ0L2kiXzUl
71,Cheap Thrills,Sia Featuring Sean Paul,87,71,6,3S4px9f4lceWdKf0gWciFu
72,Beautiful Drug,Zac Brown Band,52,52,18,0vcfOQOvTCv8ckiRs8Xc1Z
73,Acquainted,The Weeknd,76,60,13,7uJH0YdSZL6psjxI6Xy08b
74,T-Shirt,Thomas Rhett,80,74,4,1zWZvrk13cL8Sl3VLeG57F
75,Heartbeat,Carrie Underwood,56,42,12,05BgC2247XGi8ySwBzOO0o
76,Adventure Of A Lifetime,Coldplay,65,13,20,69uxyAqqPIsUyTO8txoP2M
77,Stand By You,Rachel Platten,61,37,19,3kSXn1osC89W8JcPLozTzs
78,Piece By Piece,Kelly Clarkson,70,8,4,2NELtMgQ8HSdrGrYQPLnC3
79,Jimmy Choo,Fetty Wap,78,65,7,7s49Um7G06hq2rulrHPsIy
80,Make Me Like You,Gwen Stefani,97,54,4,2WIxwn8LZRI7knO1VbwdaE
81,Might Not,Belly Featuring The Weeknd,83,81,5,5e9aFSdnkQUrm5y8Dhw0qN
82,Nobody To Blame,Chris Stapleton,81,70,12,4WRRCuJYRq7gUKiupxVH9W
83,Might Be,DJ Luke Nasty,84,78,6,7KLB6Jptw9wyQXkSLiO8qh
84,Mind Reader,Dustin Lynch,86,84,5,2MNapHbu7QASoukvVVIxyr
85,Little Bit Of You,Chase Bryant,88,82,7,751wKDM4y5zurzhSxcUxqP
86,Try Everything,Shakira,63,63,3,1N3dZ7TTWO6VcD4Y3hHYLZ
87,Something In The Way You Move,Ellie Goulding,72,43,9,3ZCDG0nujwGfxrEmZlZoEt
88,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,82,20,19,2GyA33q5rti5IxkMQemRDH
89,Saved,Ty Dolla $ign Featuring E-40,90,89,5,5UPNBWFU2TEf9kauIITfBs
90,That Don't Sound Like You,Lee Brice,92,88,6,2l1fWY1albInvAG9t8WP2p
91,Home Alone Tonight,Luke Bryan Featuring Karen Fairchild,85,38,18,0RE8WWlaCQM6M4XHUK3u7b
92,Head Over Boots,Jon Pardi,94,92,4,4ly1QBXEwYoDmje9rmEgC4
93,Like I Would,Zayn,55,55,2,1zWMf9bVyhY5W3ZORbjNWt
94,Backroad Song,Granger Smith,89,49,16,6naYpFIKihKbGg6lGxpveI
95,Light It Up,Major Lazer Featuring Nyla & Fuse ODG,98,95,2,0TQ1FvC8TJ09iibSfwRP81
96,Ride,twenty one pilots,96,96,2,2Z8WuEywRWYTKe1NybPQEW
97,Something New,Zendaya Featuring Chris Brown,93,93,3,1z15fhSgN6U2k4gqA1Zu4j
98,Body,Dreezy Featuring Jeremih,-1,98,1,20s34XSPIiYMGSFDRSs24t
99,Sorry Not Sorry,Bryson Tiller,95,67,15,16bHRxM89ue0TiCKARYbRp
100,Fast Car,Jonas Blue Featuring Dakota,100,100,2,2mCF8L0brIs88eH6Kf2h9p
